WDIR_VECT,time,TEMP_MEAN,week_of_year
3.2,2020-10-29 00:00:00, None,44
78.0,2020-10-29 01:00:00, None,44
8.4,2020-10-29 02:00:00, None,44
7.9,2020-10-29 03:00:00, None,44
350.2,2020-10-29 04:00:00, None,44
352.8,2020-10-29 05:00:00, None,44
1.5,2020-10-29 06:00:00, None,44
5.0,2020-10-29 07:00:00, None,44
6.7,2020-10-29 08:00:00, None,44
13.5,2020-10-29 09:00:00, None,44
12.2,2020-10-29 10:00:00, None,44
12.3,2020-10-29 11:00:00, None,44
16.9,2020-10-29 12:00:00, None,44
13.3,2020-10-29 13:00:00, None,44
16.3,2020-10-29 14:00:00, None,44
4.3,2020-10-29 15:00:00, None,44
10.2,2020-10-29 16:00:00, None,44
22.7,2020-10-29 17:00:00, None,44
18.7,2020-10-29 18:00:00, None,44
15.7,2020-10-29 19:00:00, None,44
8.5,2020-10-29 20:00:00, None,44
11.8,2020-10-29 21:00:00, None,44
8.0,2020-10-29 22:00:00, None,44
2.9,2020-10-29 23:00:00, None,44
69.3,2020-10-30 00:00:00, None,44
43.6,2020-10-30 01:00:00, None,44
16.9,2020-10-30 02:00:00, None,44
176.1,2020-10-30 03:00:00, None,44
179.1,2020-10-30 04:00:00, None,44
173.4,2020-10-30 05:00:00, None,44
167.0,2020-10-30 06:00:00, None,44
240.5,2020-10-30 07:00:00, None,44
217.2,2020-10-30 08:00:00, None,44
224.1,2020-10-30 09:00:00, None,44
227.0,2020-10-30 10:00:00, None,44
241.1,2020-10-30 11:00:00, None,44
243.1,2020-10-30 12:00:00, None,44
238.9,2020-10-30 13:00:00, None,44
253.1,2020-10-30 14:00:00, None,44
255.0,2020-10-30 15:00:00, None,44
254.3,2020-10-30 16:00:00, None,44
260.5,2020-10-30 17:00:00, None,44
289.1,2020-10-30 18:00:00, None,44
320.6,2020-10-30 19:00:00, None,44
4.2,2020-10-30 20:00:00, None,44
351.3,2020-10-30 21:00:00, None,44
359.5,2020-10-30 22:00:00, None,44
4.3,2020-10-30 23:00:00, None,44
3.8,2020-10-31 00:00:00, None,44
6.2,2020-10-31 01:00:00, None,44
12.3,2020-10-31 02:00:00, None,44
6.1,2020-10-31 03:00:00, None,44
8.2,2020-10-31 04:00:00, None,44
10.1,2020-10-31 05:00:00, None,44
3.6,2020-10-31 06:00:00, None,44
10.7,2020-10-31 07:00:00, None,44
14.3,2020-10-31 08:00:00, None,44
15.0,2020-10-31 09:00:00, None,44
24.8,2020-10-31 10:00:00, None,44
47.4,2020-10-31 11:00:00, None,44
188.0,2020-10-31 12:00:00, None,44
253.2,2020-10-31 13:00:00, None,44
330.9,2020-10-31 14:00:00, None,44
261.2,2020-10-31 15:00:00, None,44
258.2,2020-10-31 16:00:00, None,44
310.3,2020-10-31 17:00:00, None,44
11.3,2020-10-31 18:00:00, None,44
10.8,2020-10-31 19:00:00, None,44
6.0,2020-10-31 20:00:00, None,44
7.7,2020-10-31 21:00:00, None,44
5.2,2020-10-31 22:00:00, None,44
5.0,2020-10-31 23:00:00, None,44
5.2,2020-11-01 00:00:00, None,44
0.7,2020-11-01 01:00:00, None,44
2.5,2020-11-01 02:00:00, None,44
358.8,2020-11-01 03:00:00, None,44
358.2,2020-11-01 04:00:00, None,44
35.8,2020-11-01 05:00:00, None,44
356.8,2020-11-01 06:00:00, None,44
358.4,2020-11-01 07:00:00, None,44
5.0,2020-11-01 08:00:00, None,44
20.8,2020-11-01 09:00:00, None,44
165.0,2020-11-01 10:00:00, None,44
186.5,2020-11-01 11:00:00, None,44
107.2,2020-11-01 12:00:00, None,44
31.9,2020-11-01 13:00:00, None,44
169.3,2020-11-01 14:00:00, None,44
22.6,2020-11-01 15:00:00, None,44
20.2,2020-11-01 16:00:00, None,44
11.4,2020-11-01 17:00:00, None,44
4.1,2020-11-01 18:00:00, None,44
352.4,2020-11-01 19:00:00, None,44
11.1,2020-11-01 20:00:00, None,44
15.6,2020-11-01 21:00:00, None,44
14.4,2020-11-01 22:00:00, None,44
5.4,2020-11-01 23:00:00, None,44
6.2,2020-11-02 00:00:00, None,44
359.2,2020-11-02 01:00:00, None,44
349.2,2020-11-02 02:00:00, None,44
1.9,2020-11-02 03:00:00, None,44
1.0,2020-11-02 04:00:00, None,44
5.6,2020-11-02 05:00:00, None,44
6.8,2020-11-02 06:00:00, None,44
25.9,2020-11-02 07:00:00, None,44
4.8,2020-11-02 08:00:00, None,44
11.5,2020-11-02 09:00:00, None,44
13.1,2020-11-02 10:00:00, None,44
20.8,2020-11-02 11:00:00, None,44
157.1,2020-11-02 12:00:00, None,44
20.0,2020-11-02 13:00:00, None,44
7.1,2020-11-02 14:00:00, None,44
3.6,2020-11-02 15:00:00, None,44
7.0,2020-11-02 16:00:00, None,44
4.5,2020-11-02 17:00:00, None,44
3.7,2020-11-02 18:00:00, None,44
3.2,2020-11-02 19:00:00, None,44
0.8,2020-11-02 20:00:00, None,44
3.2,2020-11-02 21:00:00, None,44
12.8,2020-11-02 22:00:00, None,44
3.0,2020-11-02 23:00:00, None,44
7.6,2020-11-03 00:00:00, None,44
8.4,2020-11-03 01:00:00, None,44
22.4,2020-11-03 02:00:00, None,44
27.0,2020-11-03 03:00:00, None,44
24.8,2020-11-03 04:00:00, None,44
17.5,2020-11-03 05:00:00, None,44
31.4,2020-11-03 06:00:00, None,44
35.0,2020-11-03 07:00:00, None,44
37.9,2020-11-03 08:00:00, None,44
37.0,2020-11-03 09:00:00, None,44
38.6,2020-11-03 10:00:00, None,44
28.6,2020-11-03 11:00:00, None,44
25.5,2020-11-03 12:00:00, None,44
20.3,2020-11-03 13:00:00, None,44
20.0,2020-11-03 14:00:00, None,44
16.3,2020-11-03 15:00:00, None,44
21.3,2020-11-03 16:00:00, None,44
14.0,2020-11-03 17:00:00, None,44
18.0,2020-11-03 18:00:00, None,44
10.1,2020-11-03 19:00:00, None,44
20.3,2020-11-03 20:00:00, None,44
17.6,2020-11-03 21:00:00, None,44
18.4,2020-11-03 22:00:00, None,44
44.5,2020-11-03 23:00:00, None,44
