wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
67.5,11.5, None, 0.13,5.0, 101.5,5.9, None, None,69.0,2016-03-04 00:00:00, None, None,10
90.0,11.2, None, 0.07,6.0, 101.5,4.8, None, None,65.0,2016-03-04 01:00:00, None, None,10
45.0,10.0, None, 0.04,8.0, 101.5,4.9, None, None,70.0,2016-03-04 02:00:00, None, None,10
67.5,10.1, None, -0.01,8.0, 101.5,4.7, None, None,69.0,2016-03-04 03:00:00, None, None,10
67.5,10.4, None, -0.03,9.0, 101.5,4.4, None, None,66.0,2016-03-04 04:00:00, None, None,10
67.5,10.5, None, -0.05,8.0, 101.5,3.8, None, None,63.0,2016-03-04 05:00:00, None, None,10
67.5,10.6, None, -0.08,9.0, 101.4,3.3, None, None,60.0,2016-03-04 06:00:00, None, None,10
67.5,10.8, None, -0.07,14.0, 101.4,2.7, None, None,57.0,2016-03-04 07:00:00, None, None,10
67.5,10.6, None, -0.12,10.0, 101.3,2.7, None, None,58.0,2016-03-04 08:00:00, None, None,10
67.5,10.8, None, -0.12,11.0, 101.3,2.3, None, None,56.0,2016-03-04 09:00:00, None, None,10
67.5,11.2, 29.0, -0.2,15.0, 101.2,2.1, None, None,53.0,2016-03-04 10:00:00, None, None,10
67.5,11.7, None, -0.22,14.0, 101.1,1.4, None, None,49.0,2016-03-04 11:00:00, None, None,10
67.5,12.0, None, -0.26,13.0, 101.0,0.5, None, None,45.0,2016-03-04 12:00:00, None, None,10
67.5,12.3, None, -0.18,14.0, 101.0,-0.2, None, None,42.0,2016-03-04 13:00:00, None, None,10
67.5,12.7, 30.0, -0.2,10.0, 100.9,-1.1, None, None,39.0,2016-03-04 14:00:00, None, None,10
67.5,12.9, 30.0, -0.24,13.0, 100.8,-1.7, None, None,36.0,2016-03-04 15:00:00, None, None,10
67.5,13.6, 29.0, -0.26,14.0, 100.7,-2.7, None, None,32.0,2016-03-04 16:00:00, None, None,10
90.0,13.6, 28.0, -0.14,12.0, 100.8,-2.4, None, None,33.0,2016-03-04 17:00:00, None, None,10
90.0,12.4, None, 0.03,7.0, 100.8,-0.5, None, None,41.0,2016-03-04 18:00:00, None, None,10
90.0,9.8, None, 0.12,11.0, 100.9,2.4, None, None,60.0,2016-03-04 19:00:00, None, None,10
