station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, air_temperature_yesterday_low, total_precipitation, wind_gust_speed, air_temperature_yesterday_high, tendency_amount
31.0, 102.4, None, 90.0, 0.0, 8.7, 2012-01-03 16:00:00, None, None, None, None, 0.04
28.1, 102.41, None, 90.0, 0.0, 8.6, 2012-01-03 17:00:00, None, None, 38.5, None, 0.12
32.4, 102.39, None, 90.0, 0.0, 8.9, 2012-01-03 18:00:00, None, None, 42.5, None, 0.11
37.1, 102.25, None, 90.0, 0.0, 9.7, 2012-01-03 19:00:00, None, None, 48.6, None, -0.15
41.8, 102.21, None, 90.0, 0.0, 9.5, 2012-01-03 20:00:00, None, None, 56.2, None, -0.2
43.6, 102.13, None, 90.0, 0.0, 8.8, 2012-01-03 21:00:00, None, None, 55.1, None, -0.26
46.4, 102.02, None, 90.0, 0.0, 9.4, 2012-01-03 22:00:00, None, None, 60.5, None, -0.23
42.5, 102.08, None, 90.0, 0.0, 9.1, 2012-01-03 23:00:00, None, 8.8, 54.7, None, -0.13
43.2, 102.07, None, 90.0, 0.0, 9.4, 2012-01-04 00:00:00, None, None, 60.5, None, -0.06
41.0, 102.14, None, 90.0, 0.0, 9.2, 2012-01-04 01:00:00, None, None, 59.8, None, 0.12
32.8, 102.16, None, 90.0, 0.0, 9.5, 2012-01-04 02:00:00, None, None, 42.1, None, 0.08
30.2, 102.16, None, 90.0, 0.0, 9.4, 2012-01-04 03:00:00, None, None, None, None, 0.09
39.2, 102.07, None, 90.0, 0.0, 9.1, 2012-01-04 04:00:00, None, None, 54.0, None, -0.07
44.6, 101.9, None, 90.0, 0.0, 9.2, 2012-01-04 05:00:00, None, None, 61.9, None, -0.26
49.0, 101.81, None, 90.0, 0.0, 10.0, 2012-01-04 06:00:00, 7.7, 8.1, 70.38, 10.1, -0.35
47.5, 101.83, None, 90.0, 0.0, 10.6, 2012-01-04 07:00:00, None, None, 64.4, None, -0.24
48.2, 101.82, None, 90.0, 0.0, 9.8, 2012-01-04 08:00:00, None, None, 60.8, None, -0.08
51.1, 101.79, None, 90.0, 0.0, 9.8, 2012-01-04 09:00:00, None, None, 67.3, None, -0.02
50.8, 101.64, None, 90.0, 0.0, 12.0, 2012-01-04 10:00:00, None, None, 68.4, None, -0.19
42.5, 101.63, None, 90.0, 0.0, 11.7, 2012-01-04 11:00:00, None, None, 58.7, None, -0.19
47.5, 101.51, None, 90.0, 0.0, 12.1, 2012-01-04 12:00:00, None, None, 67.3, None, -0.28
34.2, 101.59, None, 90.0, 0.0, 10.2, 2012-01-04 13:00:00, None, None, 45.4, None, -0.05
37.1, 101.58, None, 90.0, 0.0, 9.4, 2012-01-04 14:00:00, None, None, 47.5, None, -0.05
41.8, 101.4, None, 90.0, 0.0, 9.4, 2012-01-04 15:00:00, None, None, 54.7, None, -0.11
44.3, 101.51, None, 90.0, 0.0, 9.7, 2012-01-04 16:00:00, None, None, 58.3, None, -0.08
39.2, 101.6, None, 90.0, 0.0, 9.6, 2012-01-04 17:00:00, None, None, 50.8, None, 0.02
43.2, 101.6, None, 90.0, 0.0, 9.2, 2012-01-04 18:00:00, None, None, 53.3, None, 0.2
44.3, 101.59, None, 90.0, 0.0, 9.5, 2012-01-04 19:00:00, None, None, 58.7, None, 0.08
40.7, 101.57, None, 90.0, 0.0, 9.4, 2012-01-04 20:00:00, None, None, 61.9, None, -0.03
40.0, 101.48, None, 90.0, 0.0, 9.5, 2012-01-04 21:00:00, None, None, 51.5, None, -0.12
42.1, 101.37, None, 90.0, 0.0, 9.1, 2012-01-04 22:00:00, None, None, 56.9, None, -0.22
41.8, 101.31, None, 90.0, 0.0, 9.0, 2012-01-04 23:00:00, None, 13.2, 51.1, None, -0.26
37.8, 101.25, None, 90.0, 0.0, 8.8, 2012-01-05 00:00:00, None, None, None, None, -0.22
37.1, 101.22, None, 90.0, 0.0, 8.8, 2012-01-05 01:00:00, None, None, None, None, -0.15
37.1, 101.18, None, 90.0, 0.0, 9.0, 2012-01-05 02:00:00, None, None, None, None, -0.13
17.3, 101.38, None, 112.5, 0.0, 9.1, 2012-01-05 03:00:00, None, None, None, None, 0.12
4.0, 101.63, None, 292.5, 0.0, 8.1, 2012-01-05 05:00:00, None, None, None, None, 0.45
None, None, None, 90.0, None, None, 2012-01-05 06:00:00, 8.4, 13.0, 77.78, 12.4, None
10.1, 101.88, None, 90.0, 0.0, 8.2, 2012-01-05 09:00:00, None, None, None, None, 0.14
7.6, 101.94, None, 90.0, 0.0, 7.8, 2012-01-05 10:00:00, None, None, None, None, 0.15
16.9, 101.95, None, 90.0, 0.0, 7.9, 2012-01-05 11:00:00, None, None, None, None, 0.14
15.5, 102.01, None, 90.0, 0.0, 7.8, 2012-01-05 12:00:00, None, None, None, None, 0.13
12.6, 102.07, None, 225.0, 0.0, 7.5, 2012-01-05 13:00:00, None, None, None, None, 0.13
3.6, 102.17, None, 45.0, 0.0, 6.9, 2012-01-05 14:00:00, None, None, None, None, 0.22
2.5, 102.23, None, 67.5, 0.0, 7.0, 2012-01-05 15:00:00, None, None, None, None, 0.22
7.2, 102.31, None, 202.5, 0.0, 7.5, 2012-01-05 16:00:00, None, None, None, None, 0.24
12.6, 102.39, None, 112.5, 0.0, 6.9, 2012-01-05 17:00:00, None, None, None, None, 0.22
25.9, 102.4, None, 90.0, 0.0, 6.8, 2012-01-05 18:00:00, None, None, None, None, 0.17
21.6, 102.47, None, 90.0, 0.0, 6.7, 2012-01-05 19:00:00, None, None, 32.4, None, 0.16
23.4, 102.51, None, 157.5, 0.0, 7.0, 2012-01-05 20:00:00, None, None, 33.5, None, 0.12
26.6, 102.48, None, 135.0, 0.0, 7.0, 2012-01-05 21:00:00, None, None, None, None, 0.08
17.3, 102.49, None, 135.0, 0.0, 7.4, 2012-01-05 22:00:00, None, None, None, None, 0.02
17.6, 102.49, None, 157.5, 0.0, 7.6, 2012-01-05 23:00:00, None, 0.5, None, None, -0.02
11.9, 102.53, None, 90.0, 0.0, 7.5, 2012-01-06 00:00:00, None, None, None, None, 0.05
13.3, 102.57, None, 90.0, 0.0, 6.9, 2012-01-06 01:00:00, None, None, None, None, 0.08
9.4, 102.6, None, 67.5, 0.0, 6.6, 2012-01-06 02:00:00, None, None, None, None, 0.11
14.4, 102.61, None, 90.0, 0.0, 6.4, 2012-01-06 03:00:00, None, None, None, None, 0.08
19.1, 102.63, None, 90.0, 0.0, 6.2, 2012-01-06 04:00:00, None, None, None, None, 0.06
15.8, 102.65, None, 90.0, 0.0, 6.2, 2012-01-06 05:00:00, None, None, None, None, 0.05
17.6, 102.69, None, 90.0, 0.0, 6.2, 2012-01-06 06:00:00, 6.3, 0.0, 44.45, 8.0, 0.08
15.8, 102.71, None, 90.0, 0.0, 6.1, 2012-01-06 07:00:00, None, None, None, None, 0.08
17.6, 102.71, None, 90.0, 0.0, 5.9, 2012-01-06 08:00:00, None, None, None, None, 0.06
6.5, 102.71, None, 67.5, 0.0, 5.4, 2012-01-06 09:00:00, None, None, None, None, 0.02
5.0, 102.73, None, 67.5, 0.0, 5.3, 2012-01-06 10:00:00, None, None, None, None, 0.02
5.8, 102.77, None, 67.5, 0.0, 5.2, 2012-01-06 11:00:00, None, None, None, None, 0.06
6.5, 102.74, None, 67.5, 0.0, 5.2, 2012-01-06 12:00:00, None, None, None, None, 0.03
9.4, 102.7, None, 67.5, 0.0, 5.1, 2012-01-06 13:00:00, None, None, None, None, -0.03
8.6, 102.71, None, 67.5, 0.0, 4.6, 2012-01-06 14:00:00, None, None, None, None, -0.07
11.9, 102.69, None, 90.0, 0.0, 4.6, 2012-01-06 15:00:00, None, None, None, None, -0.06
10.4, 102.65, None, 90.0, 0.0, 4.7, 2012-01-06 16:00:00, None, None, None, None, -0.06
11.9, 102.66, None, 90.0, 0.0, 4.4, 2012-01-06 17:00:00, None, None, None, None, -0.05
19.1, 102.67, None, 90.0, 0.0, 4.8, 2012-01-06 18:00:00, None, None, None, None, -0.02
21.6, 102.68, None, 90.0, 0.0, 5.0, 2012-01-06 19:00:00, None, None, None, None, 0.03
16.9, 102.6, None, 90.0, 0.0, 5.1, 2012-01-06 20:00:00, None, None, None, None, -0.05
22.0, 102.57, None, 112.5, 0.0, 4.4, 2012-01-06 21:00:00, None, None, None, None, -0.1
18.0, 102.57, None, 90.0, 0.0, 3.9, 2012-01-06 22:00:00, None, None, None, None, -0.11
17.6, 102.57, None, 90.0, 0.0, 3.8, 2012-01-06 23:00:00, None, 1.8, None, None, -0.04
17.6, 102.61, None, 90.0, 0.0, 4.1, 2012-01-07 00:00:00, None, None, None, None, 0.04
16.9, 102.62, None, 90.0, 0.0, 4.1, 2012-01-07 01:00:00, None, None, None, None, 0.05
11.9, 102.64, None, 90.0, 0.0, 4.1, 2012-01-07 02:00:00, None, None, None, None, 0.07
4.3, 102.68, None, 67.5, 0.0, 4.3, 2012-01-07 03:00:00, None, None, None, None, 0.07
7.6, 102.7, None, 67.5, 0.0, 4.6, 2012-01-07 04:00:00, None, None, None, None, 0.08
13.7, 102.72, None, 90.0, 0.0, 4.9, 2012-01-07 05:00:00, None, None, None, None, 0.08
12.6, 102.78, None, 90.0, 0.0, 5.3, 2012-01-07 06:00:00, 3.6, 1.6, None, 6.3, 0.1
8.3, 102.83, None, 67.5, 0.0, 4.9, 2012-01-07 07:00:00, None, None, None, None, 0.13
11.2, 102.85, None, 67.5, 0.0, 5.1, 2012-01-07 08:00:00, None, None, None, None, 0.13
9.4, 102.86, None, 67.5, 0.0, 5.1, 2012-01-07 09:00:00, None, None, None, None, 0.08
17.3, 102.88, None, 90.0, 0.0, 5.3, 2012-01-07 10:00:00, None, None, None, None, 0.05
17.3, 102.93, None, 90.0, 0.0, 5.3, 2012-01-07 11:00:00, None, None, None, None, 0.08
11.9, 102.93, None, 90.0, 0.0, 5.1, 2012-01-07 12:00:00, None, None, None, None, 0.07
17.3, 102.95, None, 112.5, 0.0, 4.8, 2012-01-07 13:00:00, None, None, None, None, 0.07
1.8, 102.99, None, 45.0, 0.0, 4.2, 2012-01-07 14:00:00, None, None, None, None, 0.06
9.0, 103.01, None, 90.0, 0.0, 5.1, 2012-01-07 15:00:00, None, None, None, None, 0.08
5.0, 103.05, None, 90.0, 0.0, 5.3, 2012-01-07 16:00:00, None, None, None, None, 0.1
16.2, 103.11, None, 90.0, 0.0, 4.9, 2012-01-07 17:00:00, None, None, None, None, 0.12
22.0, 103.16, None, 90.0, 0.0, 4.6, 2012-01-07 18:00:00, None, None, None, None, 0.15
23.0, 103.15, None, 90.0, 0.0, 4.3, 2012-01-07 19:00:00, None, None, None, None, 0.1
23.8, 103.05, None, 90.0, 0.0, 4.7, 2012-01-07 20:00:00, None, None, None, None, -0.06
16.9, 103.03, None, 90.0, 0.0, 4.4, 2012-01-07 21:00:00, None, None, None, None, -0.13
19.1, 103.01, None, 90.0, 0.0, 4.4, 2012-01-07 22:00:00, None, None, None, None, -0.14
12.6, 103.05, None, 90.0, 0.0, 4.3, 2012-01-07 23:00:00, None, 3.1, None, None, 0.0
15.5, 103.05, None, 90.0, 0.0, 4.9, 2012-01-08 00:00:00, None, None, None, None, 0.02
18.0, 103.08, None, 90.0, 0.0, 5.0, 2012-01-08 01:00:00, None, None, None, None, 0.07
22.7, 103.0, None, 90.0, 0.0, 5.1, 2012-01-08 02:00:00, None, None, None, None, -0.05
19.1, 102.97, None, 90.0, 0.0, 6.0, 2012-01-08 03:00:00, None, None, None, None, -0.08
12.2, 103.0, None, 90.0, 0.0, 6.3, 2012-01-08 04:00:00, None, None, None, None, -0.08
11.5, 102.99, None, 90.0, 0.0, 6.6, 2012-01-08 05:00:00, None, None, None, None, -0.01
8.3, 102.99, None, 90.0, 0.0, 6.5, 2012-01-08 06:00:00, 4.1, 2.7, 33.34, 6.8, 0.02
20.2, 102.94, None, 90.0, 0.0, 6.8, 2012-01-08 07:00:00, None, None, None, None, -0.06
23.8, 102.89, None, 90.0, 0.0, 6.8, 2012-01-08 08:00:00, None, None, 33.5, None, -0.1
22.0, 102.9, None, 90.0, 0.0, 6.2, 2012-01-08 09:00:00, None, None, None, None, -0.09
26.3, 102.86, None, 90.0, 0.0, 6.4, 2012-01-08 10:00:00, None, None, None, None, -0.08
28.1, 102.83, None, 90.0, 0.0, 6.2, 2012-01-08 11:00:00, None, None, 38.2, None, -0.06
26.3, 102.78, None, 90.0, 0.0, 7.1, 2012-01-08 12:00:00, None, None, 36.4, None, -0.12
27.4, 102.71, None, 90.0, 0.0, 7.5, 2012-01-08 13:00:00, None, None, 44.3, None, -0.14
28.4, 102.71, None, 90.0, 0.0, 7.2, 2012-01-08 14:00:00, None, None, 40.3, None, -0.11
22.3, 102.7, None, 90.0, 0.0, 7.2, 2012-01-08 15:00:00, None, None, 34.2, None, -0.07
24.5, 102.68, None, 90.0, 0.0, 7.1, 2012-01-08 16:00:00, None, None, 33.8, None, -0.03
9.4, 102.75, None, 67.5, 0.0, 7.5, 2012-01-08 17:00:00, None, None, None, None, 0.04
14.8, 102.77, None, 90.0, 0.0, 7.1, 2012-01-08 18:00:00, None, None, None, None, 0.07
17.6, 102.75, None, 90.0, 0.0, 7.2, 2012-01-08 19:00:00, None, None, None, None, 0.07
26.3, 102.63, None, 90.0, 0.0, 7.5, 2012-01-08 20:00:00, None, None, 36.0, None, -0.12
14.0, 102.58, None, 90.0, 0.0, 8.8, 2012-01-08 21:00:00, None, None, None, None, -0.19
23.0, 102.48, None, 90.0, 0.0, 9.0, 2012-01-08 22:00:00, None, None, 35.6, None, -0.27
20.2, 102.52, None, 90.0, 0.0, 8.1, 2012-01-08 23:00:00, None, 4.7, None, None, -0.11
9.0, 102.54, None, 67.5, 0.0, 7.5, 2012-01-09 00:00:00, None, None, None, None, -0.04
12.2, 102.52, None, 90.0, 0.0, 7.5, 2012-01-09 01:00:00, None, None, None, None, 0.04
4.0, 102.51, None, 45.0, 0.0, 7.5, 2012-01-09 02:00:00, None, None, None, None, -0.01
7.2, 102.44, None, 67.5, 0.0, 7.8, 2012-01-09 03:00:00, None, None, None, None, -0.1
4.0, 102.39, None, 337.5, 0.0, 7.7, 2012-01-09 04:00:00, None, None, None, None, -0.13
5.0, 102.32, None, 292.5, 0.0, 7.5, 2012-01-09 05:00:00, None, None, None, None, -0.19
2.9, 102.31, None, 90.0, 0.0, 8.1, 2012-01-09 06:00:00, 4.1, 3.7, 44.45, 9.2, -0.13
9.4, 102.32, None, 67.5, 0.0, 7.9, 2012-01-09 07:00:00, None, None, None, None, -0.07
4.7, 102.31, None, 0.0, 0.0, 7.5, 2012-01-09 08:00:00, None, None, None, None, -0.01
9.7, 102.26, None, 90.0, 0.0, 8.1, 2012-01-09 09:00:00, None, None, None, None, -0.05
9.7, 102.25, None, 67.5, 0.0, 8.5, 2012-01-09 10:00:00, None, None, None, None, -0.07
31.0, 102.13, None, 90.0, 0.0, 9.3, 2012-01-09 11:00:00, None, None, None, None, -0.18
35.6, 102.16, None, 90.0, 0.0, 9.2, 2012-01-09 13:00:00, None, None, None, None, -0.09
36.0, 102.14, None, 90.0, 0.0, 10.5, 2012-01-09 14:00:00, None, None, 48.2, None, 0.01
34.2, 102.16, None, 90.0, 0.0, 9.8, 2012-01-09 15:00:00, None, None, 52.6, None, 0.0
31.3, 102.18, None, 90.0, 0.0, 9.7, 2012-01-09 16:00:00, None, None, 46.1, None, 0.02
28.8, 102.31, None, 90.0, 0.0, 9.5, 2012-01-09 17:00:00, None, None, 38.5, None, 0.17
28.1, 102.38, None, 90.0, 0.0, 9.4, 2012-01-09 18:00:00, None, None, None, None, 0.22
25.6, 102.41, None, 90.0, 0.0, 9.2, 2012-01-09 19:00:00, None, None, None, None, 0.23
19.1, 102.39, None, 90.0, 0.0, 8.8, 2012-01-09 20:00:00, None, None, None, None, 0.08
15.5, 102.37, None, 90.0, 0.0, 8.5, 2012-01-09 21:00:00, None, None, None, None, -0.01
18.7, 102.3, None, 90.0, 0.0, 8.3, 2012-01-09 22:00:00, None, None, None, None, -0.11
15.8, 102.33, None, 90.0, 0.0, 8.6, 2012-01-09 23:00:00, None, 2.4, None, None, -0.06
14.4, 102.36, None, 270.0, 0.0, 7.4, 2012-01-10 00:00:00, None, None, None, None, -0.01
23.8, 102.33, None, 270.0, 0.0, 7.5, 2012-01-10 01:00:00, None, None, None, None, 0.03
20.5, 102.35, None, 292.5, 0.0, 7.4, 2012-01-10 02:00:00, None, None, None, None, 0.02
14.8, 102.34, None, 292.5, 0.0, 7.8, 2012-01-10 03:00:00, None, None, None, None, -0.02
26.6, 102.3, None, 270.0, 0.0, 7.6, 2012-01-10 04:00:00, None, None, 41.4, None, -0.03
40.3, 102.28, None, 292.5, 0.0, 6.7, 2012-01-10 05:00:00, None, None, 57.2, None, -0.07
31.3, 102.33, None, 292.5, 0.0, 6.3, 2012-01-10 06:00:00, 6.9, 1.1, 57.41, 10.6, -0.01
37.1, 102.34, None, 292.5, 0.0, 5.6, 2012-01-10 07:00:00, None, None, 46.8, None, 0.04
32.0, 102.41, None, 292.5, 0.0, 6.0, 2012-01-10 08:00:00, None, None, 42.5, None, 0.13
36.0, 102.44, None, 292.5, 0.0, 5.5, 2012-01-10 09:00:00, None, None, 46.4, None, 0.11
35.6, 102.51, None, 292.5, 0.0, 5.2, 2012-01-10 10:00:00, None, None, 47.9, None, 0.17
12.2, 102.63, None, 292.5, 0.0, 4.6, 2012-01-10 11:00:00, None, None, None, None, 0.22
13.7, 102.69, None, 270.0, 0.0, 4.8, 2012-01-10 12:00:00, None, None, None, None, 0.25
5.8, 102.8, None, 315.0, 0.0, 4.0, 2012-01-10 13:00:00, None, None, None, None, 0.28
5.8, 102.91, None, 315.0, 0.0, 3.5, 2012-01-10 14:00:00, None, None, None, None, 0.27
1.1, 103.0, None, 45.0, 0.0, 3.9, 2012-01-10 15:00:00, None, None, None, None, 0.3
12.2, 103.11, None, 90.0, 0.0, 4.4, 2012-01-10 16:00:00, None, None, None, None, 0.31
10.8, 103.22, None, 90.0, 0.0, 4.5, 2012-01-10 17:00:00, None, None, None, None, 0.31
6.5, 103.35, None, 292.5, 0.0, 4.1, 2012-01-10 18:00:00, None, None, None, None, 0.35
10.1, 103.4, None, 292.5, 0.0, 4.5, 2012-01-10 19:00:00, None, None, None, None, 0.29
11.2, 103.45, None, 292.5, 0.0, 4.8, 2012-01-10 20:00:00, None, None, None, None, 0.23
13.3, 103.46, None, 292.5, 0.0, 5.0, 2012-01-10 21:00:00, None, None, None, None, 0.11
10.1, 103.48, None, 270.0, 0.0, 5.0, 2012-01-10 22:00:00, None, None, None, None, 0.08
9.0, 103.49, None, 292.5, 0.0, 5.2, 2012-01-10 23:00:00, None, 0.9, None, None, 0.04
13.7, 103.51, None, 270.0, 0.0, 5.5, 2012-01-11 00:00:00, None, None, None, None, 0.05
5.8, 103.56, None, 315.0, 0.0, 4.4, 2012-01-11 01:00:00, None, None, None, None, 0.08
3.2, 103.59, None, 292.5, 0.0, 4.0, 2012-01-11 02:00:00, None, None, None, None, 0.1
5.0, 103.62, None, 337.5, 0.0, 4.2, 2012-01-11 03:00:00, None, None, None, None, 0.11
2.9, 103.67, None, 45.0, 0.0, 3.8, 2012-01-11 04:00:00, None, None, None, None, 0.11
1.8, 103.66, None, 67.5, 0.0, 3.6, 2012-01-11 05:00:00, None, None, None, None, 0.07
1.4, 103.68, None, 292.5, 0.0, 3.5, 2012-01-11 06:00:00, 3.4, 0.6, 57.41, 5.6, 0.06
5.4, 103.69, None, 315.0, 0.0, 3.2, 2012-01-11 07:00:00, None, None, None, None, 0.02
1.4, 103.66, None, 45.0, 0.0, 2.9, 2012-01-11 08:00:00, None, None, None, None, 0.0
2.9, 103.61, None, 67.5, 0.0, 2.7, 2012-01-11 09:00:00, None, None, None, None, -0.07
5.8, 103.6, None, 337.5, 0.0, 2.6, 2012-01-11 10:00:00, None, None, None, None, -0.09
2.9, 103.56, None, 45.0, 0.0, 2.5, 2012-01-11 11:00:00, None, None, None, None, -0.1
1.4, 103.54, None, 22.5, 0.0, 1.9, 2012-01-11 12:00:00, None, None, None, None, -0.07
4.3, 103.58, None, 67.5, 0.0, 2.0, 2012-01-11 14:00:00, None, None, None, None, 0.02
3.6, 103.58, None, 337.5, 0.0, 2.3, 2012-01-11 15:00:00, None, None, None, None, 0.04
5.8, 103.56, None, 67.5, 0.0, 2.0, 2012-01-11 16:00:00, None, None, None, None, 0.03
3.2, 103.59, None, 315.0, 0.0, 2.0, 2012-01-11 17:00:00, None, None, None, None, 0.01
2.9, 103.54, None, 22.5, 0.0, 2.4, 2012-01-11 18:00:00, None, None, None, None, -0.04
