station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, air_temperature_yesterday_low, total_precipitation, wind_gust_speed, air_temperature_yesterday_high, tendency_amount
3.2, 103.47, -4.1, 45.0, 70.0, 0.7, 2012-01-01 22:00:00, None, None, None, None, -0.12
3.2, 103.49, -4.1, 135.0, 72.0, 0.4, 2012-01-01 23:00:00, None, None, None, None, -0.04
0.7, 103.48, -4.4, 135.0, 73.0, -0.1, 2012-01-02 00:00:00, None, None, None, None, -0.03
2.5, 103.41, -4.3, 270.0, 77.0, -0.7, 2012-01-02 01:00:00, None, None, None, None, -0.06
3.2, 103.34, -4.4, 292.5, 79.0, -1.1, 2012-01-02 02:00:00, None, None, None, None, -0.15
6.5, 103.25, -4.6, 270.0, 77.0, -1.0, 2012-01-02 03:00:00, None, None, None, None, -0.22
4.7, 103.22, -4.8, 270.0, 81.0, -2.0, 2012-01-02 04:00:00, None, None, None, None, -0.19
4.3, 103.15, -5.0, 270.0, 85.0, -2.7, 2012-01-02 05:00:00, None, None, None, None, -0.18
7.2, 103.05, -5.4, 270.0, 85.0, -3.2, 2012-01-02 06:00:00, -3.4, None, None, 1.1, -0.19
6.8, 102.99, -5.6, 270.0, 84.0, -3.3, 2012-01-02 07:00:00, None, None, None, None, -0.2
8.3, 102.93, -5.9, 270.0, 86.0, -3.9, 2012-01-02 08:00:00, None, None, None, None, -0.21
6.5, 102.88, -6.1, 292.5, 86.0, -4.1, 2012-01-02 09:00:00, None, None, None, None, -0.16
12.6, 102.83, -5.8, 292.5, 85.0, -3.7, 2012-01-02 10:00:00, None, None, None, None, -0.16
10.4, 102.78, -6.1, 270.0, 86.0, -4.0, 2012-01-02 11:00:00, None, None, None, None, -0.14
11.9, 102.7, -6.3, 292.5, 87.0, -4.4, 2012-01-02 12:00:00, None, None, None, None, -0.18
13.7, 102.62, -6.4, 292.5, 85.0, -4.2, 2012-01-02 13:00:00, None, None, None, None, -0.21
6.8, 102.56, -6.5, 270.0, 87.0, -4.6, 2012-01-02 14:00:00, None, None, None, None, -0.22
6.8, 102.49, -6.6, 270.0, 87.0, -4.7, 2012-01-02 15:00:00, None, None, None, None, -0.2
9.4, 102.44, -6.5, 270.0, 87.0, -4.6, 2012-01-02 16:00:00, None, None, None, None, -0.18
4.7, 102.38, -5.5, 270.0, 83.0, -2.9, 2012-01-02 17:00:00, None, None, None, None, -0.17
4.7, 102.28, -5.2, 292.5, 77.0, -1.7, 2012-01-02 18:00:00, None, None, None, None, -0.19
6.5, 102.14, -4.6, 90.0, 61.0, 2.1, 2012-01-02 19:00:00, None, None, None, None, -0.25
4.7, 102.02, -4.4, 112.5, 59.0, 2.8, 2012-01-02 20:00:00, None, None, None, None, -0.32
4.0, 101.87, -4.1, 292.5, 62.0, 2.6, 2012-01-02 21:00:00, None, None, None, None, -0.36
7.9, 101.71, -3.9, 315.0, 64.0, 2.3, 2012-01-02 22:00:00, None, None, None, None, -0.41
6.1, 101.7, -3.9, 270.0, 62.0, 2.7, 2012-01-02 23:00:00, None, None, None, None, -0.3
6.5, 101.75, -3.9, 180.0, 61.0, 3.0, 2012-01-03 00:00:00, None, None, None, None, -0.12
13.3, 101.7, -3.8, 112.5, 63.0, 2.7, 2012-01-03 01:00:00, None, None, None, None, 0.0
14.4, 101.63, -4.1, 157.5, 53.0, 4.7, 2012-01-03 02:00:00, None, None, 30.6, None, -0.06
13.0, 101.65, -4.3, 202.5, 54.0, 4.3, 2012-01-03 03:00:00, None, None, 31.7, None, -0.09
8.6, 101.75, -4.1, 202.5, 54.0, 4.5, 2012-01-03 04:00:00, None, None, None, None, 0.05
12.2, 101.91, -3.3, 112.5, 65.0, 2.7, 2012-01-03 05:00:00, None, None, None, None, 0.27
14.8, 102.06, -2.8, 157.5, 67.0, 2.7, 2012-01-03 06:00:00, -5.2, None, 44.45, 4.8, 0.4
2.5, 102.12, -2.3, 247.5, 73.0, 2.1, 2012-01-03 07:00:00, None, None, None, None, 0.37
11.2, 102.21, -3.3, 135.0, 68.0, 2.0, 2012-01-03 08:00:00, None, None, None, None, 0.31
12.2, 102.29, -2.8, 135.0, 72.0, 1.8, 2012-01-03 09:00:00, None, None, None, None, 0.24
4.0, 102.38, -3.2, 157.5, 72.0, 1.3, 2012-01-03 10:00:00, None, None, None, None, 0.25
9.0, 102.52, -3.2, 135.0, 71.0, 1.5, 2012-01-03 11:00:00, None, None, None, None, 0.29
9.0, 102.58, -3.3, 292.5, 77.0, 0.3, 2012-01-03 12:00:00, None, None, None, None, 0.26
5.0, 102.58, -3.5, 270.0, 80.0, -0.4, 2012-01-03 13:00:00, None, None, None, None, 0.17
4.0, 102.62, -3.2, 225.0, 79.0, 0.0, 2012-01-03 14:00:00, None, None, None, None, 0.1
7.2, 102.6, -3.0, 180.0, 75.0, 0.9, 2012-01-03 15:00:00, None, None, None, None, 0.03
4.7, 102.72, -3.1, 292.5, 80.0, 0.0, 2012-01-03 16:00:00, None, None, None, None, 0.15
9.7, 102.79, -3.1, 292.5, 81.0, -0.1, 2012-01-03 17:00:00, None, None, None, None, 0.14
9.4, 102.81, -2.7, 292.5, 76.0, 1.0, 2012-01-03 18:00:00, None, None, None, None, 0.19
5.4, 102.73, -2.5, 292.5, 73.0, 1.9, 2012-01-03 19:00:00, None, None, None, None, 0.0
5.0, 102.59, -2.5, 337.5, 66.0, 3.2, 2012-01-03 20:00:00, None, None, None, None, -0.17
10.8, 102.61, -2.7, 157.5, 68.0, 2.7, 2012-01-03 21:00:00, None, None, None, None, -0.19
15.8, 102.62, -2.6, 157.5, 68.0, 2.8, 2012-01-03 22:00:00, None, None, 33.5, None, -0.11
19.1, 102.62, -2.5, 157.5, 65.0, 3.4, 2012-01-03 23:00:00, None, None, None, None, 0.03
9.7, 102.6, -2.6, 180.0, 66.0, 3.2, 2012-01-04 00:00:00, None, None, None, None, -0.01
10.1, 102.59, -1.4, 157.5, 64.0, 5.0, 2012-01-04 01:00:00, None, None, None, None, -0.03
3.6, 102.58, -2.0, 45.0, 69.0, 3.3, 2012-01-04 02:00:00, None, None, None, None, -0.04
10.4, 102.58, -0.9, 157.5, 69.0, 4.2, 2012-01-04 03:00:00, None, None, None, None, -0.01
14.0, 102.62, -0.2, 135.0, 75.0, 3.8, 2012-01-04 04:00:00, None, None, None, None, 0.03
8.6, 102.63, 0.5, 157.5, 77.0, 4.2, 2012-01-04 05:00:00, None, None, None, None, 0.05
15.8, 102.51, 1.5, 180.0, 83.0, 4.1, 2012-01-04 06:00:00, -0.6, None, 40.74, 5.6, -0.07
12.2, 102.5, 2.2, 157.5, 85.0, 4.5, 2012-01-04 07:00:00, None, None, None, None, -0.1
18.7, 102.34, 2.1, 157.5, 78.0, 5.7, 2012-01-04 08:00:00, None, None, 40.0, None, -0.25
23.0, 102.29, 2.1, 157.5, 72.0, 6.8, 2012-01-04 09:00:00, None, None, 44.6, None, -0.18
33.1, 102.27, 1.8, 180.0, 69.0, 7.2, 2012-01-04 10:00:00, None, None, 52.9, None, -0.2
28.1, 102.21, 1.6, 180.0, 66.0, 7.5, 2012-01-04 11:00:00, None, None, 51.8, None, -0.11
42.1, 102.12, 1.2, 180.0, 65.0, 7.5, 2012-01-04 12:00:00, None, None, 64.4, None, -0.15
43.2, 101.91, 0.9, 157.5, 65.0, 7.0, 2012-01-04 14:00:00, None, None, 64.8, None, -0.29
31.7, 101.93, 0.7, 157.5, 67.0, 6.3, 2012-01-04 15:00:00, None, None, 49.7, None, -0.18
25.9, 101.97, 0.5, 157.5, 68.0, 6.0, 2012-01-04 16:00:00, None, None, 36.4, None, -0.07
14.0, 102.07, 0.5, 157.5, 67.0, 6.3, 2012-01-04 17:00:00, None, None, 32.8, None, 0.15
8.6, 102.1, 0.6, 135.0, 66.0, 6.4, 2012-01-04 18:00:00, None, None, None, None, 0.17
17.3, 102.09, 0.6, 135.0, 68.0, 6.2, 2012-01-04 19:00:00, None, None, 33.1, None, 0.12
20.5, 101.93, 0.5, 157.5, 66.0, 6.5, 2012-01-04 20:00:00, None, None, 34.9, None, -0.12
16.6, 101.92, 0.4, 157.5, 57.0, 8.4, 2012-01-04 21:00:00, None, None, 30.6, None, -0.15
9.7, 101.79, 0.4, 157.5, 63.0, 6.9, 2012-01-04 22:00:00, None, None, None, None, -0.27
21.2, 101.78, 1.0, 135.0, 70.0, 6.0, 2012-01-04 23:00:00, None, None, 31.0, None, -0.13
12.2, 101.75, 0.2, 157.5, 65.0, 6.3, 2012-01-05 00:00:00, None, None, None, None, -0.16
19.4, 101.64, 1.1, 135.0, 74.0, 5.4, 2012-01-05 01:00:00, None, None, 31.0, None, -0.15
10.4, 101.52, 0.7, 180.0, 72.0, 5.4, 2012-01-05 02:00:00, None, None, None, None, -0.26
7.9, 101.4, 0.2, 225.0, 69.0, 5.6, 2012-01-05 03:00:00, None, None, None, None, -0.35
None, None, None, 157.5, None, None, 2012-01-05 06:00:00, 1.0, None, 70.38, 8.4, None
9.4, 101.64, 0.8, 135.0, 78.0, 4.3, 2012-01-05 09:00:00, None, None, None, None, 0.24
7.2, 101.71, 0.7, 315.0, 78.0, 4.3, 2012-01-05 10:00:00, None, None, None, None, 0.14
9.7, 101.72, 0.4, 292.5, 87.0, 2.4, 2012-01-05 11:00:00, None, None, None, None, 0.06
13.7, 101.76, -0.5, 292.5, 89.0, 1.2, 2012-01-05 12:00:00, None, None, None, None, 0.08
7.6, 101.82, -0.7, 292.5, 90.0, 0.9, 2012-01-05 13:00:00, None, None, None, None, 0.08
6.8, 101.87, 0.9, 135.0, 92.0, 2.1, 2012-01-05 14:00:00, None, None, None, None, 0.13
2.9, 101.86, 0.3, 247.5, 91.0, 1.6, 2012-01-05 15:00:00, None, None, None, None, 0.1
10.8, 101.9, -0.3, 292.5, 92.0, 0.9, 2012-01-05 16:00:00, None, None, None, None, 0.08
5.0, 101.96, -0.3, 292.5, 90.0, 1.2, 2012-01-05 17:00:00, None, None, None, None, 0.09
10.1, 102.03, 0.8, 225.0, 74.0, 5.0, 2012-01-05 18:00:00, None, None, None, None, 0.19
9.4, 102.02, 0.9, 135.0, 69.0, 6.3, 2012-01-05 19:00:00, None, None, None, None, 0.14
13.0, 101.98, -5.9, 247.5, 36.0, 8.5, 2012-01-05 20:00:00, None, None, None, None, 0.05
10.4, 102.02, -5.7, 202.5, 35.0, 9.0, 2012-01-05 21:00:00, None, None, None, None, 0.0
11.5, 102.04, -6.0, 337.5, 38.0, 7.4, 2012-01-05 22:00:00, None, None, None, None, 0.02
10.1, 102.13, -5.4, 0.0, 42.0, 6.7, 2012-01-05 23:00:00, None, None, None, None, 0.11
6.8, 102.18, -4.7, 315.0, 47.0, 5.7, 2012-01-06 00:00:00, None, None, None, None, 0.11
6.5, 102.27, -4.6, 292.5, 55.0, 3.6, 2012-01-06 01:00:00, None, None, None, None, 0.18
6.8, 102.3, -5.1, 247.5, 56.0, 2.8, 2012-01-06 02:00:00, None, None, None, None, 0.14
5.0, 102.35, -5.1, 225.0, 61.0, 1.6, 2012-01-06 03:00:00, None, None, None, None, 0.14
9.0, 102.37, -5.0, 270.0, 66.0, 0.6, 2012-01-06 04:00:00, None, None, None, None, 0.07
5.0, 102.4, -5.1, 202.5, 61.0, 1.6, 2012-01-06 05:00:00, None, None, None, None, 0.08
4.0, 102.41, -5.1, 135.0, 72.0, -0.6, 2012-01-06 06:00:00, 0.1, None, 35.19, 9.2, 0.06
6.1, 102.44, -5.3, 270.0, 72.0, -0.9, 2012-01-06 07:00:00, None, None, None, None, 0.09
7.9, 102.46, -5.3, 270.0, 74.0, -1.2, 2012-01-06 08:00:00, None, None, None, None, 0.09
7.2, 102.47, -5.4, 270.0, 72.0, -0.9, 2012-01-06 09:00:00, None, None, None, None, 0.08
6.5, 102.51, -5.1, 292.5, 72.0, -0.6, 2012-01-06 10:00:00, None, None, None, None, 0.07
12.2, 102.52, -5.1, 292.5, 72.0, -0.7, 2012-01-06 11:00:00, None, None, None, None, 0.05
9.7, 102.52, -4.9, 292.5, 73.0, -0.6, 2012-01-06 12:00:00, None, None, None, None, 0.03
12.2, 102.5, -5.2, 292.5, 74.0, -1.2, 2012-01-06 13:00:00, None, None, None, None, -0.03
10.4, 102.54, -5.6, 292.5, 75.0, -1.8, 2012-01-06 14:00:00, None, None, None, None, -0.02
11.5, 102.54, -5.6, 292.5, 78.0, -2.2, 2012-01-06 15:00:00, None, None, None, None, -0.01
10.4, 102.52, -5.7, 292.5, 75.0, -1.9, 2012-01-06 16:00:00, None, None, None, None, 0.0
10.4, 102.5, -5.5, 292.5, 74.0, -1.3, 2012-01-06 17:00:00, None, None, None, None, -0.04
6.1, 102.55, -4.7, 270.0, 65.0, 1.1, 2012-01-06 18:00:00, None, None, None, None, 0.02
2.9, 102.48, -3.9, 0.0, 66.0, 1.8, 2012-01-06 19:00:00, None, None, None, None, -0.03
2.5, 102.42, -4.1, 45.0, 63.0, 2.3, 2012-01-06 20:00:00, None, None, None, None, -0.07
1.8, 102.34, -4.2, 22.5, 53.0, 4.6, 2012-01-06 21:00:00, None, None, None, None, -0.18
1.1, 102.32, -4.0, 45.0, 58.0, 3.5, 2012-01-06 22:00:00, None, None, None, None, -0.13
0.7, 102.38, -4.2, 67.5, 59.0, 3.0, 2012-01-06 23:00:00, None, None, None, None, -0.03
4.3, 102.41, -4.1, 270.0, 71.0, 0.6, 2012-01-07 00:00:00, None, None, None, None, 0.04
7.9, 102.41, -4.1, 292.5, 72.0, 0.4, 2012-01-07 01:00:00, None, None, None, None, 0.06
4.3, 102.43, -4.2, 270.0, 73.0, 0.1, 2012-01-07 02:00:00, None, None, None, None, 0.03
3.6, 102.46, -4.0, 270.0, 76.0, -0.3, 2012-01-07 03:00:00, None, None, None, None, 0.04
7.6, 102.5, -4.0, 292.5, 73.0, 0.3, 2012-01-07 04:00:00, None, None, None, None, 0.08
1.8, 102.53, -3.6, 247.5, 76.0, 0.1, 2012-01-07 05:00:00, None, None, None, None, 0.1
4.7, 102.58, -3.8, 270.0, 81.0, -0.8, 2012-01-07 06:00:00, -2.9, None, None, 4.7, 0.13
2.9, 102.63, -4.4, 270.0, 82.0, -1.6, 2012-01-07 07:00:00, None, None, None, None, 0.14
10.1, 102.63, -4.8, 292.5, 82.0, -2.2, 2012-01-07 08:00:00, None, None, None, None, 0.1
9.0, 102.65, -5.3, 292.5, 81.0, -2.5, 2012-01-07 09:00:00, None, None, None, None, 0.08
6.5, 102.69, -5.7, 270.0, 84.0, -3.3, 2012-01-07 10:00:00, None, None, None, None, 0.06
3.6, 102.8, -6.0, 247.5, 84.0, -3.6, 2012-01-07 11:00:00, None, None, None, None, 0.16
7.6, 102.83, -6.4, 292.5, 83.0, -3.9, 2012-01-07 12:00:00, None, None, None, None, 0.14
2.9, 102.9, -6.7, 270.0, 82.0, -4.1, 2012-01-07 13:00:00, None, None, None, None, 0.18
6.5, 102.92, -6.9, 292.5, 80.0, -3.9, 2012-01-07 14:00:00, None, None, None, None, 0.1
9.4, 102.95, -7.1, 292.5, 82.0, -4.4, 2012-01-07 15:00:00, None, None, None, None, 0.1
11.5, 102.98, -7.3, 292.5, 84.0, -4.9, 2012-01-07 16:00:00, None, None, None, None, 0.07
9.4, 103.08, -7.1, 270.0, 81.0, -4.2, 2012-01-07 17:00:00, None, None, None, None, 0.14
7.6, 103.14, -6.3, 292.5, 76.0, -2.6, 2012-01-07 18:00:00, None, None, None, None, 0.2
2.9, 103.15, -4.6, 112.5, 79.0, -1.3, 2012-01-07 19:00:00, None, None, None, None, 0.17
3.2, 103.12, -4.5, 292.5, 78.0, -1.1, 2012-01-07 20:00:00, None, None, None, None, 0.05
5.8, 103.07, -4.3, 337.5, 76.0, -0.6, 2012-01-07 21:00:00, None, None, None, None, -0.07
5.0, 103.0, -4.3, 315.0, 74.0, -0.3, 2012-01-07 22:00:00, None, None, None, None, -0.15
6.8, 103.01, -3.8, 315.0, 77.0, -0.2, 2012-01-07 23:00:00, None, None, None, None, -0.11
7.6, 103.09, -2.7, 315.0, 89.0, -1.1, 2012-01-08 00:00:00, None, None, None, None, 0.01
4.7, 103.09, -2.2, 337.5, 94.0, -1.3, 2012-01-08 01:00:00, None, None, None, None, 0.08
7.9, 103.07, -1.9, 315.0, 95.0, -1.2, 2012-01-08 02:00:00, None, None, None, None, 0.05
4.3, 103.03, -1.7, 337.5, 94.0, -0.8, 2012-01-08 03:00:00, None, None, None, None, -0.06
5.4, 103.04, -1.9, 315.0, 91.0, -0.6, 2012-01-08 04:00:00, None, None, None, None, -0.05
4.7, 103.05, -2.2, 292.5, 89.0, -0.6, 2012-01-08 05:00:00, None, None, None, None, -0.02
1.8, 103.03, -2.5, 157.5, 88.0, -0.7, 2012-01-08 06:00:00, -5.1, None, None, 0.0, 0.02
7.2, 103.01, -2.6, 180.0, 86.0, -0.5, 2012-01-08 07:00:00, None, None, None, None, 0.0
9.0, 103.01, -2.5, 180.0, 81.0, 0.4, 2012-01-08 08:00:00, None, None, None, None, -0.01
14.8, 103.01, -2.3, 180.0, 83.0, 0.3, 2012-01-08 09:00:00, None, None, None, None, 0.0
13.3, 102.99, -2.3, 180.0, 82.0, 0.5, 2012-01-08 10:00:00, None, None, None, None, -0.01
11.9, 103.0, -2.3, 157.5, 82.0, 0.4, 2012-01-08 11:00:00, None, None, None, None, 0.0
13.7, 103.0, -2.2, 180.0, 80.0, 1.0, 2012-01-08 12:00:00, None, None, None, None, -0.01
11.2, 102.94, -2.0, 157.5, 79.0, 1.2, 2012-01-08 13:00:00, None, None, None, None, -0.05
5.8, 102.95, -2.1, 180.0, 82.0, 0.7, 2012-01-08 14:00:00, None, None, None, None, -0.05
8.3, 102.93, -2.0, 180.0, 83.0, 0.7, 2012-01-08 15:00:00, None, None, None, None, -0.07
2.2, 102.91, -2.4, 135.0, 82.0, 0.3, 2012-01-08 16:00:00, None, None, None, None, -0.02
8.6, 102.94, -1.9, 180.0, 81.0, 1.0, 2012-01-08 17:00:00, None, None, None, None, 0.0
7.2, 102.97, -1.5, 157.5, 79.0, 1.8, 2012-01-08 18:00:00, None, None, None, None, 0.05
9.4, 102.94, -1.2, 180.0, 80.0, 1.9, 2012-01-08 19:00:00, None, None, None, None, 0.04
7.6, 102.89, -1.0, 180.0, 79.0, 2.2, 2012-01-08 20:00:00, None, None, None, None, -0.03
11.2, 102.86, -0.9, 180.0, 80.0, 2.2, 2012-01-08 21:00:00, None, None, None, None, -0.1
10.8, 102.84, -0.6, 180.0, 81.0, 2.3, 2012-01-08 22:00:00, None, None, None, None, -0.09
12.6, 102.87, -0.6, 180.0, 81.0, 2.4, 2012-01-08 23:00:00, None, None, None, None, -0.01
10.8, 102.86, -0.5, 157.5, 81.0, 2.4, 2012-01-09 00:00:00, None, None, None, None, 0.0
6.1, 102.83, -0.4, 135.0, 82.0, 2.4, 2012-01-09 01:00:00, None, None, None, None, -0.01
7.2, 102.79, -0.4, 135.0, 82.0, 2.4, 2012-01-09 02:00:00, None, None, None, None, -0.08
13.7, 102.8, -0.4, 135.0, 82.0, 2.5, 2012-01-09 03:00:00, None, None, None, None, -0.05
8.3, 102.79, -0.4, 180.0, 80.0, 2.8, 2012-01-09 04:00:00, None, None, None, None, -0.04
4.3, 102.76, -0.3, 135.0, 82.0, 2.5, 2012-01-09 05:00:00, None, None, None, None, -0.03
8.6, 102.74, -0.2, 157.5, 81.0, 2.7, 2012-01-09 06:00:00, -2.6, None, None, 2.5, -0.05
12.2, 102.69, 0.1, 135.0, 82.0, 2.9, 2012-01-09 07:00:00, None, None, None, None, -0.08
18.0, 102.56, 0.0, 135.0, 83.0, 2.7, 2012-01-09 08:00:00, None, None, None, None, -0.18
13.3, 102.59, 0.1, 135.0, 83.0, 2.7, 2012-01-09 09:00:00, None, None, None, None, -0.14
7.2, 102.58, 0.0, 135.0, 80.0, 3.1, 2012-01-09 10:00:00, None, None, None, None, -0.11
6.1, 102.49, -0.6, 315.0, 82.0, 2.2, 2012-01-09 13:00:00, None, None, None, None, -0.08
5.8, 102.41, -0.7, 45.0, 79.0, 2.6, 2012-01-09 14:00:00, None, None, None, None, -0.11
9.0, 102.4, -0.8, 337.5, 80.0, 2.3, 2012-01-09 15:00:00, None, None, None, None, -0.13
9.7, 102.4, -1.0, 337.5, 78.0, 2.4, 2012-01-09 16:00:00, None, None, None, None, -0.09
2.9, 102.46, -0.8, 337.5, 79.0, 2.5, 2012-01-09 17:00:00, None, None, None, None, 0.04
20.9, 102.46, -0.6, 135.0, 75.0, 3.4, 2012-01-09 18:00:00, None, None, 36.7, None, 0.07
19.8, 102.47, -0.6, 135.0, 72.0, 4.0, 2012-01-09 19:00:00, None, None, 32.4, None, 0.08
18.7, 102.43, -0.5, 135.0, 71.0, 4.4, 2012-01-09 20:00:00, None, None, None, None, -0.01
13.7, 102.35, -0.6, 157.5, 68.0, 4.7, 2012-01-09 21:00:00, None, None, None, None, -0.09
10.4, 102.22, -1.1, 157.5, 75.0, 2.9, 2012-01-09 23:00:00, None, None, None, None, -0.2
1.1, 102.22, -1.6, 247.5, 81.0, 1.4, 2012-01-10 00:00:00, None, None, None, None, -0.14
2.9, 102.27, -1.4, 202.5, 81.0, 1.5, 2012-01-10 01:00:00, None, None, None, None, -0.01
1.1, 102.24, -1.5, 270.0, 83.0, 1.1, 2012-01-10 02:00:00, None, None, None, None, 0.0
4.3, 102.18, -1.4, 292.5, 84.0, 1.0, 2012-01-10 03:00:00, None, None, None, None, -0.05
4.0, 102.15, -2.3, 225.0, 88.0, -0.5, 2012-01-10 04:00:00, None, None, None, None, -0.12
6.1, 102.05, -1.5, 225.0, 84.0, 1.0, 2012-01-10 05:00:00, None, None, None, None, -0.18
11.9, 102.01, -1.6, 112.5, 85.0, 0.7, 2012-01-10 06:00:00, 1.6, None, 37.04, 4.9, -0.15
8.6, 102.01, -1.6, 270.0, 86.0, 0.6, 2012-01-10 07:00:00, None, None, None, None, -0.12
5.8, 102.05, -1.7, 292.5, 87.0, 0.3, 2012-01-10 08:00:00, None, None, None, None, 0.0
11.2, 102.13, -1.8, 292.5, 89.0, -0.2, 2012-01-10 09:00:00, None, None, None, None, 0.11
3.2, 102.28, -0.5, 337.5, 91.0, 0.8, 2012-01-10 10:00:00, None, None, None, None, 0.26
6.5, 102.38, -0.2, 157.5, 92.0, 0.9, 2012-01-10 11:00:00, None, None, None, None, 0.31
4.3, 102.44, -0.4, 247.5, 94.0, 0.5, 2012-01-10 12:00:00, None, None, None, None, 0.29
13.7, 102.52, -5.2, 315.0, 57.0, 2.5, 2012-01-10 13:00:00, None, None, None, None, 0.22
17.6, 102.67, -8.4, 337.5, 44.0, 2.5, 2012-01-10 14:00:00, None, None, 37.4, None, 0.27
19.1, 102.86, -9.2, 0.0, 44.0, 1.7, 2012-01-10 15:00:00, None, None, 40.3, None, 0.39
17.6, 103.08, -11.6, 0.0, 40.0, 0.5, 2012-01-10 16:00:00, None, None, 38.9, None, 0.5
16.6, 103.26, -13.2, 0.0, 36.0, 0.1, 2012-01-10 17:00:00, None, None, None, None, 0.55
20.2, 103.41, -14.4, 337.5, 32.0, 0.3, 2012-01-10 18:00:00, None, None, 36.7, None, 0.51
17.3, 103.42, -15.1, 315.0, 29.0, 0.9, 2012-01-10 19:00:00, None, None, 36.0, None, 0.34
17.3, 103.41, -15.6, 337.5, 28.0, 1.1, 2012-01-10 20:00:00, None, None, 36.7, None, 0.14
18.7, 103.45, -15.1, 337.5, 29.0, 1.2, 2012-01-10 21:00:00, None, None, 33.8, None, 0.04
10.4, 103.51, -14.4, 315.0, 30.0, 1.4, 2012-01-10 22:00:00, None, None, None, None, 0.09
13.3, 103.59, -14.5, 337.5, 32.0, 0.2, 2012-01-10 23:00:00, None, None, None, None, 0.16
14.0, 103.69, -15.0, 315.0, 32.0, -0.3, 2012-01-11 00:00:00, None, None, None, None, 0.22
16.9, 103.73, -15.1, 315.0, 33.0, -0.6, 2012-01-11 01:00:00, None, None, None, None, 0.2
12.2, 103.8, -14.4, 292.5, 38.0, -1.9, 2012-01-11 02:00:00, None, None, None, None, 0.2
13.7, 103.87, -14.1, 292.5, 42.0, -3.0, 2012-01-11 03:00:00, None, None, None, None, 0.16
9.4, 103.96, -14.5, 292.5, 43.0, -3.7, 2012-01-11 04:00:00, None, None, None, None, 0.19
5.0, 103.99, -14.7, 270.0, 45.0, -4.4, 2012-01-11 05:00:00, None, None, None, None, 0.15
None, None, None, 315.0, None, None, 2012-01-11 06:00:00, -0.6, None, 44.45, 2.9, None
7.6, 104.06, -14.8, 270.0, 45.0, -4.7, 2012-01-11 07:00:00, None, None, None, None, 0.09
11.2, 104.09, -14.6, 292.5, 52.0, -6.4, 2012-01-11 08:00:00, None, None, None, None, 0.09
9.4, 104.11, -15.2, 292.5, 51.0, -6.7, 2012-01-11 09:00:00, None, None, None, None, 0.11
12.2, 104.08, -15.3, 292.5, 54.0, -7.4, 2012-01-11 10:00:00, None, None, None, None, 0.01
11.2, 104.09, -15.4, 292.5, 52.0, -7.1, 2012-01-11 11:00:00, None, None, None, None, -0.01
