ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
31.2,31.2,6.0,0.0,2016-02-12,0.0,9.5,7
11.8,11.8,3.0,0.0,2016-02-13,0.0,7.0,7
27.4,27.4,4.0,0.0,2016-02-14,0.0,8.5,7
30.0,30.0,4.5,0.0,2016-02-15,0.0,7.0,7
1.6,1.6,2.5,0.0,2016-02-16,0.0,10.5,7
9.8,9.8,4.0,0.0,2016-02-17,0.0,11.0,7
3.8,3.8,5.0,0.0,2016-02-18,0.0,9.0,7
