wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
304.0, None, None,0.0, None,10.2, None,13.7, None, None, None,37.0,2019-05-21 00:00:00,21,,,,,,
316.0, None, None,0.0, None,11.3, None,13.1, None, None, None,38.0,2019-05-21 01:00:00,21,,,,,,
319.0, None, None,0.0, None,14.7, None,12.8, None, None, None,36.0,2019-05-21 02:00:00,21,,,,,,
320.0, None, None,0.0, None,14.2, None,12.3, None, None, None,37.0,2019-05-21 03:00:00,21,,,,,,
317.0, None, None,0.0, None,12.0, None,11.7, None, None, None,43.0,2019-05-21 04:00:00,21,,,,,,
314.0, None, None,0.0, None,7.0, None,11.9, None, None, None,38.0,2019-05-21 05:00:00,21,,,,,,
318.0, None, None,0.0, None,7.9, None,12.1, None, None, None,38.0,2019-05-21 06:00:00,21,,,,,,
339.0, None, None,0.0, None,6.9, None,11.7, None, None, None,53.0,2019-05-21 07:00:00,21,,,,,,
351.0, None, None,0.0, None,6.4, None,12.2, None, None, None,61.0,2019-05-21 08:00:00,21,,,,,,
347.0, None, None,0.0, None,5.1, None,12.4, None, None, None,57.0,2019-05-21 09:00:00,21,,,,,,
350.0, None, None,0.0, None,7.6, None,12.8, None, None, None,52.0,2019-05-21 10:00:00,21,,,,,,
0.0, None, None,0.0, None,7.6, None,14.2, None, None, None,43.0,2019-05-21 11:00:00,21,,,,,,
327.0, None, None,0.0, None,9.4, None,14.0, None, None, None,43.0,2019-05-21 12:00:00,21,,,,,,
7.0, None, None,0.0, None,7.5, None,16.1, None, None, None,36.0,2019-05-21 13:00:00,21,,,,,,
16.0, None, None,0.0, None,7.8, None,17.8, None, None, None,32.0,2019-05-21 14:00:00,21,,,,,,
96.0, None, None,0.0, None,8.1, None,18.0, None, None, None,34.0,2019-05-21 15:00:00,21,,,,,,
109.0, None, None,0.0, None,5.2, None,17.5, None, None, None,34.0,2019-05-21 16:00:00,21,,,,,,
112.0, None, None,0.0, None,4.6, None,17.1, None, None, None,34.0,2019-05-21 17:00:00,21,,,,,,
130.0, None, None,0.0, None,4.5, None,16.4, None, None, None,35.0,2019-05-21 18:00:00,21,,,,,,
178.0, None, None,0.0, None,0.6, None,15.4, None, None, None,42.0,2019-05-21 19:00:00,21,,,,,,
238.0, None, None,0.0, None,2.8, None,14.7, None, None, None,41.0,2019-05-21 20:00:00,21,,,,,,
188.0, None, None,0.0, None,1.5, None,14.9, None, None, None,38.0,2019-05-21 21:00:00,21,,,,,,
305.0, None, None,0.0, None,4.9, None,13.9, None, None, None,44.0,2019-05-21 22:00:00,21,,,,,,
307.0, None, None,0.0, None,5.0, None,13.8, None, None, None,43.0,2019-05-21 23:00:00,21,,,,,,
290.0, None, None,0.0, None,1.6, None,13.3, None, None, None,46.0,2019-05-22 00:00:00,21,,,,,,
140.0, None, None,0.0, None,0.3, None,13.6, None, None, None,46.0,2019-05-22 01:00:00,21,,,,,,
314.0, None, None,0.0, None,9.0, None,12.3, None, None, None,53.0,2019-05-22 02:00:00,21,,,,,,
209.0, None, None,0.0, None,3.4, None,11.2, None, None, None,55.0,2019-05-22 03:00:00,21,,,,,,
298.0, None, None,0.0, None,4.6, None,10.7, None, None, None,59.0,2019-05-22 04:00:00,21,,,,,,
306.0, None, None,0.0, None,3.5, None,10.2, None, None, None,66.0,2019-05-22 05:00:00,21,,,,,,
304.0, None, None,0.0, None,4.0, None,11.4, None, None, None,59.0,2019-05-22 06:00:00,21,,,,,,
332.0, None, None,0.0, None,0.9, None,12.3, None, None, None,62.0,2019-05-22 07:00:00,21,,,,,,
5.0, None, None,0.0, None,4.7, None,13.4, None, None, None,58.0,2019-05-22 08:00:00,21,,,,,,
50.0, None, None,0.0, None,7.3, None,17.1, None, None, None,42.0,2019-05-22 09:00:00,21,,,,,,
2.0, None, None,0.0, None,10.8, None,16.7, None, None, None,41.0,2019-05-22 10:00:00,21,,,,,,
335.0, None, None,0.0, None,11.9, None,18.1, None, None, None,37.0,2019-05-22 11:00:00,21,,,,,,
0.0, None, None,0.0, None,10.7, None,19.4, None, None, None,34.0,2019-05-22 12:00:00,21,,,,,,
15.0, None, None,0.0, None,12.0, None,20.9, None, None, None,31.0,2019-05-22 13:00:00,21,,,,,,
9.0, None, None,0.0, None,9.2, None,21.8, None, None, None,26.0,2019-05-22 14:00:00,21,,,,,,
46.0, None, None,0.0, None,5.5, None,21.4, None, None, None,29.0,2019-05-22 15:00:00,21,,,,,,
54.0, None, None,0.0, None,7.0, None,22.6, None, None, None,27.0,2019-05-22 16:00:00,21,,,,,,
74.0, None, None,0.0, None,2.3, None,21.1, None, None, None,29.0,2019-05-22 17:00:00,21,,,,,,
120.0, None, None,0.0, None,3.1, None,20.9, None, None, None,30.0,2019-05-22 18:00:00,21,,,,,,
