TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
14.745,0.6,83.8,0.0,970.25,0.0,0.0,2021-08-13 00:00:00,154.4,12.049,33
13.473,0.6,88.6,0.0,970.25,0.0,0.0,2021-08-13 01:00:00,154.4,11.643,33
12.461,0.6,91.6,0.0,970.25,0.0,0.0,2021-08-13 02:00:00,154.4,11.145,33
11.88,0.6,93.5,0.0,970.15,0.0,0.0,2021-08-13 03:00:00,154.4,10.878,33
11.078,0.6,95.2,0.0,970.05,0.0,0.0,2021-08-13 04:00:00,154.4,10.351,33
10.271,4.4,96.4,0.0,970.15,0.0,0.0,2021-08-13 05:00:00,154.4,9.734,33
10.418,21.9,97.1,0.0,970.05,0.0,0.0,2021-08-13 06:00:00,154.4,9.989,33
11.977,266.9,96.4,0.0,969.85,0.0,0.0,2021-08-13 07:00:00,154.4,11.436,33
17.463,346.9,88.1,0.0,969.45,0.0,0.0,2021-08-13 08:00:00,144.6,15.492,33
22.058,511.9,71.0,0.0,968.95,0.0,1.01,2021-08-13 09:00:00,133.4,16.577,33
24.774,626.9,59.9,0.0,968.05,0.0,1.51,2021-08-13 10:00:00,42.1,16.479,33
26.646,735.6,51.4,0.0,967.25,0.0,2.52,2021-08-13 11:00:00,334.1,15.817,33
28.568,760.6,44.5,0.0,966.55,0.0,2.01,2021-08-13 12:00:00,8.4,15.319,33
28.916,551.9,42.0,0.0,965.75,0.0,2.01,2021-08-13 13:00:00,290.6,14.732,33
29.165,480.6,44.2,0.0,965.35,0.0,3.02,2021-08-13 14:00:00,315.9,15.752,33
29.515,414.4,43.1,0.0,964.95,0.0,2.01,2021-08-13 15:00:00,278.0,15.674,33
27.751,261.9,46.4,0.5,965.15,0.0,4.03,2021-08-13 16:00:00,290.6,15.23,33
24.702,55.6,48.9,1.01,965.45,0.0,5.03,2021-08-13 17:00:00,318.7,13.259,33
24.315,81.9,59.3,0.0,965.55,0.0,3.02,2021-08-13 18:00:00,227.4,15.89,33
22.705,44.4,62.8,0.0,964.55,0.0,0.0,2021-08-13 19:00:00,206.4,15.27,33
20.936,0.6,70.8,0.0,964.25,0.0,0.5,2021-08-13 20:00:00,206.4,15.456,33
19.888,0.6,76.5,0.0,963.95,0.0,1.01,2021-08-13 21:00:00,262.5,15.656,33
19.793,0.6,79.6,0.0,964.25,0.0,1.01,2021-08-13 22:00:00,202.2,16.186,33
18.866,0.6,81.1,0.0,964.35,0.0,1.01,2021-08-13 23:00:00,213.4,15.575,33
18.913,0.6,82.3,0.0,964.25,0.0,1.01,2021-08-14 00:00:00,227.4,15.85,33
18.438,0.6,83.3,0.0,963.85,0.0,0.5,2021-08-14 01:00:00,4.2,15.575,33
17.582,0.6,84.5,0.0,964.15,0.0,2.01,2021-08-14 02:00:00,200.8,14.959,33
16.487,0.6,93.6,0.0,964.35,0.8,2.52,2021-08-14 03:00:00,238.7,15.471,33
16.106,0.6,96.8,0.0,963.75,0.2,1.01,2021-08-14 04:00:00,169.9,15.617,33
15.915,0.6,97.6,0.0,963.35,0.2,1.01,2021-08-14 05:00:00,126.4,15.555,33
15.796,1.9,98.2,0.0,963.35,0.0,0.5,2021-08-14 06:00:00,116.5,15.532,33
14.553,15.6,97.3,0.0,963.95,1.2,3.02,2021-08-14 07:00:00,202.2,14.148,33
14.721,95.6,97.8,0.0,964.65,1.0,2.01,2021-08-14 08:00:00,262.5,14.395,33
15.533,170.6,97.8,0.0,964.95,0.0,2.52,2021-08-14 09:00:00,123.5,15.206,33
16.63,253.1,95.7,0.0,965.25,0.0,2.01,2021-08-14 10:00:00,178.3,15.961,33
19.698,584.4,86.1,0.0,965.45,0.0,2.52,2021-08-14 11:00:00,22.5,17.331,33
20.627,676.9,75.4,0.0,965.15,0.0,3.02,2021-08-14 12:00:00,328.5,16.144,33
21.724,761.9,70.0,0.0,964.75,0.0,3.02,2021-08-14 13:00:00,269.6,16.034,33
21.843,716.9,65.6,0.5,964.75,0.0,4.03,2021-08-14 14:00:00,329.9,15.133,33
22.298,473.1,64.0,0.0,964.35,0.0,3.02,2021-08-14 15:00:00,289.2,15.18,33
22.274,313.1,62.6,0.0,963.55,0.0,2.52,2021-08-14 16:00:00,324.3,14.813,33
21.581,150.6,66.6,0.0,962.95,0.0,2.01,2021-08-14 17:00:00,275.2,15.119,33
20.65,49.4,70.5,0.0,962.55,0.0,1.01,2021-08-14 18:00:00,255.5,15.116,33
