RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,4.035,200.8, None, None, None, None, None, None, None, None, None, None, None, None,15.37, None, None, None, None,28.6, None, None, None, None,2017-07-23 00:00:00, None,30
None, None, None, None,7.41,218.7, None, None, None, None, None, None, None, None, None, None, None, None,14.68, None, None, None, None,23.88, None, None, None, None,2017-07-23 01:00:00, None,30
None, None, None, None,7.79,209.9, None, None, None, None, None, None, None, None, None, None, None, None,14.64, None, None, None, None,20.55, None, None, None, None,2017-07-23 02:00:00, None,30
None, None, None, None,2.561,197.6, None, None, None, None, None, None, None, None, None, None, None, None,14.97, None, None, None, None,42.23, None, None, None, None,2017-07-23 03:00:00, None,30
None, None, None, None,2.57,184.7, None, None, None, None, None, None, None, None, None, None, None, None,14.58, None, None, None, None,41.27, None, None, None, None,2017-07-23 04:00:00, None,30
None, None, None, None,2.175,192.8, None, None, None, None, None, None, None, None, None, None, None, None,13.61, None, None, None, None,37.16, None, None, None, None,2017-07-23 05:00:00, None,30
None, None, None, None,4.546,209.6, None, None, None, None, None, None, None, None, None, None, None, None,14.0, None, None, None, None,14.87, None, None, None, None,2017-07-23 06:00:00, None,30
None, None, None, None,4.095,211.7, None, None, None, None, None, None, None, None, None, None, None, None,14.63, None, None, None, None,23.83, None, None, None, None,2017-07-23 07:00:00, None,30
None, None, None, None,2.574,214.9, None, None, None, None, None, None, None, None, None, None, None, None,15.93, None, None, None, None,40.87, None, None, None, None,2017-07-23 08:00:00, None,30
None, None, None, None,1.992,212.0, None, None, None, None, None, None, None, None, None, None, None, None,17.15, None, None, None, None,54.32, None, None, None, None,2017-07-23 09:00:00, None,30
None, None, None, None,0.575,225.8, None, None, None, None, None, None, None, None, None, None, None, None,16.75, None, None, None, None,74.4, None, None, None, None,2017-07-23 10:00:00, None,30
None, None, None, None,2.686,229.4, None, None, None, None, None, None, None, None, None, None, None, None,18.5, None, None, None, None,55.51, None, None, None, None,2017-07-23 11:00:00, None,30
None, None, None, None,3.554,246.5, None, None, None, None, None, None, None, None, None, None, None, None,22.75, None, None, None, None,41.27, None, None, None, None,2017-07-23 12:00:00, None,30
None, None, None, None,3.185,251.3, None, None, None, None, None, None, None, None, None, None, None, None,23.62, None, None, None, None,58.3, None, None, None, None,2017-07-23 13:00:00, None,30
None, None, None, None,5.296,247.3, None, None, None, None, None, None, None, None, None, None, None, None,25.54, None, None, None, None,46.0, None, None, None, None,2017-07-23 14:00:00, None,30
