wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
124.0, None, None,0.0, None,5.6, None,13.7, None, None, None,63.0,2017-05-28 00:00:00, None,22,,,,,,,,,,,,
150.0, None, None,0.0, None,4.3, None,13.1, None, None, None,62.0,2017-05-28 01:00:00, None,22,,,,,,,,,,,,
100.0, None, None,0.0, None,3.3, None,11.4, None, None, None,71.0,2017-05-28 02:00:00, None,22,,,,,,,,,,,,
97.0, None, None,0.0, None,3.3, None,10.6, None, None, None,75.0,2017-05-28 03:00:00, None,22,,,,,,,,,,,,
88.0, None, None,0.0, None,3.6, None,9.7, None, None, None,79.0,2017-05-28 04:00:00, None,22,,,,,,,,,,,,
93.0, None, None,0.0, None,4.5, None,9.5, None, None, None,84.0,2017-05-28 05:00:00, None,22,,,,,,,,,,,,
49.0, None, None,0.0, None,1.9, None,13.9, None, None, None,72.0,2017-05-28 06:00:00, None,22,,,,,,,,,,,,
301.0, None, None,0.0, None,2.7, None,17.1, None, None, None,56.0,2017-05-28 07:00:00, None,22,,,,,,,,,,,,
281.0, None, None,0.0, None,3.8, None,18.3, None, None, None,53.0,2017-05-28 08:00:00, None,22,,,,,,,,,,,,
281.0, None, None,0.0, None,5.4, None,20.6, None, None, None,50.0,2017-05-28 09:00:00, None,22,,,,,,,,,,,,
293.0, None, None,0.0, None,4.7, None,22.9, None, None, None,46.0,2017-05-28 10:00:00, None,22,,,,,,,,,,,,
298.0, None, None,0.0, None,7.4, None,24.4, None, None, None,34.0,2017-05-28 11:00:00, None,22,,,,,,,,,,,,
293.0, None, None,0.0, None,7.2, None,26.7, None, None, None,36.0,2017-05-28 12:00:00, None,22,,,,,,,,,,,,
326.0, None, None,0.0, None,5.7, None,28.9, None, None, None,31.0,2017-05-28 13:00:00, None,22,,,,,,,,,,,,
236.0, None, None,0.0, None,8.2, None,31.0, None, None, None,26.0,2017-05-28 14:00:00, None,22,,,,,,,,,,,,
7.0, None, None,0.0, None,11.5, None,30.2, None, None, None,23.0,2017-05-28 15:00:00, None,22,,,,,,,,,,,,
103.0, None, None,0.0, None,12.7, None,29.1, None, None, None,33.0,2017-05-28 16:00:00, None,22,,,,,,,,,,,,
309.0, None, None,0.0, None,7.8, None,29.2, None, None, None,32.0,2017-05-28 17:00:00, None,22,,,,,,,,,,,,
208.0, None, None,0.0, None,5.8, None,29.2, None, None, None,35.0,2017-05-28 18:00:00, None,22,,,,,,,,,,,,
66.0, None, None,0.0, None,6.9, None,26.7, None, None, None,30.0,2017-05-28 19:00:00, None,22,,,,,,,,,,,,
96.0, None, None,0.0, None,11.4, None,23.0, None, None, None,37.0,2017-05-28 20:00:00, None,22,,,,,,,,,,,,
167.0, None, None,0.0, None,5.2, None,20.1, None, None, None,46.0,2017-05-28 21:00:00, None,22,,,,,,,,,,,,
100.0, None, None,0.0, None,7.8, None,17.6, None, None, None,55.0,2017-05-28 22:00:00, None,22,,,,,,,,,,,,
112.0, None, None,0.0, None,9.0, None,17.8, None, None, None,48.0,2017-05-28 23:00:00, None,22,,,,,,,,,,,,
118.0, None, None,0.0, None,5.6, None,14.9, None, None, None,65.0,2017-05-29 00:00:00, None,22,,,,,,,,,,,,
99.0, None, None,0.0, None,8.6, None,14.8, None, None, None,63.0,2017-05-29 01:00:00, None,22,,,,,,,,,,,,
55.0, None, None,0.0, None,3.7, None,12.4, None, None, None,74.0,2017-05-29 02:00:00, None,22,,,,,,,,,,,,
58.0, None, None,0.0, None,2.2, None,11.6, None, None, None,79.0,2017-05-29 03:00:00, None,22,,,,,,,,,,,,
67.0, None, None,0.0, None,4.3, None,10.9, None, None, None,80.0,2017-05-29 04:00:00, None,22,,,,,,,,,,,,
145.0, None, None,0.0, None,3.8, None,11.1, None, None, None,82.0,2017-05-29 05:00:00, None,22,,,,,,,,,,,,
121.0, None, None,0.0, None,3.3, None,14.5, None, None, None,71.0,2017-05-29 06:00:00, None,22,,,,,,,,,,,,
330.0, None, None,0.0, None,2.5, None,18.3, None, None, None,54.0,2017-05-29 07:00:00, None,22,,,,,,,,,,,,
273.0, None, None,0.0, None,2.9, None,19.5, None, None, None,58.0,2017-05-29 08:00:00, None,22,,,,,,,,,,,,
303.0, None, None,0.0, None,4.7, None,22.0, None, None, None,43.0,2017-05-29 09:00:00, None,22,,,,,,,,,,,,
340.0, None, None,0.0, None,5.4, None,23.7, None, None, None,41.0,2017-05-29 10:00:00, None,22,,,,,,,,,,,,
306.0, None, None,0.0, None,7.6, None,25.6, None, None, None,45.0,2017-05-29 11:00:00, None,22,,,,,,,,,,,,
294.0, None, None,0.0, None,6.8, None,27.2, None, None, None,34.0,2017-05-29 12:00:00, None,22,,,,,,,,,,,,
277.0, None, None,0.0, None,3.7, None,30.6, None, None, None,27.0,2017-05-29 13:00:00, None,22,,,,,,,,,,,,
332.0, None, None,0.0, None,12.1, None,30.1, None, None, None,27.0,2017-05-29 14:00:00, None,22,,,,,,,,,,,,
354.0, None, None,0.0, None,8.8, None,30.6, None, None, None,27.0,2017-05-29 15:00:00, None,22,,,,,,,,,,,,
329.0, None, None,0.0, None,10.2, None,30.7, None, None, None,27.0,2017-05-29 16:00:00, None,22,,,,,,,,,,,,
37.0, None, None,0.0, None,3.4, None,32.3, None, None, None,23.0,2017-05-29 17:00:00, None,22,,,,,,,,,,,,
131.0, None, None,0.0, None,6.1, None,30.8, None, None, None,20.0,2017-05-29 18:00:00, None,22,,,,,,,,,,,,
81.0, None, None,0.0, None,5.0, None,25.0, None, None, None,40.0,2017-05-29 19:00:00, None,22,,,,,,,,,,,,
121.0, None, None,0.0, None,7.4, None,23.5, None, None, None,39.0,2017-05-29 20:00:00, None,22,,,,,,,,,,,,
169.0, None, None,0.0, None,3.4, None,21.4, None, None, None,42.0,2017-05-29 21:00:00, None,22,,,,,,,,,,,,
140.0, None, None,0.0, None,5.1, None,19.7, None, None, None,46.0,2017-05-29 22:00:00, None,22,,,,,,,,,,,,
270.0, None, None,0.0, None,2.3, None,17.4, None, None, None,52.0,2017-05-29 23:00:00, None,22,,,,,,,,,,,,
113.0, None, None,0.0, None,3.6, None,15.4, None, None, None,63.0,2017-05-30 00:00:00, None,22,,,,,,,,,,,,
68.0, None, None,0.0, None,4.4, None,13.8, None, None, None,71.0,2017-05-30 01:00:00, None,22,,,,,,,,,,,,
