WDIR_VECT,time,TEMP_MEAN,week_of_year
41.1,2019-02-26 00:00:00,-0.3,9
42.6,2019-02-26 01:00:00,-0.5,9
46.4,2019-02-26 02:00:00,-0.9,9
45.8,2019-02-26 03:00:00,-1.1,9
46.4,2019-02-26 04:00:00,-1.2,9
42.4,2019-02-26 05:00:00,-1.3,9
40.5,2019-02-26 06:00:00,-1.5,9
40.9,2019-02-26 07:00:00,-1.6,9
44.9,2019-02-26 08:00:00,-1.5,9
42.3,2019-02-26 09:00:00,-1.0,9
37.6,2019-02-26 10:00:00,0.2,9
44.9,2019-02-26 11:00:00,1.6,9
33.1,2019-02-26 12:00:00,2.9,9
43.3,2019-02-26 13:00:00,3.4,9
42.3,2019-02-26 14:00:00,3.9,9
47.1,2019-02-26 15:00:00,4.2,9
44.7,2019-02-26 16:00:00,4.3,9
56.2,2019-02-26 17:00:00,4.3,9
60.7,2019-02-26 18:00:00,3.9,9
69.1,2019-02-26 19:00:00,3.3,9
80.8,2019-02-26 20:00:00,2.6,9
74.4,2019-02-26 21:00:00,2.2,9
70.7,2019-02-26 22:00:00,2.1,9
71.5,2019-02-26 23:00:00,1.9,9
67.5,2019-02-27 00:00:00,1.9,9
69.1,2019-02-27 01:00:00,2.0,9
68.0,2019-02-27 02:00:00,2.1,9
54.6,2019-02-27 03:00:00,2.2,9
170.8,2019-02-27 04:00:00,2.1,9
258.6,2019-02-27 05:00:00,1.0,9
240.8,2019-02-27 06:00:00,1.4,9
194.2,2019-02-27 07:00:00,1.1,9
272.7,2019-02-27 08:00:00,1.1,9
251.1,2019-02-27 09:00:00,1.9,9
250.5,2019-02-27 10:00:00,2.7,9
260.2,2019-02-27 11:00:00,3.6,9
253.6,2019-02-27 12:00:00,4.3,9
213.1,2019-02-27 13:00:00,5.2,9
230.0,2019-02-27 14:00:00,5.0,9
245.4,2019-02-27 15:00:00,4.9,9
260.4,2019-02-27 16:00:00,4.9,9
345.4,2019-02-27 17:00:00,5.1,9
21.3,2019-02-27 18:00:00,5.3,9
147.0,2019-02-27 19:00:00,5.1,9
103.2,2019-02-27 20:00:00,4.7,9
125.0,2019-02-27 21:00:00,2.8,9
41.9,2019-02-27 22:00:00,1.1,9
39.5,2019-02-27 23:00:00,0.6,9
36.2,2019-02-28 00:00:00,1.3,9
43.0,2019-02-28 01:00:00,1.3,9
1.2,2019-02-28 02:00:00,1.5,9
39.1,2019-02-28 03:00:00,1.2,9
21.1,2019-02-28 04:00:00,0.9,9
7.6,2019-02-28 05:00:00,0.5,9
10.1,2019-02-28 06:00:00,1.0,9
7.4,2019-02-28 07:00:00,1.2,9
1.8,2019-02-28 08:00:00,1.3,9
14.0,2019-02-28 09:00:00,1.6,9
13.8,2019-02-28 10:00:00,2.3,9
51.0,2019-02-28 11:00:00,3.3,9
154.9,2019-02-28 12:00:00,4.3,9
163.9,2019-02-28 13:00:00,4.8,9
