AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-4.2, -10.0,0.0,13.6, 0.132,2016-12-09 00:00:00,51.0,88.0,50
-4.3, None,0.0,13.0, None,2016-12-09 00:15:00,59.0,89.0,50
-4.3, None,0.0,9.3, None,2016-12-09 00:30:00,57.0,88.0,50
-4.3, None,0.0,7.6, None,2016-12-09 00:45:00,73.0,89.0,50
-4.3, -10.0,0.0,7.6, 0.122,2016-12-09 01:00:00,53.0,89.0,50
-4.3, None,0.0,7.0, None,2016-12-09 01:15:00,31.0,90.0,50
-4.3, None,0.0,5.9, None,2016-12-09 01:30:00,35.0,90.0,50
-4.3, None,0.0,7.1, None,2016-12-09 01:45:00,42.0,89.0,50
-4.4, 12.0,0.0,9.3, 0.14,2016-12-09 02:00:00,55.0,90.0,50
-4.2, None,0.0,10.4, None,2016-12-09 02:15:00,60.0,89.0,50
-4.2, None,0.0,11.5, None,2016-12-09 02:30:00,41.0,89.0,50
-4.3, None,0.0,8.9, None,2016-12-09 02:45:00,43.0,90.0,50
-4.3, 5.0,0.0,13.9, 0.161,2016-12-09 03:00:00,51.0,90.0,50
-4.5, None,0.0,11.8, None,2016-12-09 03:15:00,30.0,90.0,50
-4.5, None,0.0,11.7, None,2016-12-09 03:30:00,41.0,90.0,50
-4.5, None,0.0,9.9, None,2016-12-09 03:45:00,46.0,91.0,50
-4.4, -8.0,0.0,8.9, 0.167,2016-12-09 04:00:00,41.0,90.0,50
-4.3, None,0.0,10.6, None,2016-12-09 04:15:00,32.0,90.0,50
-4.1, None,0.0,10.8, None,2016-12-09 04:30:00,49.0,90.0,50
-4.0, None,0.0,9.8, None,2016-12-09 04:45:00,60.0,91.0,50
-3.9, -21.0,0.0,8.2, 0.167,2016-12-09 05:00:00,46.0,90.0,50
-3.8, None,0.0,8.3, None,2016-12-09 05:15:00,51.0,89.0,50
-3.8, None,0.0,6.2, None,2016-12-09 05:30:00,28.0,89.0,50
-3.5, None,0.0,8.0, None,2016-12-09 05:45:00,44.0,90.0,50
-3.7, -7.0,0.0,5.5, 0.171,2016-12-09 06:00:00,341.0,91.0,50
-3.7, None,0.0,7.7, None,2016-12-09 06:15:00,59.0,91.0,50
-3.3, None,0.0,4.9, None,2016-12-09 06:30:00,59.0,93.0,50
-3.4, None,0.0,6.1, None,2016-12-09 06:45:00,37.0,91.0,50
-3.3, -21.0,0.0,4.9, 0.173,2016-12-09 07:00:00,40.0,91.0,50
-3.4, None,0.0,3.0, None,2016-12-09 07:15:00,321.0,93.0,50
-3.3, None,0.0,3.9, None,2016-12-09 07:30:00,44.0,93.0,50
-3.4, None,0.0,3.1, None,2016-12-09 07:45:00,269.0,93.0,50
-3.4, 5.0,0.0,3.5, 0.183,2016-12-09 08:00:00,308.0,93.0,50
-3.5, None,0.0,5.0, None,2016-12-09 08:15:00,341.0,92.0,50
-3.5, None,0.0,3.9, None,2016-12-09 08:30:00,211.0,93.0,50
-3.5, None,0.0,2.6, None,2016-12-09 08:45:00,292.0,93.0,50
-3.2, -32.0,0.0,4.7, 0.186,2016-12-09 09:00:00,303.0,93.0,50
-2.7, None,0.0,2.6, None,2016-12-09 09:15:00,23.0,92.0,50
-2.1, None,0.0,3.0, None,2016-12-09 09:30:00,143.0,92.0,50
