ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0, 0.0, -1.5, 0.0,2021-04-02, 75.0, 5.0,14
2.0, 0.0, -3.5, 2.0,2021-04-03, 74.0, 6.0,14
None, None, -4.0, None,2021-04-04, 75.0, None,14
