AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
1.8, 0.1,10.7,2022-09-24 00:00:00, 0.0, 14.2,39,,,,,,,,,,,,,,,,,,,,,,
2.0, None,10.7,2022-09-24 00:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
2.2, None,10.6,2022-09-24 00:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
2.6, None,10.7,2022-09-24 00:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
3.0, None,10.6,2022-09-24 01:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
3.2, None,10.9,2022-09-24 01:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
3.3, None,10.9,2022-09-24 01:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
3.3, None,10.9,2022-09-24 01:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
3.0, None,11.0,2022-09-24 02:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
2.5, None,11.0,2022-09-24 02:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
1.9, None,11.0,2022-09-24 02:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
1.3, None,10.9,2022-09-24 02:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
1.0, None,10.7,2022-09-24 03:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.9, None,11.0,2022-09-24 03:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.7, None,11.1,2022-09-24 03:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.5, None,11.1,2022-09-24 03:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.5, None,11.1,2022-09-24 04:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.7, None,11.2,2022-09-24 04:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.5, None,11.3,2022-09-24 04:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.7, None,11.5,2022-09-24 04:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.5, None,11.3,2022-09-24 05:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.4, None,11.4,2022-09-24 05:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.2, None,11.4,2022-09-24 05:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.0, None,11.5,2022-09-24 05:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.1, None,11.7,2022-09-24 06:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.0, None,11.7,2022-09-24 06:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.1, None,11.6,2022-09-24 06:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
0.6, None,11.9,2022-09-24 06:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
1.2, None,11.7,2022-09-24 07:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
2.5, None,11.7,2022-09-24 07:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
3.9, None,11.5,2022-09-24 07:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
4.1, None,11.8,2022-09-24 07:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
4.7, None,12.0,2022-09-24 08:00:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
5.9, None,11.7,2022-09-24 08:15:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
6.5, None,11.8,2022-09-24 08:30:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
7.0, None,11.8,2022-09-24 08:45:00, None, None,39,,,,,,,,,,,,,,,,,,,,,,
