station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -4.0, 0.0, 2018-01-01 00:00:00, 0.0, -1.0
0.0, 0.0, -3.0, 0.0, 2018-01-02 00:00:00, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 2018-01-03 00:00:00, 0.0, 2.0
3.2, 3.2, -1.0, 0.0, 2018-01-04 00:00:00, 0.0, 6.0
27.5, 27.5, 3.0, 0.0, 2018-01-05 00:00:00, 0.0, 9.0
5.0, 5.0, 5.0, 0.0, 2018-01-06 00:00:00, 0.0, 9.0
26.0, 26.0, 4.0, 0.0, 2018-01-07 00:00:00, 0.0, 4.0
8.0, 8.0, 3.0, 0.0, 2018-01-08 00:00:00, 0.0, 7.0
3.0, 3.0, 5.0, 0.0, 2018-01-09 00:00:00, 0.0, 6.0
1.5, 1.5, 2.0, 0.0, 2018-01-10 00:00:00, 0.0, 8.0
21.5, 21.5, 3.0, 0.0, 2018-01-11 00:00:00, 0.0, 5.0
29.0, 29.0, 2.0, 0.0, 2018-01-12 00:00:00, 0.0, 5.0
1.0, 1.0, 3.0, 0.0, 2018-01-13 00:00:00, 0.0, 9.0
0.0, 0.0, 3.0, 0.0, 2018-01-14 00:00:00, 0.0, 6.0
4.0, 4.0, 4.0, 0.0, 2018-01-15 00:00:00, 0.0, 9.0
7.0, 7.0, 8.0, 0.0, 2018-01-16 00:00:00, 0.0, 9.0
14.5, 14.5, 5.0, 0.0, 2018-01-17 00:00:00, 0.0, 12.0
7.0, 7.0, 5.0, 0.0, 2018-01-18 00:00:00, 0.0, 10.0
43.0, 43.0, 4.0, 0.0, 2018-01-19 00:00:00, 0.0, 5.0
22.0, 22.0, 3.5, 0.0, 2018-01-20 00:00:00, 0.0, 5.0
8.0, 8.0, 4.0, 0.0, 2018-01-21 00:00:00, 0.0, 7.0
0.0, 0.0, 5.0, 0.0, 2018-01-22 00:00:00, 0.0, 10.0
20.2, 20.2, 4.0, 0.0, 2018-01-23 00:00:00, 0.0, 7.0
15.2, 15.2, 5.0, 0.0, 2018-01-24 00:00:00, 0.0, 7.0
18.5, 15.5, 0.0, 1.0, 2018-01-25 00:00:00, 0.0, 5.0
22.0, 22.0, 0.0, 0.0, 2018-01-26 00:00:00, 0.0, 5.0
11.0, 11.0, 2.0, 0.0, 2018-01-27 00:00:00, 0.0, 5.0
66.0, 66.0, 4.0, 0.0, 2018-01-28 00:00:00, 0.0, 8.0
38.0, 38.0, 8.0, 0.0, 2018-01-29 00:00:00, 0.0, 9.0
0.0, 0.0, 3.0, 0.0, 2018-01-30 00:00:00, 0.0, 5.0
19.0, 19.0, 2.0, 0.0, 2018-01-31 00:00:00, 0.0, 3.5
13.5, 13.5, 1.0, 0.0, 2018-02-01 00:00:00, 0.0, 5.0
20.0, 20.0, 4.0, 0.0, 2018-02-02 00:00:00, 0.0, 8.0
19.0, 19.0, 7.0, 0.0, 2018-02-03 00:00:00, 0.0, 9.0
14.0, 14.0, 7.0, 0.0, 2018-02-04 00:00:00, 0.0, 10.0
0.0, 0.0, 6.0, 0.0, 2018-02-05 00:00:00, 0.0, 8.0
19.5, 19.5, 6.0, 0.0, 2018-02-06 00:00:00, 0.0, 8.0
17.0, 17.0, 6.0, 0.0, 2018-02-07 00:00:00, 0.0, 9.0
1.0, 1.0, 7.0, 0.0, 2018-02-08 00:00:00, 0.0, 10.0
0.0, 0.0, 3.0, 0.0, 2018-02-09 00:00:00, 0.0, 5.0
0.0, 0.0, -3.0, 0.0, 2018-02-10 00:00:00, 0.0, 5.0
0.0, 0.0, 2.0, 0.0, 2018-02-11 00:00:00, 0.0, 6.0
