station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
4.8, 4.8, 0.0, 2018-01-05 00:00:00, 0.0
11.8, 11.8, 0.0, 2018-01-07 00:00:00, 0.0
2.0, 2.0, 0.0, 2018-01-08 00:00:00, 0.0
28.6, 28.6, 0.0, 2018-01-11 00:00:00, 0.0
4.6, 4.6, 0.0, 2018-01-12 00:00:00, 0.0
12.2, 12.2, 0.0, 2018-01-17 00:00:00, 0.0
3.2, 3.2, 0.0, 2018-01-19 00:00:00, None
13.4, 13.4, 0.0, 2018-01-21 00:00:00, 0.0
4.4, 4.4, 0.0, 2018-01-22 00:00:00, 0.0
21.2, 21.2, 0.0, 2018-01-23 00:00:00, 0.0
5.0, 5.0, 0.0, 2018-01-25 00:00:00, None
9.2, 9.2, 0.0, 2018-01-26 00:00:00, 0.0
8.4, 8.4, 0.0, 2018-01-27 00:00:00, 0.0
41.4, 41.4, 0.0, 2018-01-28 00:00:00, 0.0
20.0, 20.0, 0.0, 2018-01-29 00:00:00, 0.0
5.2, 5.2, 0.0, 2018-01-30 00:00:00, 0.0
3.4, 3.4, 0.0, 2018-01-31 00:00:00, 0.0
14.8, 14.8, 0.0, 2018-02-01 00:00:00, 0.0
1.4, 1.4, 0.0, 2018-02-06 00:00:00, None
2.4, 2.4, 0.0, 2018-02-15 00:00:00, None
14.2, 14.2, 0.0, 2018-02-16 00:00:00, 0.0
5.0, 0.0, 5.0, 2018-02-21 00:00:00, None
0.0, 0.0, 0.0, 2018-02-22 00:00:00, 5.0
11.0, 11.0, 0.0, 2018-02-24 00:00:00, None
14.8, 14.8, 0.0, 2018-03-01 00:00:00, 0.0
3.6, 3.6, 0.0, 2018-03-13 00:00:00, None
20.4, 20.4, 0.0, 2018-04-04 00:00:00, None
12.2, 12.2, 0.0, 2018-04-05 00:00:00, 0.0
10.4, 10.4, 0.0, 2018-04-06 00:00:00, 0.0
12.0, 12.0, 0.0, 2018-04-13 00:00:00, 0.0
1.2, 1.2, 0.0, 2018-06-07 00:00:00, None
6.2, 6.2, 0.0, 2018-06-08 00:00:00, 0.0
4.2, 4.2, 0.0, 2018-06-09 00:00:00, 0.0
7.8, 7.8, 0.0, 2018-09-07 00:00:00, 0.0
2.8, 2.8, 0.0, 2018-09-08 00:00:00, 0.0
7.2, 7.2, 0.0, 2018-09-09 00:00:00, 0.0
5.0, 5.0, 0.0, 2018-09-20 00:00:00, None
8.6, 8.6, 0.0, 2018-09-21 00:00:00, 0.0
4.8, 4.8, 0.0, 2018-09-30 00:00:00, 0.0
7.6, 7.6, 0.0, 2018-10-07 00:00:00, 0.0
3.6, 3.6, 0.0, 2018-10-08 00:00:00, 0.0
9.0, 9.0, 0.0, 2018-10-25 00:00:00, 0.0
25.8, 25.8, 0.0, 2018-10-27 00:00:00, None
6.2, 6.2, 0.0, 2018-10-29 00:00:00, 0.0
6.0, 6.0, 0.0, 2018-10-30 00:00:00, 0.0
10.6, 10.6, 0.0, 2018-11-01 00:00:00, 0.0
17.4, 17.4, 0.0, 2018-11-03 00:00:00, 0.0
26.0, 26.0, 0.0, 2018-11-13 00:00:00, None
13.6, 13.6, 0.0, 2018-11-21 00:00:00, 0.0
5.4, 5.4, 0.0, 2018-11-22 00:00:00, 0.0
30.2, 30.2, 0.0, 2018-11-26 00:00:00, 0.0
8.0, 8.0, 0.0, 2018-11-27 00:00:00, 0.0
0.6, 0.6, 0.0, 2018-12-01 00:00:00, 0.0
8.0, 8.0, 0.0, 2018-12-09 00:00:00, 0.0
31.4, 31.4, 0.0, 2018-12-12 00:00:00, None
5.4, 5.4, 0.0, 2018-12-13 00:00:00, 0.0
3.2, 3.2, 0.0, 2018-12-14 00:00:00, 0.0
5.6, 5.6, 0.0, 2018-12-16 00:00:00, 0.0
17.2, 17.2, 0.0, 2018-12-17 00:00:00, 0.0
9.6, 9.6, 0.0, 2018-12-18 00:00:00, 0.0
10.4, 10.4, 0.0, 2018-12-19 00:00:00, 0.0
6.4, 6.4, 0.0, 2018-12-22 00:00:00, 0.0
3.2, 3.2, 0.0, 2018-12-23 00:00:00, 0.0
15.4, 15.4, 0.0, 2018-12-28 00:00:00, 0.0
