station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -12.5, 0.0, 2018-01-01 00:00:00, 116.0, -3.0
1.0, 0.0, -5.0, 1.0, 2018-01-02 00:00:00, 114.0, 0.5
0.0, 0.0, -4.0, 0.0, 2018-01-03 00:00:00, 113.0, -0.5
0.0, 0.0, -5.0, 0.0, 2018-01-04 00:00:00, 112.0, 0.0
3.0, 0.0, -4.5, 3.0, 2018-01-05 00:00:00, 110.0, -1.0
None, None, -3.0, None, 2018-01-06 00:00:00, 113.0, None
0.0, 0.0, None, 0.0, 2018-01-07 00:00:00, None, -4.0
12.0, 0.0, -6.0, 12.0, 2018-01-08 00:00:00, 118.0, -3.5
6.0, 0.0, -5.5, 6.0, 2018-01-09 00:00:00, 129.0, -5.5
3.0, 0.0, -11.5, 3.0, 2018-01-10 00:00:00, 131.0, -12.0
0.0, 0.0, -15.5, 0.0, 2018-01-11 00:00:00, 131.0, -9.0
7.0, 0.0, -12.0, 7.0, 2018-01-12 00:00:00, 130.0, -5.0
0.0, 0.0, None, 0.0, 2018-01-13 00:00:00, 133.0, 0.0
0.0, 0.0, -4.0, 0.0, 2018-01-14 00:00:00, 134.0, -0.5
0.6, 0.0, -2.0, 0.6, 2018-01-15 00:00:00, 131.0, 0.0
9.0, 0.0, -3.0, 9.0, 2018-01-16 00:00:00, 131.0, -3.5
4.0, 0.0, -7.0, 4.0, 2018-01-17 00:00:00, 137.0, -2.5
0.0, 0.0, -5.5, 0.0, 2018-01-18 00:00:00, 137.0, -7.0
3.0, 0.0, -8.0, 3.0, 2018-01-19 00:00:00, 137.0, -7.0
1.0, 0.0, -7.5, 1.0, 2018-01-20 00:00:00, 137.0, -6.5
5.0, 0.0, -8.0, 5.0, 2018-01-21 00:00:00, 135.0, -6.0
2.0, 0.0, -9.0, 2.0, 2018-01-22 00:00:00, 135.0, -7.0
8.0, 0.0, -11.0, 8.0, 2018-01-23 00:00:00, 135.0, -6.5
