RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,19.32,59.52, None, None, None, None, None, None, None, None, None, None, None, None,11.9, None, None, None, None,8.61, None, None, None, None,2017-05-28 00:00:00, None,22,,
, None, None, None,22.81,59.96, None, None, None, None, None, None, None, None, None, None, None, None,12.53, None, None, None, None,8.37, None, None, None, None,2017-05-28 01:00:00, None,22,,
, None, None, None,22.44,57.6, None, None, None, None, None, None, None, None, None, None, None, None,12.01, None, None, None, None,9.81, None, None, None, None,2017-05-28 02:00:00, None,22,,
, None, None, None,22.38,60.37, None, None, None, None, None, None, None, None, None, None, None, None,11.69, None, None, None, None,9.47, None, None, None, None,2017-05-28 03:00:00, None,22,,
, None, None, None,23.13,60.71, None, None, None, None, None, None, None, None, None, None, None, None,10.73, None, None, None, None,9.29, None, None, None, None,2017-05-28 04:00:00, None,22,,
, None, None, None,20.07,60.67, None, None, None, None, None, None, None, None, None, None, None, None,10.21, None, None, None, None,9.16, None, None, None, None,2017-05-28 05:00:00, None,22,,
, None, None, None,19.91,57.99, None, None, None, None, None, None, None, None, None, None, None, None,10.32, None, None, None, None,8.5, None, None, None, None,2017-05-28 06:00:00, None,22,,
, None, None, None,20.96,57.98, None, None, None, None, None, None, None, None, None, None, None, None,10.4, None, None, None, None,9.22, None, None, None, None,2017-05-28 07:00:00, None,22,,
, None, None, None,20.61,59.22, None, None, None, None, None, None, None, None, None, None, None, None,12.41, None, None, None, None,9.06, None, None, None, None,2017-05-28 08:00:00, None,22,,
, None, None, None,17.29,57.59, None, None, None, None, None, None, None, None, None, None, None, None,14.35, None, None, None, None,9.92, None, None, None, None,2017-05-28 09:00:00, None,22,,
, None, None, None,20.43,57.14, None, None, None, None, None, None, None, None, None, None, None, None,14.07, None, None, None, None,8.75, None, None, None, None,2017-05-28 10:00:00, None,22,,
, None, None, None,18.58,56.35, None, None, None, None, None, None, None, None, None, None, None, None,15.69, None, None, None, None,8.7, None, None, None, None,2017-05-28 11:00:00, None,22,,
, None, None, None,17.07,58.3, None, None, None, None, None, None, None, None, None, None, None, None,19.38, None, None, None, None,10.15, None, None, None, None,2017-05-28 12:00:00, None,22,,
, None, None, None,14.89,58.85, None, None, None, None, None, None, None, None, None, None, None, None,21.94, None, None, None, None,10.44, None, None, None, None,2017-05-28 13:00:00, None,22,,
, None, None, None,15.87,57.28, None, None, None, None, None, None, None, None, None, None, None, None,23.7, None, None, None, None,12.5, None, None, None, None,2017-05-28 14:00:00, None,22,,
, None, None, None,14.49,41.11, None, None, None, None, None, None, None, None, None, None, None, None,23.75, None, None, None, None,18.11, None, None, None, None,2017-05-28 15:00:00, None,22,,
, None, None, None,14.23,44.29, None, None, None, None, None, None, None, None, None, None, None, None,23.75, None, None, None, None,21.15, None, None, None, None,2017-05-28 16:00:00, None,22,,
, None, None, None,8.06,48.36, None, None, None, None, None, None, None, None, None, None, None, None,22.53, None, None, None, None,30.32, None, None, None, None,2017-05-28 17:00:00, None,22,,
, None, None, None,4.708,58.98, None, None, None, None, None, None, None, None, None, None, None, None,20.3, None, None, None, None,31.28, None, None, None, None,2017-05-28 18:00:00, None,22,,
, None, None, None,5.072,36.07, None, None, None, None, None, None, None, None, None, None, None, None,20.98, None, None, None, None,22.25, None, None, None, None,2017-05-28 19:00:00, None,22,,
, None, None, None,5.587,54.12, None, None, None, None, None, None, None, None, None, None, None, None,19.12, None, None, None, None,12.98, None, None, None, None,2017-05-28 20:00:00, None,22,,
, None, None, None,7.71,59.44, None, None, None, None, None, None, None, None, None, None, None, None,17.1, None, None, None, None,12.52, None, None, None, None,2017-05-28 21:00:00, None,22,,
, None, None, None,17.94,57.86, None, None, None, None, None, None, None, None, None, None, None, None,15.9, None, None, None, None,9.49, None, None, None, None,2017-05-28 22:00:00, None,22,,
, None, None, None,21.67,56.61, None, None, None, None, None, None, None, None, None, None, None, None,14.25, None, None, None, None,8.77, None, None, None, None,2017-05-28 23:00:00, None,22,,
, None, None, None,24.08,57.58, None, None, None, None, None, None, None, None, None, None, None, None,13.4, None, None, None, None,8.26, None, None, None, None,2017-05-29 00:00:00, None,22,,
, None, None, None,24.03,56.64, None, None, None, None, None, None, None, None, None, None, None, None,13.39, None, None, None, None,10.05, None, None, None, None,2017-05-29 01:00:00, None,22,,
, None, None, None,24.5,56.27, None, None, None, None, None, None, None, None, None, None, None, None,13.74, None, None, None, None,10.98, None, None, None, None,2017-05-29 02:00:00, None,22,,
, None, None, None,21.65,58.22, None, None, None, None, None, None, None, None, None, None, None, None,12.09, None, None, None, None,11.06, None, None, None, None,2017-05-29 03:00:00, None,22,,
, None, None, None,22.75,57.55, None, None, None, None, None, None, None, None, None, None, None, None,12.15, None, None, None, None,9.41, None, None, None, None,2017-05-29 04:00:00, None,22,,
, None, None, None,18.83,57.65, None, None, None, None, None, None, None, None, None, None, None, None,10.96, None, None, None, None,11.42, None, None, None, None,2017-05-29 05:00:00, None,22,,
, None, None, None,18.36,59.35, None, None, None, None, None, None, None, None, None, None, None, None,11.16, None, None, None, None,9.48, None, None, None, None,2017-05-29 06:00:00, None,22,,
, None, None, None,21.64,59.72, None, None, None, None, None, None, None, None, None, None, None, None,11.61, None, None, None, None,8.28, None, None, None, None,2017-05-29 07:00:00, None,22,,
, None, None, None,22.53,58.85, None, None, None, None, None, None, None, None, None, None, None, None,14.0, None, None, None, None,9.36, None, None, None, None,2017-05-29 08:00:00, None,22,,
, None, None, None,21.11,59.01, None, None, None, None, None, None, None, None, None, None, None, None,15.24, None, None, None, None,9.79, None, None, None, None,2017-05-29 09:00:00, None,22,,
, None, None, None,18.29,59.15, None, None, None, None, None, None, None, None, None, None, None, None,15.07, None, None, None, None,8.27, None, None, None, None,2017-05-29 10:00:00, None,22,,
, None, None, None,18.92,58.2, None, None, None, None, None, None, None, None, None, None, None, None,16.72, None, None, None, None,8.1, None, None, None, None,2017-05-29 11:00:00, None,22,,
, None, None, None,18.21,57.66, None, None, None, None, None, None, None, None, None, None, None, None,20.54, None, None, None, None,9.81, None, None, None, None,2017-05-29 12:00:00, None,22,,
, None, None, None,17.26,58.43, None, None, None, None, None, None, None, None, None, None, None, None,22.59, None, None, None, None,9.49, None, None, None, None,2017-05-29 13:00:00, None,22,,
, None, None, None,14.14,53.64, None, None, None, None, None, None, None, None, None, None, None, None,25.64, None, None, None, None,13.71, None, None, None, None,2017-05-29 14:00:00, None,22,,
