ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,12.5,0.0,2017-05-28,0.0,32.0,22,,,,,,,,,,,,,,,,,,
0.0,0.0,12.0,0.0,2017-05-29,0.0,32.0,22,,,,,,,,,,,,,,,,,,
7.0,7.0,12.0,0.0,2017-05-30,0.0,31.0,22,,,,,,,,,,,,,,,,,,
0.4,0.4,13.0,0.0,2017-05-31,0.0,29.0,22,,,,,,,,,,,,,,,,,,
6.2,6.2,12.0,0.0,2017-06-01,0.0,23.0,22,,,,,,,,,,,,,,,,,,
0.0,0.0,8.0,0.0,2017-06-02,0.0,24.5,22,,,,,,,,,,,,,,,,,,
0.0,0.0,9.0,0.0,2017-06-03,0.0,25.5,22,,,,,,,,,,,,,,,,,,
,,,,2017-05-28 00:00:00,,,22,243.0, None, None,0.0, None,1.1, None,19.8, None, None, None,38.0,,,,,,
,,,,2017-05-28 01:00:00,,,22,37.0, None, None,0.0, None,6.5, None,18.5, None, None, None,43.0,,,,,,
,,,,2017-05-28 02:00:00,,,22,25.0, None, None,0.0, None,7.1, None,17.6, None, None, None,49.0,,,,,,
,,,,2017-05-28 03:00:00,,,22,27.0, None, None,0.0, None,3.0, None,16.7, None, None, None,51.0,,,,,,
,,,,2017-05-28 04:00:00,,,22,39.0, None, None,0.0, None,7.0, None,15.7, None, None, None,57.0,,,,,,
,,,,2017-05-28 05:00:00,,,22,63.0, None, None,0.0, None,4.3, None,17.2, None, None, None,49.0,,,,,,
,,,,2017-05-28 06:00:00,,,22,91.0, None, None,0.0, None,5.2, None,17.7, None, None, None,50.0,,,,,,
,,,,2017-05-28 07:00:00,,,22,132.0, None, None,0.0, None,4.5, None,20.0, None, None, None,43.0,,,,,,
,,,,2017-05-28 08:00:00,,,22,117.0, None, None,0.0, None,8.0, None,20.7, None, None, None,42.0,,,,,,
,,,,2017-05-28 09:00:00,,,22,174.0, None, None,0.0, None,6.5, None,22.2, None, None, None,41.0,,,,,,
,,,,2017-05-28 10:00:00,,,22,163.0, None, None,0.0, None,6.2, None,23.9, None, None, None,38.0,,,,,,
,,,,2017-05-28 11:00:00,,,22,190.0, None, None,0.0, None,7.5, None,25.1, None, None, None,35.0,,,,,,
,,,,2017-05-28 12:00:00,,,22,203.0, None, None,0.0, None,6.5, None,27.6, None, None, None,28.0,,,,,,
,,,,2017-05-28 13:00:00,,,22,210.0, None, None,0.0, None,10.9, None,30.2, None, None, None,20.0,,,,,,
,,,,2017-05-28 14:00:00,,,22,192.0, None, None,0.0, None,10.8, None,30.4, None, None, None,19.0,,,,,,
,,,,2017-05-28 15:00:00,,,22,209.0, None, None,0.0, None,10.0, None,30.9, None, None, None,16.0,,,,,,
,,,,2017-05-28 16:00:00,,,22,210.0, None, None,0.0, None,11.3, None,30.5, None, None, None,15.0,,,,,,
,,,,2017-05-28 17:00:00,,,22,208.0, None, None,0.0, None,9.7, None,30.0, None, None, None,13.0,,,,,,
,,,,2017-05-28 18:00:00,,,22,172.0, None, None,0.0, None,1.1, None,26.3, None, None, None,23.0,,,,,,
,,,,2017-05-28 19:00:00,,,22,193.0, None, None,0.0, None,3.8, None,25.8, None, None, None,19.0,,,,,,
,,,,2017-05-28 20:00:00,,,22,227.0, None, None,0.0, None,3.8, None,24.8, None, None, None,27.0,,,,,,
,,,,2017-05-28 21:00:00,,,22,280.0, None, None,0.0, None,1.1, None,23.7, None, None, None,31.0,,,,,,
,,,,2017-05-28 22:00:00,,,22,4.0, None, None,0.0, None,2.3, None,23.2, None, None, None,32.0,,,,,,
,,,,2017-05-28 23:00:00,,,22,3.0, None, None,0.0, None,4.1, None,22.6, None, None, None,34.0,,,,,,
,,,,2017-05-29 00:00:00,,,22,16.0, None, None,0.0, None,5.1, None,21.2, None, None, None,37.0,,,,,,
,,,,2017-05-29 01:00:00,,,22,38.0, None, None,0.0, None,5.5, None,20.5, None, None, None,40.0,,,,,,
,,,,2017-05-29 02:00:00,,,22,290.0, None, None,0.0, None,3.1, None,18.8, None, None, None,45.0,,,,,,
,,,,2017-05-29 03:00:00,,,22,26.0, None, None,0.0, None,2.9, None,17.8, None, None, None,48.0,,,,,,
,,,,2017-05-29 04:00:00,,,22,37.0, None, None,0.0, None,9.5, None,17.0, None, None, None,51.0,,,,,,
,,,,2017-05-29 05:00:00,,,22,61.0, None, None,0.0, None,5.4, None,17.8, None, None, None,50.0,,,,,,
,,,,2017-05-29 06:00:00,,,22,85.0, None, None,0.0, None,1.6, None,19.4, None, None, None,44.0,,,,,,
,,,,2017-05-29 07:00:00,,,22,160.0, None, None,0.0, None,3.6, None,20.5, None, None, None,43.0,,,,,,
,,,,2017-05-29 08:00:00,,,22,149.0, None, None,0.0, None,5.2, None,21.8, None, None, None,41.0,,,,,,
,,,,2017-05-29 09:00:00,,,22,171.0, None, None,0.0, None,7.5, None,22.6, None, None, None,39.0,,,,,,
,,,,2017-05-29 10:00:00,,,22,147.0, None, None,0.0, None,6.3, None,24.4, None, None, None,36.0,,,,,,
,,,,2017-05-29 11:00:00,,,22,135.0, None, None,0.0, None,7.9, None,25.3, None, None, None,35.0,,,,,,
,,,,2017-05-29 12:00:00,,,22,171.0, None, None,0.0, None,6.4, None,27.1, None, None, None,32.0,,,,,,
,,,,2017-05-29 13:00:00,,,22,188.0, None, None,0.0, None,5.1, None,28.8, None, None, None,27.0,,,,,,
,,,,2017-05-29 14:00:00,,,22,196.0, None, None,0.0, None,9.3, None,30.9, None, None, None,22.0,,,,,,
,,,,2017-05-29 15:00:00,,,22,182.0, None, None,0.0, None,7.8, None,30.9, None, None, None,20.0,,,,,,
,,,,2017-05-29 16:00:00,,,22,220.0, None, None,0.0, None,10.2, None,31.3, None, None, None,16.0,,,,,,
,,,,2017-05-29 17:00:00,,,22,220.0, None, None,0.0, None,8.5, None,31.0, None, None, None,18.0,,,,,,
,,,,2017-05-29 18:00:00,,,22,194.0, None, None,0.0, None,0.9, None,27.9, None, None, None,23.0,,,,,,
,,,,2017-05-29 19:00:00,,,22,22.0, None, None,0.0, None,6.7, None,26.9, None, None, None,20.0,,,,,,
,,,,2017-05-29 20:00:00,,,22,5.0, None, None,0.0, None,8.9, None,26.7, None, None, None,19.0,,,,,,
,,,,2017-05-29 21:00:00,,,22,337.0, None, None,0.0, None,1.9, None,24.7, None, None, None,24.0,,,,,,
,,,,2017-05-29 22:00:00,,,22,36.0, None, None,0.0, None,4.2, None,23.7, None, None, None,22.0,,,,,,
,,,,2017-05-29 23:00:00,,,22,42.0, None, None,0.0, None,7.9, None,22.4, None, None, None,32.0,,,,,,
,,,,2017-05-30 00:00:00,,,22,21.0, None, None,0.0, None,3.9, None,21.8, None, None, None,31.0,,,,,,
,,,,2017-05-30 01:00:00,,,22,34.0, None, None,0.0, None,10.5, None,20.4, None, None, None,36.0,,,,,,
,,,,2017-05-30 02:00:00,,,22,44.0, None, None,0.0, None,7.7, None,19.0, None, None, None,41.0,,,,,,
,,,,2017-05-30 03:00:00,,,22,45.0, None, None,0.0, None,7.8, None,18.0, None, None, None,42.0,,,,,,
,,,,2017-05-30 04:00:00,,,22,45.0, None, None,0.0, None,8.6, None,17.1, None, None, None,44.0,,,,,,
,,,,2017-05-30 05:00:00,,,22,53.0, None, None,0.0, None,6.3, None,18.8, None, None, None,41.0,,,,,,
,,,,2017-05-30 06:00:00,,,22,147.0, None, None,0.0, None,3.1, None,19.8, None, None, None,45.0,,,,,,
,,,,2017-05-30 07:00:00,,,22,172.0, None, None,0.0, None,2.3, None,20.3, None, None, None,46.0,,,,,,
,,,,2017-05-30 08:00:00,,,22,183.0, None, None,0.0, None,4.6, None,22.2, None, None, None,41.0,,,,,,
