WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
149.2, None, None,76.6, None,2021-12-17 00:00:00, None,51
162.5, None, None,82.1, None,2021-12-17 01:00:00, None,51
161.3, None, None,81.8, None,2021-12-17 02:00:00, None,51
154.0, None, None,83.0, None,2021-12-17 03:00:00, None,51
163.7, None, None,83.4, None,2021-12-17 04:00:00, None,51
159.2, None, None,85.2, None,2021-12-17 05:00:00, None,51
161.0, None, None,85.5, None,2021-12-17 06:00:00, None,51
161.5, None, None,86.7, None,2021-12-17 07:00:00, None,51
159.5, None, None,85.7, None,2021-12-17 08:00:00, None,51
163.1, None, None,82.8, None,2021-12-17 09:00:00, None,51
4.5, None, None,76.9, None,2021-12-17 10:00:00, None,51
22.1, None, None,66.8, None,2021-12-17 11:00:00, None,51
22.9, None, None,59.9, None,2021-12-17 12:00:00, None,51
162.6, None, None,55.4, None,2021-12-17 13:00:00, None,51
49.8, None, None,55.8, None,2021-12-17 14:00:00, None,51
40.4, None, None,58.9, None,2021-12-17 15:00:00, None,51
111.9, None, None,58.1, None,2021-12-17 16:00:00, None,51
133.4, None, None,61.3, None,2021-12-17 17:00:00, None,51
154.8, None, None,68.9, None,2021-12-17 18:00:00, None,51
142.0, None, None,69.9, None,2021-12-17 19:00:00, None,51
156.1, None, None,74.5, None,2021-12-17 20:00:00, None,51
157.7, None, None,80.7, None,2021-12-17 21:00:00, None,51
160.6, None, None,79.0, None,2021-12-17 22:00:00, None,51
214.7, None, None,75.8, None,2021-12-17 23:00:00, None,51
138.7, None, None,77.4, None,2021-12-18 00:00:00, None,51
148.6, None, None,88.7, None,2021-12-18 01:00:00, None,51
123.9, None, None,93.7, None,2021-12-18 02:00:00, None,51
84.1, None, None,93.7, None,2021-12-18 03:00:00, None,51
16.4, None, None,94.4, None,2021-12-18 04:00:00, None,51
13.9, None, None,94.9, None,2021-12-18 05:00:00, None,51
8.0, None, None,95.0, None,2021-12-18 06:00:00, None,51
9.7, None, None,94.1, None,2021-12-18 07:00:00, None,51
5.9, None, None,94.2, None,2021-12-18 08:00:00, None,51
344.9, None, None,94.2, None,2021-12-18 09:00:00, None,51
14.9, None, None,92.6, None,2021-12-18 10:00:00, None,51
346.5, None, None,91.6, None,2021-12-18 11:00:00, None,51
275.8, None, None,89.8, None,2021-12-18 12:00:00, None,51
288.9, None, None,89.4, None,2021-12-18 13:00:00, None,51
22.2, None, None,89.3, None,2021-12-18 14:00:00, None,51
23.8, None, None,91.1, None,2021-12-18 15:00:00, None,51
184.8, None, None,91.5, None,2021-12-18 16:00:00, None,51
172.1, None, None,92.0, None,2021-12-18 17:00:00, None,51
169.9, None, None,86.8, None,2021-12-18 18:00:00, None,51
157.1, None, None,85.6, None,2021-12-18 19:00:00, None,51
159.1, None, None,87.1, None,2021-12-18 20:00:00, None,51
119.4, None, None,88.6, None,2021-12-18 21:00:00, None,51
135.7, None, None,89.4, None,2021-12-18 22:00:00, None,51
152.9, None, None,91.4, None,2021-12-18 23:00:00, None,51
136.7, None, None,92.1, None,2021-12-19 00:00:00, None,51
143.9, None, None,91.6, None,2021-12-19 01:00:00, None,51
156.6, None, None,90.4, None,2021-12-19 02:00:00, None,51
142.9, None, None,91.0, None,2021-12-19 03:00:00, None,51
126.1, None, None,90.9, None,2021-12-19 04:00:00, None,51
69.9, None, None,91.6, None,2021-12-19 05:00:00, None,51
123.0, None, None,92.3, None,2021-12-19 06:00:00, None,51
74.1, None, None,90.3, None,2021-12-19 07:00:00, None,51
128.7, None, None,84.6, None,2021-12-19 08:00:00, None,51
37.4, None, None,76.9, None,2021-12-19 09:00:00, None,51
15.7, None, None,69.3, None,2021-12-19 10:00:00, None,51
39.7, None, None,58.6, None,2021-12-19 11:00:00, None,51
21.4, None, None,58.7, None,2021-12-19 12:00:00, None,51
21.6, None, None,54.2, None,2021-12-19 13:00:00, None,51
348.2, None, None,55.8, None,2021-12-19 14:00:00, None,51
5.0, None, None,57.2, None,2021-12-19 15:00:00, None,51
6.0, None, None,61.5, None,2021-12-19 16:00:00, None,51
26.3, None, None,62.9, None,2021-12-19 17:00:00, None,51
141.5, None, None,65.9, None,2021-12-19 18:00:00, None,51
24.5, None, None,62.9, None,2021-12-19 19:00:00, None,51
32.1, None, None,64.1, None,2021-12-19 20:00:00, None,51
33.1, None, None,67.2, None,2021-12-19 21:00:00, None,51
99.8, None, None,71.1, None,2021-12-19 22:00:00, None,51
130.6, None, None,74.1, None,2021-12-19 23:00:00, None,51
145.4, None, None,75.9, None,2021-12-20 00:00:00, None,51
27.2, None, None,72.3, None,2021-12-20 01:00:00, None,51
23.6, None, None,75.5, None,2021-12-20 02:00:00, None,51
62.9, None, None,76.5, None,2021-12-20 03:00:00, None,51
42.0, None, None,76.8, None,2021-12-20 04:00:00, None,51
44.0, None, None,77.5, None,2021-12-20 05:00:00, None,51
52.0, None, None,77.3, None,2021-12-20 06:00:00, None,51
40.3, None, None,75.2, None,2021-12-20 07:00:00, None,51
73.3, None, None,76.0, None,2021-12-20 08:00:00, None,51
47.3, None, None,78.7, None,2021-12-20 09:00:00, None,51
43.4, None, None,76.5, None,2021-12-20 10:00:00, None,51
38.6, None, None,74.8, None,2021-12-20 11:00:00, None,51
16.8, None, None,73.8, None,2021-12-20 12:00:00, None,51
351.1, None, None,72.1, None,2021-12-20 13:00:00, None,51
17.5, None, None,66.1, None,2021-12-20 14:00:00, None,51
6.4, None, None,68.0, None,2021-12-20 15:00:00, None,51
10.6, None, None,64.6, None,2021-12-20 16:00:00, None,51
44.6, None, None,71.0, None,2021-12-20 17:00:00, None,51
160.6, None, None,81.8, None,2021-12-20 18:00:00, None,51
154.5, None, None,83.3, None,2021-12-20 19:00:00, None,51
167.6, None, None,82.4, None,2021-12-20 20:00:00, None,51
161.5, None, None,86.2, None,2021-12-20 21:00:00, None,51
161.9, None, None,87.3, None,2021-12-20 22:00:00, None,51
161.0, None, None,88.3, None,2021-12-20 23:00:00, None,51
161.9, None, None,88.6, None,2021-12-21 00:00:00, None,51
160.3, None, None,88.6, None,2021-12-21 01:00:00, None,51
159.3, None, None,88.8, None,2021-12-21 02:00:00, None,51
159.8, None, None,88.5, None,2021-12-21 03:00:00, None,51
161.2, None, None,89.7, None,2021-12-21 04:00:00, None,51
160.1, None, None,89.2, None,2021-12-21 05:00:00, None,51
159.2, None, None,88.0, None,2021-12-21 06:00:00, None,51
150.5, None, None,89.3, None,2021-12-21 07:00:00, None,51
134.3, None, None,88.7, None,2021-12-21 08:00:00, None,51
135.4, None, None,80.5, None,2021-12-21 09:00:00, None,51
91.8, None, None,77.2, None,2021-12-21 10:00:00, None,51
50.7, None, None,74.5, None,2021-12-21 11:00:00, None,51
166.6, None, None,74.1, None,2021-12-21 12:00:00, None,51
196.8, None, None,70.7, None,2021-12-21 13:00:00, None,51
217.0, None, None,70.7, None,2021-12-21 14:00:00, None,51
172.0, None, None,70.6, None,2021-12-21 15:00:00, None,51
160.0, None, None,78.6, None,2021-12-21 16:00:00, None,51
170.9, None, None,81.5, None,2021-12-21 17:00:00, None,51
166.2, None, None,82.0, None,2021-12-21 18:00:00, None,51
156.5, None, None,83.0, None,2021-12-21 19:00:00, None,51
143.9, None, None,83.2, None,2021-12-21 20:00:00, None,51
127.4, None, None,80.3, None,2021-12-21 21:00:00, None,51
138.0, None, None,80.9, None,2021-12-21 22:00:00, None,51
349.7, None, None,83.3, None,2021-12-21 23:00:00, None,51
135.2, None, None,78.9, None,2021-12-22 00:00:00, None,51
150.0, None, None,80.3, None,2021-12-22 01:00:00, None,51
150.0, None, None,79.7, None,2021-12-22 02:00:00, None,51
67.5, None, None,78.8, None,2021-12-22 03:00:00, None,51
311.7, None, None,80.1, None,2021-12-22 04:00:00, None,51
144.6, None, None,79.0, None,2021-12-22 05:00:00, None,51
178.0, None, None,78.0, None,2021-12-22 06:00:00, None,51
176.1, None, None,78.0, None,2021-12-22 07:00:00, None,51
157.0, None, None,79.8, None,2021-12-22 08:00:00, None,51
137.9, None, None,78.7, None,2021-12-22 09:00:00, None,51
143.1, None, None,78.4, None,2021-12-22 10:00:00, None,51
113.0, None, None,74.4, None,2021-12-22 11:00:00, None,51
171.5, None, None,72.2, None,2021-12-22 12:00:00, None,51
179.3, None, None,71.6, None,2021-12-22 13:00:00, None,51
185.2, None, None,72.5, None,2021-12-22 14:00:00, None,51
199.0, None, None,74.1, None,2021-12-22 15:00:00, None,51
113.5, None, None,75.5, None,2021-12-22 16:00:00, None,51
118.8, None, None,77.7, None,2021-12-22 17:00:00, None,51
156.7, None, None,80.1, None,2021-12-22 18:00:00, None,51
116.1, None, None,80.6, None,2021-12-22 19:00:00, None,51
158.3, None, None,83.4, None,2021-12-22 20:00:00, None,51
149.7, None, None,85.2, None,2021-12-22 21:00:00, None,51
156.8, None, None,86.5, None,2021-12-22 22:00:00, None,51
159.2, None, None,86.3, None,2021-12-22 23:00:00, None,51
146.4, None, None,86.9, None,2021-12-23 00:00:00, None,51
106.3, None, None,84.8, None,2021-12-23 01:00:00, None,51
111.0, None, None,84.5, None,2021-12-23 02:00:00, None,51
80.0, None, None,84.8, None,2021-12-23 03:00:00, None,51
143.1, None, None,86.1, None,2021-12-23 04:00:00, None,51
121.4, None, None,86.3, None,2021-12-23 05:00:00, None,51
138.9, None, None,86.7, None,2021-12-23 06:00:00, None,51
158.4, None, None,90.7, None,2021-12-23 07:00:00, None,51
85.1, None, None,92.6, None,2021-12-23 08:00:00, None,51
19.0, None, None,87.9, None,2021-12-23 09:00:00, None,51
20.5, None, None,73.1, None,2021-12-23 10:00:00, None,51
7.6, None, None,65.6, None,2021-12-23 11:00:00, None,51
3.6, None, None,60.5, None,2021-12-23 12:00:00, None,51
12.2, None, None,54.4, None,2021-12-23 13:00:00, None,51
10.4, None, None,53.0, None,2021-12-23 14:00:00, None,51
