AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
5.1,0.0, 18.6,2018-10-29 00:00:00, 233.0,94.0,44
5.2,0.0, 16.6,2018-10-29 00:15:00, 231.0,94.0,44
5.3,0.0, 15.2,2018-10-29 00:30:00, 225.0,94.0,44
5.3,0.0, 15.2,2018-10-29 00:45:00, 235.0,94.0,44
5.3,0.0, 16.1,2018-10-29 01:00:00, 233.0,94.0,44
5.3,0.0, 15.4,2018-10-29 01:15:00, 230.0,94.0,44
5.2,0.0, 18.9,2018-10-29 01:30:00, 242.0,94.0,44
5.2,0.0, 19.0,2018-10-29 01:45:00, 248.0,94.0,44
5.2,0.0, 14.1,2018-10-29 02:00:00, 247.0,94.0,44
5.4,0.0, 12.0,2018-10-29 02:15:00, 242.0,94.0,44
5.3,0.0, 11.9,2018-10-29 02:30:00, 246.0,94.0,44
5.2,0.0, 12.0,2018-10-29 02:45:00, 240.0,94.0,44
5.3,0.0, 13.2,2018-10-29 03:00:00, 228.0,94.0,44
5.3,0.0, 13.1,2018-10-29 03:15:00, 233.0,94.0,44
5.2,0.0, 14.7,2018-10-29 03:30:00, 232.0,94.0,44
5.0,0.0, 11.6,2018-10-29 03:45:00, 228.0,93.0,44
4.9,0.0, 14.5,2018-10-29 04:00:00, 231.0,94.0,44
4.8,0.0, 14.1,2018-10-29 04:15:00, 233.0,94.0,44
5.1,0.0, 12.7,2018-10-29 04:30:00, 232.0,94.0,44
5.3,0.0, 9.2,2018-10-29 04:45:00, 236.0,94.0,44
5.4,0.0, 7.4,2018-10-29 05:00:00, 210.0,94.0,44
5.4,0.0, 9.0,2018-10-29 05:15:00, 190.0,94.0,44
5.4,0.0, 8.0,2018-10-29 05:30:00, 180.0,94.0,44
5.3,0.0, 7.8,2018-10-29 05:45:00, 177.0,95.0,44
5.3,0.0, 8.9,2018-10-29 06:00:00, 175.0,96.0,44
5.1,0.0, 11.1,2018-10-29 06:15:00, 151.0,96.0,44
5.0,0.0, 11.3,2018-10-29 06:30:00, 145.0,95.0,44
4.8,0.0, 11.7,2018-10-29 06:45:00, 141.0,95.0,44
4.8,0.0, 9.8,2018-10-29 07:00:00, 135.0,96.0,44
4.9,0.0, 6.8,2018-10-29 07:15:00, 134.0,96.0,44
5.2,0.0, 9.1,2018-10-29 07:30:00, 134.0,96.0,44
5.2,0.254, 8.9,2018-10-29 07:45:00, 132.0,96.0,44
5.2,0.254, 7.5,2018-10-29 08:00:00, 215.0,96.0,44
5.3,0.254, 10.4,2018-10-29 08:15:00, 154.0,96.0,44
5.2,0.508, 8.8,2018-10-29 08:30:00, 220.0,96.0,44
5.2,0.508, 8.6,2018-10-29 08:45:00, 211.0,96.0,44
5.2,1.016, 10.6,2018-10-29 09:00:00, 205.0,96.0,44
4.8,0.762, 13.6,2018-10-29 09:15:00, 213.0,96.0,44
4.8,0.762, 12.7,2018-10-29 09:30:00, 218.0,96.0,44
4.8,0.254, 11.3,2018-10-29 09:45:00, 201.0,96.0,44
4.9,0.0, 10.3,2018-10-29 10:00:00, 201.0,96.0,44
5.2,0.0, 8.9,2018-10-29 10:15:00, 196.0,96.0,44
6.0,0.0, 10.4,2018-10-29 10:30:00, 180.0,93.0,44
7.4,0.0, 8.7,2018-10-29 10:45:00, 188.0,87.0,44
7.4,0.0, 10.1,2018-10-29 11:00:00, 188.0,87.0,44
8.3,0.0, 10.0,2018-10-29 11:15:00, 204.0,84.0,44
8.3,0.0, 11.9,2018-10-29 11:30:00, 210.0,84.0,44
8.6,0.0, 12.2,2018-10-29 11:45:00, 221.0,82.0,44
8.9,0.0, 12.7,2018-10-29 12:00:00, 229.0,81.0,44
8.9,0.0, 12.8,2018-10-29 12:15:00, 227.0,81.0,44
9.1,0.0, 12.4,2018-10-29 12:30:00, 228.0,83.0,44
8.5,0.0, 13.6,2018-10-29 12:45:00, 232.0,82.0,44
7.8,0.0, 10.9,2018-10-29 13:00:00, 229.0,86.0,44
7.9,0.0, 8.9,2018-10-29 13:15:00, 228.0,86.0,44
