time,tasmin,tasmax,pcp,week_of_year
2017-11-26,-2.0,2.9,64.8,48
2017-11-27,-2.3,0.7,14.3,48
2017-11-28,-0.4,-0.2,35.1,48
2017-11-29,-2.9,0.6,50.7,48
2017-11-30,-3.0,0.4,31.0,48
2017-12-01,-3.7,-0.4,29.3,48
2017-12-02,-12.1,-4.2,5.5,48
