RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.334, 148.4, None, None, None, None, None, None, None, None, 105.7, None, None, -0.56, None, None, None, 9.42, None, None, None, None, None,2017-12-11 10:00:00, None,50
None, None, None, None, 0.764, 154.9, None, None, None, None, None, None, None, None, 105.1, None, None, 0.289, None, None, None, 9.36, None, None, None, None, None,2017-12-11 11:00:00, None,50
None, None, None, None, 1.014, 149.1, None, None, None, None, None, None, None, None, 105.4, None, None, 0.747, None, None, None, 11.56, None, None, None, None, None,2017-12-11 12:00:00, None,50
None, None, None, None, 0.524, 152.3, None, None, None, None, None, None, None, None, 105.3, None, None, 0.679, None, None, None, 6.477, None, None, None, None, None,2017-12-11 13:00:00, None,50
None, None, None, None, 0.483, 150.8, None, None, None, None, None, None, None, None, 105.6, None, None, 0.154, None, None, None, 8.46, None, None, None, None, None,2017-12-11 14:00:00, None,50
None, None, None, None, 0.271, 155.4, None, None, None, None, None, None, None, None, 105.6, None, None, -0.365, None, None, None, 4.967, None, None, None, None, None,2017-12-11 15:00:00, None,50
None, None, None, None, 0.157, 153.2, None, None, None, None, None, None, None, None, 104.8, None, None, -2.404, None, None, None, 11.44, None, None, None, None, None,2017-12-11 16:00:00, None,50
None, None, None, None, 0.001, 139.2, None, None, None, None, None, None, None, None, 105.5, None, None, -3.408, None, None, None, 5.892, None, None, None, None, None,2017-12-11 17:00:00, None,50
None, None, None, None, 0.007, 142.6, None, None, None, None, None, None, None, None, 105.6, None, None, -3.213, None, None, None, 6.432, None, None, None, None, None,2017-12-11 18:00:00, None,50
None, None, None, None, 0.257, 152.3, None, None, None, None, None, None, None, None, 104.6, None, None, -2.516, None, None, None, 11.96, None, None, None, None, None,2017-12-11 19:00:00, None,50
None, None, None, None, 0.022, 145.2, None, None, None, None, None, None, None, None, 104.0, None, None, -3.978, None, None, None, 11.01, None, None, None, None, None,2017-12-11 20:00:00, None,50
None, None, None, None, 0.0, 134.5, None, None, None, None, None, None, None, None, 104.9, None, None, -4.679, None, None, None, 5.861, None, None, None, None, None,2017-12-11 21:00:00, None,50
None, None, None, None, 0.12, 144.8, None, None, None, None, None, None, None, None, 105.1, None, None, -3.602, None, None, None, 16.79, None, None, None, None, None,2017-12-11 22:00:00, None,50
None, None, None, None, 0.286, 153.2, None, None, None, None, None, None, None, None, 105.5, None, None, -2.889, None, None, None, 10.62, None, None, None, None, None,2017-12-11 23:00:00, None,50
None, None, None, None, 0.186, 155.1, None, None, None, None, None, None, None, None, 105.1, None, None, -3.683, None, None, None, 10.85, None, None, None, None, None,2017-12-12 00:00:00, None,50
None, None, None, None, 0.826, 156.8, None, None, None, None, None, None, None, None, 104.8, None, None, -3.972, None, None, None, 16.52, None, None, None, None, None,2017-12-12 01:00:00, None,50
None, None, None, None, 0.502, 156.2, None, None, None, None, None, None, None, None, 104.9, None, None, -4.152, None, None, None, 16.35, None, None, None, None, None,2017-12-12 02:00:00, None,50
None, None, None, None, 0.778, 165.0, None, None, None, None, None, None, None, None, 105.0, None, None, -4.218, None, None, None, 21.06, None, None, None, None, None,2017-12-12 03:00:00, None,50
None, None, None, None, 1.014, 161.4, None, None, None, None, None, None, None, None, 104.9, None, None, -4.094, None, None, None, 18.62, None, None, None, None, None,2017-12-12 04:00:00, None,50
None, None, None, None, 1.217, 161.7, None, None, None, None, None, None, None, None, 105.0, None, None, -4.428, None, None, None, 23.77, None, None, None, None, None,2017-12-12 05:00:00, None,50
None, None, None, None, 1.03, 169.2, None, None, None, None, None, None, None, None, 104.7, None, None, -4.588, None, None, None, 19.21, None, None, None, None, None,2017-12-12 06:00:00, None,50
None, None, None, None, 1.044, 179.5, None, None, None, None, None, None, None, None, 104.7, None, None, -5.148, None, None, None, 11.68, None, None, None, None, None,2017-12-12 07:00:00, None,50
None, None, None, None, 0.582, 175.3, None, None, None, None, None, None, None, None, 104.7, None, None, -6.113, None, None, None, 13.01, None, None, None, None, None,2017-12-12 08:00:00, None,50
None, None, None, None, 0.773, 183.8, None, None, None, None, None, None, None, None, 104.9, None, None, -6.096, None, None, None, 18.61, None, None, None, None, None,2017-12-12 09:00:00, None,50
None, None, None, None, 1.061, 177.5, None, None, None, None, None, None, None, None, 104.3, None, None, -3.318, None, None, None, 32.2, None, None, None, None, None,2017-12-12 10:00:00, None,50
None, None, None, None, 1.811, 146.0, None, None, None, None, None, None, None, None, 104.8, None, None, -1.66, None, None, None, 28.82, None, None, None, None, None,2017-12-12 11:00:00, None,50
None, None, None, None, 1.598, 138.3, None, None, None, None, None, None, None, None, 105.2, None, None, -1.936, None, None, None, 23.09, None, None, None, None, None,2017-12-12 12:00:00, None,50
None, None, None, None, 0.485, 158.3, None, None, None, None, None, None, None, None, 104.2, None, None, -3.171, None, None, None, 37.44, None, None, None, None, None,2017-12-12 13:00:00, None,50
None, None, None, None, 0.472, 159.1, None, None, None, None, None, None, None, None, 104.4, None, None, -3.38, None, None, None, 16.2, None, None, None, None, None,2017-12-12 14:00:00, None,50
None, None, None, None, 0.363, 172.8, None, None, None, None, None, None, None, None, 104.3, None, None, -3.657, None, None, None, 9.05, None, None, None, None, None,2017-12-12 15:00:00, None,50
None, None, None, None, 0.493, 162.0, None, None, None, None, None, None, None, None, 104.3, None, None, -4.302, None, None, None, 16.76, None, None, None, None, None,2017-12-12 16:00:00, None,50
