pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,12.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 10:00:00, None, None, None, None,50
None,10.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 11:00:00, None, None, None, None,50
None,10.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 12:00:00, None, None, None, None,50
None,10.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 13:00:00, None, None, None, None,50
None,10.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 14:00:00, None, None, None, None,50
None,7.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 15:00:00, None, None, None, None,50
None,5.756, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 16:00:00, None, None, None, None,50
None,5.949, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 17:00:00, None, None, None, None,50
None,4.255, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 18:00:00, None, None, None, None,50
None,5.235, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 19:00:00, None, None, None, None,50
None,4.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 20:00:00, None, None, None, None,50
None,4.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 21:00:00, None, None, None, None,50
None,4.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 22:00:00, None, None, None, None,50
None,3.981, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-11 23:00:00, None, None, None, None,50
None,3.725, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 00:00:00, None, None, None, None,50
None,2.258, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 01:00:00, None, None, None, None,50
None,1.588, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 02:00:00, None, None, None, None,50
None,1.447, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 03:00:00, None, None, None, None,50
None,2.363, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 04:00:00, None, None, None, None,50
None,3.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 05:00:00, None, None, None, None,50
None,3.214, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 06:00:00, None, None, None, None,50
None,2.883, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 07:00:00, None, None, None, None,50
None,1.381, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 08:00:00, None, None, None, None,50
None,1.561, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 09:00:00, None, None, None, None,50
None,3.214, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 10:00:00, None, None, None, None,50
None,4.854, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 11:00:00, None, None, None, None,50
None,4.862, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 12:00:00, None, None, None, None,50
None,6.413, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 13:00:00, None, None, None, None,50
None,6.067, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 14:00:00, None, None, None, None,50
None,3.094, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 15:00:00, None, None, None, None,50
None,2.247, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 16:00:00, None, None, None, None,50
None,1.616, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 17:00:00, None, None, None, None,50
None,1.335, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 18:00:00, None, None, None, None,50
None,2.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 19:00:00, None, None, None, None,50
None,2.345, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 20:00:00, None, None, None, None,50
None,2.941, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 21:00:00, None, None, None, None,50
None,3.859, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 22:00:00, None, None, None, None,50
None,4.466, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-12 23:00:00, None, None, None, None,50
None,4.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 00:00:00, None, None, None, None,50
None,2.156, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 06:00:00, None, None, None, None,50
None,2.317, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 07:00:00, None, None, None, None,50
None,2.828, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 08:00:00, None, None, None, None,50
None,6.869, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 10:00:00, None, None, None, None,50
None,6.652, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 11:00:00, None, None, None, None,50
None,6.538, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 12:00:00, None, None, None, None,50
None,7.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 13:00:00, None, None, None, None,50
None,8.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 14:00:00, None, None, None, None,50
None,5.972, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 15:00:00, None, None, None, None,50
None,5.289, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 16:00:00, None, None, None, None,50
None,4.606, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 17:00:00, None, None, None, None,50
None,4.521, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 18:00:00, None, None, None, None,50
None,4.513, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 19:00:00, None, None, None, None,50
None,5.245, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-12-13 20:00:00, None, None, None, None,50
