air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,7.26, None, None, None, None, 108.72,2017-12-11 10:00:00, None, None, None,50
None,7.88, None, None, None, None, 107.82,2017-12-11 11:00:00, None, None, None,50
None,9.04, None, None, None, None, 108.53,2017-12-11 12:00:00, None, None, None,50
None,10.58, None, None, None, None, 108.25,2017-12-11 13:00:00, None, None, None,50
None,9.63, None, None, None, None, 108.56,2017-12-11 14:00:00, None, None, None,50
None,7.87, None, None, None, None, 108.63,2017-12-11 15:00:00, None, None, None,50
None,7.18, None, None, None, None, 107.42,2017-12-11 16:00:00, None, None, None,50
None,6.43, None, None, None, None, 108.5,2017-12-11 17:00:00, None, None, None,50
None,5.045, None, None, None, None, 107.7,2017-12-11 18:00:00, None, None, None,50
None,3.938, None, None, None, None, 107.58,2017-12-11 19:00:00, None, None, None,50
None,7.58, None, None, None, None, 107.18,2017-12-11 20:00:00, None, None, None,50
None,7.67, None, None, None, None, 107.55,2017-12-11 21:00:00, None, None, None,50
None,6.071, None, None, None, None, 107.4,2017-12-11 22:00:00, None, None, None,50
None,5.101, None, None, None, None, 107.28,2017-12-11 23:00:00, None, None, None,50
None,4.182, None, None, None, None, 107.87,2017-12-12 00:00:00, None, None, None,50
None,3.414, None, None, None, None, 107.48,2017-12-12 01:00:00, None, None, None,50
None,2.993, None, None, None, None, 107.44,2017-12-12 02:00:00, None, None, None,50
None,1.966, None, None, None, None, 107.02,2017-12-12 03:00:00, None, None, None,50
None,1.976, None, None, None, None, 106.68,2017-12-12 04:00:00, None, None, None,50
None,2.069, None, None, None, None, 106.79,2017-12-12 05:00:00, None, None, None,50
None,0.242, None, None, None, None, 105.82,2017-12-12 06:00:00, None, None, None,50
None,0.568, None, None, None, None, 105.88,2017-12-12 07:00:00, None, None, None,50
None,0.279, None, None, None, None, 106.21,2017-12-12 08:00:00, None, None, None,50
None,0.307, None, None, None, None, 105.73,2017-12-12 09:00:00, None, None, None,50
None,0.11, None, None, None, None, 105.48,2017-12-12 10:00:00, None, None, None,50
None,0.939, None, None, None, None, 105.64,2017-12-12 11:00:00, None, None, None,50
None,1.694, None, None, None, None, 105.59,2017-12-12 12:00:00, None, None, None,50
None,1.555, None, None, None, None, 105.57,2017-12-12 13:00:00, None, None, None,50
None,2.097, None, None, None, None, 105.77,2017-12-12 14:00:00, None, None, None,50
None,2.032, None, None, None, None, 105.17,2017-12-12 15:00:00, None, None, None,50
None,1.426, None, None, None, None, 105.33,2017-12-12 16:00:00, None, None, None,50
None,1.248, None, None, None, None, 105.53,2017-12-12 17:00:00, None, None, None,50
None,1.1, None, None, None, None, 105.21,2017-12-12 18:00:00, None, None, None,50
None,0.373, None, None, None, None, 104.96,2017-12-12 19:00:00, None, None, None,50
None,0.056, None, None, None, None, 103.32,2017-12-12 20:00:00, None, None, None,50
None,-0.196, None, None, None, None, 105.45,2017-12-12 21:00:00, None, None, None,50
None,-0.094, None, None, None, None, 105.22,2017-12-12 22:00:00, None, None, None,50
None,0.493, None, None, None, None, 105.64,2017-12-12 23:00:00, None, None, None,50
None,-0.15, None, None, None, None, 105.13,2017-12-13 00:00:00, None, None, None,50
None,-0.308, None, None, None, None, 103.75,2017-12-13 06:00:00, None, None, None,50
None,0.0, None, None, None, None, 103.75,2017-12-13 07:00:00, None, None, None,50
None,-0.326, None, None, None, None, 103.11,2017-12-13 08:00:00, None, None, None,50
None,-0.242, None, None, None, None, 102.67,2017-12-13 10:00:00, None, None, None,50
None,1.368, None, None, None, None, 102.57,2017-12-13 11:00:00, None, None, None,50
None,2.852, None, None, None, None, 103.93,2017-12-13 12:00:00, None, None, None,50
None,1.099, None, None, None, None, 103.49,2017-12-13 13:00:00, None, None, None,50
None,3.123, None, None, None, None, 103.54,2017-12-13 14:00:00, None, None, None,50
None,2.321, None, None, None, None, 103.84,2017-12-13 15:00:00, None, None, None,50
None,2.676, None, None, None, None, 104.66,2017-12-13 16:00:00, None, None, None,50
None,3.469, None, None, None, None, 103.63,2017-12-13 17:00:00, None, None, None,50
None,2.535, None, None, None, None, 103.66,2017-12-13 18:00:00, None, None, None,50
None,3.179, None, None, None, None, 103.39,2017-12-13 19:00:00, None, None, None,50
None,2.45, None, None, None, None, 103.25,2017-12-13 20:00:00, None, None, None,50
None,3.056, None, None, None, None, 103.0,2017-12-13 21:00:00, None, None, None,50
None,2.552, None, None, None, None, 103.07,2017-12-13 22:00:00, None, None, None,50
None,3.14, None, None, None, None, 103.05,2017-12-13 23:00:00, None, None, None,50
