CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,13.07,23.22, None,2016-09-16 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,38
None,12.01,23.96, None,2016-09-16 01:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,38
None,11.51,25.54, None,2016-09-16 02:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,38
None,12.46,23.3, None,2016-09-16 03:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,38
None,12.3,23.13, None,2016-09-16 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,38
None,12.1,24.5, None,2016-09-16 05:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,38
None,11.71,23.84, None,2016-09-16 06:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,38
None,11.67,28.29, None,2016-09-16 07:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,38
None,12.46,28.18, None,2016-09-16 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,38
None,13.63,27.38, None,2016-09-16 09:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,38
None,13.57,25.9, None,2016-09-16 10:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,38
None,14.95,24.0, None,2016-09-16 11:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,38
None,15.32,23.27, None,2016-09-16 12:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,38
None,15.43,23.76, None,2016-09-16 13:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,38
None,14.06,24.17, None,2016-09-16 14:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,38
