RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
28.22, None, None, None,5.897,159.5, None, None, -5.0, None, None, None, None, None, None, None, None, None,12.94, None, None, None, None,22.4, None, None, None, None,2016-09-16 00:00:00, None,38
29.29, None, None, None,2.117,167.8, None, None, -5.0, None, None, None, None, None, None, None, None, None,12.18, None, None, None, None,49.68, None, None, None, None,2016-09-16 01:00:00, None,38
31.28, None, None, None,0.839,96.8, None, None, -5.0, None, None, None, None, None, None, None, None, None,11.16, None, None, None, None,64.62, None, None, None, None,2016-09-16 02:00:00, None,38
32.75, None, None, None,2.31,104.2, None, None, -4.0, None, None, None, None, None, None, None, None, None,11.38, None, None, None, None,47.86, None, None, None, None,2016-09-16 03:00:00, None,38
33.31, None, None, None,1.74,43.6, None, None, -5.0, None, None, None, None, None, None, None, None, None,10.48, None, None, None, None,38.62, None, None, None, None,2016-09-16 04:00:00, None,38
33.09, None, None, None,4.997,79.0, None, None, -5.0, None, None, None, None, None, None, None, None, None,10.59, None, None, None, None,20.53, None, None, None, None,2016-09-16 05:00:00, None,38
33.97, None, None, None,16.73,90.5, None, None, -5.0, None, None, None, None, None, None, None, None, None,10.12, None, None, None, None,11.31, None, None, None, None,2016-09-16 06:00:00, None,38
35.01, None, None, None,23.35,95.1, None, None, -5.0, None, None, None, None, None, None, None, None, None,9.36, None, None, None, None,5.565, None, None, None, None,2016-09-16 07:00:00, None,38
34.59, None, None, None,21.02,96.4, None, None, -4.0, None, None, None, None, None, None, None, None, None,10.97, None, None, None, None,7.26, None, None, None, None,2016-09-16 08:00:00, None,38
34.97, None, None, None,14.8,97.9, None, None, -4.0, None, None, None, None, None, None, None, None, None,11.2, None, None, None, None,10.23, None, None, None, None,2016-09-16 09:00:00, None,38
32.35, None, None, None,11.41,91.5, None, None, -3.0, None, None, None, None, None, None, None, None, None,13.43, None, None, None, None,14.93, None, None, None, None,2016-09-16 10:00:00, None,38
31.61, None, None, None,8.66,94.6, None, None, -2.0, None, None, None, None, None, None, None, None, None,14.44, None, None, None, None,18.12, None, None, None, None,2016-09-16 11:00:00, None,38
31.03, None, None, None,9.5,91.9, None, None, -1.0, None, None, None, None, None, None, None, None, None,16.13, None, None, None, None,19.29, None, None, None, None,2016-09-16 12:00:00, None,38
28.38, None, None, None,1.148,284.8, None, None, -1.0, None, None, None, None, None, None, None, None, None,17.54, None, None, None, None,60.45, None, None, None, None,2016-09-16 13:00:00, None,38
26.87, None, None, None,0.12,270.4, None, None, 0.0, None, None, None, None, None, None, None, None, None,19.14, None, None, None, None,79.2, None, None, None, None,2016-09-16 14:00:00, None,38
23.64, None, None, None,1.736,236.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,20.23, None, None, None, None,54.83, None, None, None, None,2016-09-16 15:00:00, None,38
24.01, None, None, None,5.333,241.9, None, None, -5.0, None, None, None, None, None, None, None, None, None,15.66, None, None, None, None,29.11, None, None, None, None,2016-09-16 16:00:00, None,38
23.41, None, None, None,5.359,209.8, None, None, -5.0, None, None, None, None, None, None, None, None, None,15.49, None, None, None, None,39.51, None, None, None, None,2016-09-16 17:00:00, None,38
22.46, None, None, None,3.231,194.7, None, None, -6.0, None, None, None, None, None, None, None, None, None,15.64, None, None, None, None,43.48, None, None, None, None,2016-09-16 18:00:00, None,38
21.86, None, None, None,3.918,208.0, None, None, -6.0, None, None, None, None, None, None, None, None, None,15.21, None, None, None, None,36.25, None, None, None, None,2016-09-16 19:00:00, None,38
22.51, None, None, None,5.362,242.2, None, None, -6.0, None, None, None, None, None, None, None, None, None,14.98, None, None, None, None,34.12, None, None, None, None,2016-09-16 20:00:00, None,38
24.27, None, None, None,10.51,262.2, None, None, -6.0, None, None, None, None, None, None, None, None, None,13.79, None, None, None, None,20.65, None, None, None, None,2016-09-16 21:00:00, None,38
29.42, None, None, None,12.98,241.0, None, None, -5.0, None, None, None, None, None, None, None, None, None,12.02, None, None, None, None,23.87, None, None, None, None,2016-09-16 22:00:00, None,38
77.5, None, None, None,5.9,228.6, None, None, 5.0, None, None, None, None, None, None, None, None, None,8.73, None, None, None, None,56.67, None, None, None, None,2016-09-16 23:00:00, None,38
68.78, None, None, None,11.04,92.3, None, None, 4.0, None, None, None, None, None, None, None, None, None,8.92, None, None, None, None,16.56, None, None, None, None,2016-09-17 00:00:00, None,38
69.1, None, None, None,0.919,247.9, None, None, 3.0, None, None, None, None, None, None, None, None, None,8.5, None, None, None, None,72.5, None, None, None, None,2016-09-17 01:00:00, None,38
93.8, None, None, None,2.3,238.8, None, None, 7.0, None, None, None, None, None, None, None, None, None,8.35, None, None, None, None,44.25, None, None, None, None,2016-09-17 12:00:00, None,38
94.9, None, None, None,1.41,253.5, None, None, 7.0, None, None, None, None, None, None, None, None, None,8.09, None, None, None, None,49.47, None, None, None, None,2016-09-17 13:00:00, None,38
98.3, None, None, None,5.453,276.8, None, None, 5.0, None, None, None, None, None, None, None, None, None,5.072, None, None, None, None,27.02, None, None, None, None,2016-09-18 10:00:00, None,38
86.8, None, None, None,2.511,278.1, None, None, 5.0, None, None, None, None, None, None, None, None, None,6.899, None, None, None, None,42.04, None, None, None, None,2016-09-18 11:00:00, None,38
69.68, None, None, None,2.452,263.2, None, None, 4.0, None, None, None, None, None, None, None, None, None,9.04, None, None, None, None,53.57, None, None, None, None,2016-09-18 12:00:00, None,38
60.52, None, None, None,4.457,249.3, None, None, 2.0, None, None, None, None, None, None, None, None, None,9.03, None, None, None, None,38.99, None, None, None, None,2016-09-18 13:00:00, None,38
69.01, None, None, None,5.632,269.8, None, None, 4.0, None, None, None, None, None, None, None, None, None,9.1, None, None, None, None,28.05, None, None, None, None,2016-09-18 14:00:00, None,38
87.7, None, None, None,5.603,272.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,4.079, None, None, None, None,47.28, None, None, None, None,2016-09-18 19:00:00, None,38
72.6, None, None, None,0.898,281.4, None, None, -1.0, None, None, None, None, None, None, None, None, None,3.79, None, None, None, None,73.1, None, None, None, None,2016-09-18 20:00:00, None,38
75.8, None, None, None,9.3,70.9, None, None, 0.0, None, None, None, None, None, None, None, None, None,3.569, None, None, None, None,9.41, None, None, None, None,2016-09-18 21:00:00, None,38
95.5, None, None, None,14.23,83.2, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.307, None, None, None, None,8.63, None, None, None, None,2016-09-18 22:00:00, None,38
98.2, None, None, None,16.47,85.7, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.418, None, None, None, None,6.833, None, None, None, None,2016-09-18 23:00:00, None,38
98.5, None, None, None,4.664,120.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.556, None, None, None, None,35.88, None, None, None, None,2016-09-19 02:00:00, None,38
98.4, None, None, None,1.478,144.0, None, None, 2.0, None, None, None, None, None, None, None, None, None,1.983, None, None, None, None,63.68, None, None, None, None,2016-09-19 07:00:00, None,38
98.3, None, None, None,1.452,57.35, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.337, None, None, None, None,65.2, None, None, None, None,2016-09-19 08:00:00, None,38
98.2, None, None, None,0.947,316.6, None, None, 3.0, None, None, None, None, None, None, None, None, None,2.952, None, None, None, None,71.4, None, None, None, None,2016-09-19 09:00:00, None,38
98.2, None, None, None,1.863,166.0, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.5, None, None, None, None,62.83, None, None, None, None,2016-09-19 10:00:00, None,38
98.0, None, None, None,4.335,78.0, None, None, 5.0, None, None, None, None, None, None, None, None, None,5.131, None, None, None, None,23.83, None, None, None, None,2016-09-19 11:00:00, None,38
74.7, None, None, None,6.081,92.8, None, None, 0.0, None, None, None, None, None, None, None, None, None,4.287, None, None, None, None,18.56, None, None, None, None,2016-09-19 12:00:00, None,38
70.6, None, None, None,9.59,92.8, None, None, 0.0, None, None, None, None, None, None, None, None, None,5.197, None, None, None, None,10.07, None, None, None, None,2016-09-19 13:00:00, None,38
70.7, None, None, None,13.62,89.5, None, None, 0.0, None, None, None, None, None, None, None, None, None,4.949, None, None, None, None,11.54, None, None, None, None,2016-09-19 14:00:00, None,38
69.65, None, None, None,7.31,104.3, None, None, 0.0, None, None, None, None, None, None, None, None, None,5.192, None, None, None, None,30.75, None, None, None, None,2016-09-19 15:00:00, None,38
72.5, None, None, None,5.582,239.6, None, None, 0.0, None, None, None, None, None, None, None, None, None,4.453, None, None, None, None,16.7, None, None, None, None,2016-09-19 16:00:00, None,38
93.1, None, None, None,3.294,278.8, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.792, None, None, None, None,32.09, None, None, None, None,2016-09-19 17:00:00, None,38
96.7, None, None, None,3.363,311.6, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.374, None, None, None, None,12.97, None, None, None, None,2016-09-19 18:00:00, None,38
97.6, None, None, None,1.124,344.1, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.271, None, None, None, None,26.28, None, None, None, None,2016-09-19 19:00:00, None,38
98.2, None, None, None,0.339,145.0, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.093, None, None, None, None,62.85, None, None, None, None,2016-09-19 20:00:00, None,38
98.5, None, None, None,4.638,268.3, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.334, None, None, None, None,16.77, None, None, None, None,2016-09-19 21:00:00, None,38
98.5, None, None, None,4.322,283.0, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.147, None, None, None, None,18.62, None, None, None, None,2016-09-19 22:00:00, None,38
98.5, None, None, None,6.288,254.8, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.152, None, None, None, None,15.64, None, None, None, None,2016-09-19 23:00:00, None,38
98.5, None, None, None,3.799,258.0, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.077, None, None, None, None,28.92, None, None, None, None,2016-09-20 00:00:00, None,38
98.4, None, None, None,4.975,238.2, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.254, None, None, None, None,22.67, None, None, None, None,2016-09-20 01:00:00, None,38
98.3, None, None, None,5.21,260.5, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.131, None, None, None, None,21.2, None, None, None, None,2016-09-20 02:00:00, None,38
98.4, None, None, None,5.541,252.4, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.031, None, None, None, None,18.59, None, None, None, None,2016-09-20 03:00:00, None,38
98.3, None, None, None,8.15,258.6, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.677, None, None, None, None,13.89, None, None, None, None,2016-09-20 04:00:00, None,38
98.3, None, None, None,6.61,248.3, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.555, None, None, None, None,17.82, None, None, None, None,2016-09-20 05:00:00, None,38
98.3, None, None, None,5.865,241.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.417, None, None, None, None,16.87, None, None, None, None,2016-09-20 06:00:00, None,38
98.2, None, None, None,4.961,247.2, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.397, None, None, None, None,19.75, None, None, None, None,2016-09-20 07:00:00, None,38
98.2, None, None, None,5.013,260.4, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.704, None, None, None, None,23.52, None, None, None, None,2016-09-20 08:00:00, None,38
98.3, None, None, None,3.753,358.6, None, None, 1.0, None, None, None, None, None, None, None, None, None,1.329, None, None, None, None,36.04, None, None, None, None,2016-09-20 09:00:00, None,38
98.1, None, None, None,3.308,249.9, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.431, None, None, None, None,19.25, None, None, None, None,2016-09-20 10:00:00, None,38
91.4, None, None, None,2.663,278.9, None, None, 4.0, None, None, None, None, None, None, None, None, None,5.206, None, None, None, None,25.92, None, None, None, None,2016-09-20 11:00:00, None,38
59.34, None, None, None,4.272,315.7, None, None, -1.0, None, None, None, None, None, None, None, None, None,6.249, None, None, None, None,22.36, None, None, None, None,2016-09-20 12:00:00, None,38
64.1, None, None, None,2.495,294.2, None, None, 0.0, None, None, None, None, None, None, None, None, None,5.942, None, None, None, None,35.89, None, None, None, None,2016-09-20 13:00:00, None,38
71.7, None, None, None,2.885,268.9, None, None, 1.0, None, None, None, None, None, None, None, None, None,6.026, None, None, None, None,38.41, None, None, None, None,2016-09-20 14:00:00, None,38
65.66, None, None, None,3.368,274.5, None, None, 3.0, None, None, None, None, None, None, None, None, None,9.58, None, None, None, None,26.62, None, None, None, None,2016-09-20 15:00:00, None,38
52.35, None, None, None,3.587,335.7, None, None, -1.0, None, None, None, None, None, None, None, None, None,7.94, None, None, None, None,46.56, None, None, None, None,2016-09-20 16:00:00, None,38
57.99, None, None, None,3.084,357.2, None, None, 0.0, None, None, None, None, None, None, None, None, None,7.21, None, None, None, None,37.77, None, None, None, None,2016-09-20 17:00:00, None,38
53.93, None, None, None,5.479,358.5, None, None, -3.0, None, None, None, None, None, None, None, None, None,5.226, None, None, None, None,18.18, None, None, None, None,2016-09-20 18:00:00, None,38
66.23, None, None, None,16.46,29.11, None, None, -1.0, None, None, None, None, None, None, None, None, None,4.301, None, None, None, None,13.92, None, None, None, None,2016-09-20 19:00:00, None,38
66.99, None, None, None,21.21,21.91, None, None, -1.0, None, None, None, None, None, None, None, None, None,4.342, None, None, None, None,11.01, None, None, None, None,2016-09-20 20:00:00, None,38
68.76, None, None, None,22.39,36.16, None, None, -1.0, None, None, None, None, None, None, None, None, None,3.922, None, None, None, None,11.07, None, None, None, None,2016-09-20 21:00:00, None,38
68.06, None, None, None,18.16,44.53, None, None, -2.0, None, None, None, None, None, None, None, None, None,3.718, None, None, None, None,11.44, None, None, None, None,2016-09-20 22:00:00, None,38
64.39, None, None, None,16.48,49.27, None, None, -2.0, None, None, None, None, None, None, None, None, None,4.146, None, None, None, None,11.16, None, None, None, None,2016-09-20 23:00:00, None,38
58.4, None, None, None,15.64,59.87, None, None, -3.0, None, None, None, None, None, None, None, None, None,4.474, None, None, None, None,12.38, None, None, None, None,2016-09-21 00:00:00, None,38
57.3, None, None, None,13.14,88.6, None, None, -3.0, None, None, None, None, None, None, None, None, None,4.58, None, None, None, None,7.88, None, None, None, None,2016-09-21 01:00:00, None,38
55.07, None, None, None,11.52,77.1, None, None, -4.0, None, None, None, None, None, None, None, None, None,4.205, None, None, None, None,10.24, None, None, None, None,2016-09-21 02:00:00, None,38
