pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,9.81, None, None, None, None,62.48, None,0.369,92.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 00:00:00, None, None, None, None,38
None,9.68, None, None, None, None,33.06, None,0.691,359.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 01:00:00, None, None, None, None,38
None,9.62, None, None, None, None,28.84, None,0.45,340.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 02:00:00, None, None, None, None,38
None,9.55, None, None, None, None,73.0, None,0.118,245.0, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 03:00:00, None, None, None, None,38
None,9.52, None, None, None, None,30.46, None,0.883,325.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 04:00:00, None, None, None, None,38
None,9.43, None, None, None, None,27.66, None,0.472,321.7, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 05:00:00, None, None, None, None,38
None,9.47, None, None, None, None,33.14, None,0.681,329.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 06:00:00, None, None, None, None,38
None,9.5, None, None, None, None,40.42, None,0.558,277.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 07:00:00, None, None, None, None,38
None,9.6, None, None, None, None,36.6, None,0.567,339.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 08:00:00, None, None, None, None,38
None,9.94, None, None, None, None,48.2, None,0.499,320.6, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 09:00:00, None, None, None, None,38
None,9.96, None, None, None, None,53.89, None,0.945,132.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 10:00:00, None, None, None, None,38
None,10.34, None, None, None, None,57.6, None,0.836,206.1, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 11:00:00, None, None, None, None,38
None,10.61, None, None, None, None,40.33, None,1.3,151.9, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 12:00:00, None, None, None, None,38
None,10.94, None, None, None, None,27.22, None,1.583,125.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 13:00:00, None, None, None, None,38
None,11.38, None, None, None, None,28.57, None,1.854,129.2, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 14:00:00, None, None, None, None,38
None,11.68, None, None, None, None,56.8, None,1.069,122.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 15:00:00, None, None, None, None,38
None,12.23, None, None, None, None,31.72, None,2.018,121.7, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 16:00:00, None, None, None, None,38
None,11.33, None, None, None, None,26.54, None,4.086,109.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 17:00:00, None, None, None, None,38
None,10.81, None, None, None, None,64.5, None,0.698,106.3, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 19:00:00, None, None, None, None,38
None,10.53, None, None, None, None,71.3, None,0.259,22.9, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 20:00:00, None, None, None, None,38
None,10.34, None, None, None, None,49.64, None,1.269,38.28, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 21:00:00, None, None, None, None,38
None,10.27, None, None, None, None,43.39, None,1.615,68.96, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 22:00:00, None, None, None, None,38
None,10.01, None, None, None, None,38.55, None,2.039,88.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-16 23:00:00, None, None, None, None,38
None,9.24, None, None, None, None,59.5, None,0.563,51.63, None, None, None, None, None, None, None, None, None, None, None,2016-09-17 00:00:00, None, None, None, None,38
None,8.94, None, None, None, None,34.07, None,1.628,43.44, None, None, None, None, None, None, None, None, None, None, None,2016-09-17 01:00:00, None, None, None, None,38
None,8.47, None, None, None, None,42.87, None,1.176,47.35, None, None, None, None, None, None, None, None, None, None, None,2016-09-17 02:00:00, None, None, None, None,38
None,8.22, None, None, None, None,25.03, None,1.589,351.9, None, None, None, None, None, None, None, None, None, None, None,2016-09-17 03:00:00, None, None, None, None,38
None,6.91, None, None, None, None,23.09, None,2.762,328.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-17 04:00:00, None, None, None, None,38
None,6.949, None, None, None, None,21.63, None,3.446,347.2, None, None, None, None, None, None, None, None, None, None, None,2016-09-17 05:00:00, None, None, None, None,38
