CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-1.364,86.6,2022-02-05 00:00:00,-3.0,6
-2.939,91.7,2022-02-05 01:00:00,-4.0,6
-4.348,92.8,2022-02-05 02:00:00,-5.0,6
-5.375,92.9,2022-02-05 03:00:00,-6.0,6
-5.322,93.0,2022-02-05 04:00:00,-6.0,6
-5.468,93.5,2022-02-05 05:00:00,-6.0,6
-5.157,92.5,2022-02-05 06:00:00,-6.0,6
-5.122,91.6,2022-02-05 07:00:00,-6.0,6
-4.752,92.1,2022-02-05 08:00:00,-6.0,6
-2.978,86.3,2022-02-05 09:00:00,-5.0,6
0.077,79.22,2022-02-05 10:00:00,-3.0,6
6.195,42.16,2022-02-05 11:00:00,-6.0,6
7.437,38.79,2022-02-05 12:00:00,-5.0,6
7.69,39.21,2022-02-05 13:00:00,-6.0,6
8.27,36.84,2022-02-05 14:00:00,-6.0,6
7.855,38.21,2022-02-05 15:00:00,-6.0,6
5.185,54.87,2022-02-05 16:00:00,-3.0,6
2.152,71.14,2022-02-05 17:00:00,-3.0,6
0.573,78.06,2022-02-05 18:00:00,-3.0,6
1.548,67.53,2022-02-05 19:00:00,-4.0,6
0.71,75.36,2022-02-05 20:00:00,-3.0,6
0.567,78.28,2022-02-05 21:00:00,-3.0,6
0.803,76.36,2022-02-05 22:00:00,-3.0,6
0.592,78.3,2022-02-05 23:00:00,-3.0,6
0.569,77.35,2022-02-06 00:00:00,-3.0,6
0.464,78.77,2022-02-06 01:00:00,-3.0,6
0.604,77.25,2022-02-06 02:00:00,-3.0,6
0.045,80.6,2022-02-06 03:00:00,-3.0,6
0.042,80.9,2022-02-06 04:00:00,-3.0,6
0.533,74.8,2022-02-06 05:00:00,-4.0,6
1.663,64.18,2022-02-06 06:00:00,-4.0,6
0.115,75.06,2022-02-06 07:00:00,-4.0,6
-0.528,79.02,2022-02-06 08:00:00,-3.0,6
-0.134,77.97,2022-02-06 09:00:00,-3.0,6
1.439,70.79,2022-02-06 10:00:00,-3.0,6
3.58,61.56,2022-02-06 11:00:00,-3.0,6
3.417,61.94,2022-02-06 12:00:00,-3.0,6
