pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
0.0, None, 0.0,-5.0,596.0, None,2021-07-30 00:00:00,13.4, None,10.0, None,31
0.0, None, 0.0,-6.0,596.0, None,2021-07-30 01:00:00,12.7, None,10.0, None,31
None, None, 0.0,-6.0,596.0, None,2021-07-30 02:00:00,12.4, None,10.0, None,31
None, None, 0.0,-6.0,596.0, None,2021-07-30 03:00:00,12.0, None,10.0, None,31
0.0, None, 1.0,-7.0,597.0, None,2021-07-30 04:00:00,12.5, None,9.0, None,31
0.0, None, 0.0,-7.0,597.0, None,2021-07-30 05:00:00,11.7, None,10.0, None,31
0.0, None, 0.0,-7.0,597.0, None,2021-07-30 06:00:00,12.2, None,10.0, None,31
0.0, None, 0.0,-7.0,597.0, None,2021-07-30 07:00:00,14.6, None,11.0, None,31
0.0, None, 0.0,-7.0,597.0, None,2021-07-30 08:00:00,16.4, None,-14.0, None,31
0.0, None, 0.0,-7.0,597.0, None,2021-07-30 09:00:00,18.1, None,-11.0, None,31
0.0, None, 0.0,-6.0,597.0, None,2021-07-30 10:00:00,20.7, None,-9.0, None,31
None, None, None,-5.0,596.0, None,2021-07-30 11:00:00,20.7, None,-18.0, None,31
0.0, None, 1.0,-5.0,597.0, None,2021-07-30 12:00:00,23.5, None,410.0, None,31
None, None, None,-4.0,596.0, None,2021-07-30 13:00:00,23.9, None,10.0, None,31
0.0, None, 0.0,-3.0,596.0, None,2021-07-30 14:00:00,23.1, None,13.0, None,31
None, None, 0.0,-2.0,596.0, None,2021-07-30 15:00:00,23.4, None,-8.0, None,31
None, None, None,-1.0,595.0, None,2021-07-30 16:00:00,23.8, None,11.0, None,31
None, None, 0.0,-1.0,595.0, None,2021-07-30 17:00:00,24.3, None,-10.0, None,31
None, None, 0.0,-1.0,595.0, None,2021-07-30 18:00:00,23.7, None,-11.0, None,31
0.0, None, 0.0,-2.0,595.0, None,2021-07-30 19:00:00,20.1, None,410.0, None,31
None, None, 0.0,-2.0,595.0, None,2021-07-30 20:00:00,19.7, None,-12.0, None,31
None, None, 0.0,-3.0,595.0, None,2021-07-30 21:00:00,18.1, None,-11.0, None,31
None, None, 0.0,-3.0,595.0, None,2021-07-30 22:00:00,17.4, None,-11.0, None,31
None, None, 0.0,-4.0,595.0, None,2021-07-30 23:00:00,17.2, None,-12.0, None,31
None, None, 0.0,-4.0,595.0, None,2021-07-31 00:00:00,16.7, None,-11.0, None,31
None, None, 0.0,-5.0,595.0, None,2021-07-31 01:00:00,16.9, None,-12.0, None,31
None, None, 0.0,-5.0,595.0, None,2021-07-31 02:00:00,16.0, None,-13.0, None,31
0.0, None, 1.0,-5.0,596.0, None,2021-07-31 03:00:00,16.8, None,-12.0, None,31
