pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,343.0, None, 24.9,24.3, 3.0, None, None, None,5.0,2021-07-30 15:00:00, None,31
None, None,344.0, None, 24.1,23.8, 3.0, None, None, None,6.0,2021-07-30 17:00:00, None,31
None, None,344.0, None, 11.4,11.3, 3.0, None, None, None,2.0,2021-07-31 01:00:00, None,31
None, None,344.0, None, 9.3,9.3, 3.0, None, None, None,0.0,2021-07-31 03:00:00, None,31
None, None,343.0, None, 8.0,7.9, 3.0, None, None, None,-2.0,2021-07-31 05:00:00, None,31
None, None,343.0, None, 26.9,26.2, 2.0, None, None, None,2.0,2021-07-31 13:00:00, None,31
None, None,343.0, None, 10.9,11.0, 3.0, None, None, None,0.0,2021-08-01 03:00:00, None,31
None, None,347.0, None, 11.7,11.7, 2.0, None, None, None,-1.0,2021-08-03 00:00:00, None,31
None, None,347.0, None, 6.5,6.5, 2.0, None, None, None,-4.0,2021-08-03 05:00:00, None,31
None, None,347.0, None, 13.1,12.7, 2.0, None, None, None,-1.0,2021-08-03 16:00:00, None,31
None, None,350.0, None, 10.8,10.7, 2.0, None, None, None,-2.0,2021-08-03 22:00:00, None,31
None, None,351.0, None, 12.4,11.9, 2.0, None, None, None,-3.0,2021-08-04 09:00:00, None,31
None, None,351.0, None, 16.0,15.3, 2.0, None, None, None,-1.0,2021-08-04 13:00:00, None,31
None, None,352.0, None, 12.1,12.1, 2.0, None, None, None,-1.0,2021-08-05 03:00:00, None,31
None, None,351.0, None, 11.7,11.5, 3.0, None, None, None,-2.0,2021-08-05 04:00:00, None,31
