WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
160.3, None, None, None,88.8, None,2021-09-24 00:00:00, None,39
157.2, None, None, None,89.9, None,2021-09-24 01:00:00, None,39
149.6, None, None, None,90.8, None,2021-09-24 02:00:00, None,39
186.4, None, None, None,91.0, None,2021-09-24 03:00:00, None,39
139.8, None, None, None,90.0, None,2021-09-24 04:00:00, None,39
157.7, None, None, None,89.8, None,2021-09-24 05:00:00, None,39
171.6, None, None, None,88.6, None,2021-09-24 06:00:00, None,39
149.9, None, None, None,87.1, None,2021-09-24 07:00:00, None,39
353.8, None, None, None,76.0, None,2021-09-24 08:00:00, None,39
335.0, None, None, None,63.5, None,2021-09-24 09:00:00, None,39
343.7, None, None, None,63.5, None,2021-09-24 10:00:00, None,39
333.6, None, None, None,62.8, None,2021-09-24 11:00:00, None,39
113.7, None, None, None,59.0, None,2021-09-24 12:00:00, None,39
86.0, None, None, None,55.1, None,2021-09-24 13:00:00, None,39
69.8, None, None, None,49.8, None,2021-09-24 14:00:00, None,39
322.1, None, None, None,52.8, None,2021-09-24 15:00:00, None,39
325.3, None, None, None,53.8, None,2021-09-24 16:00:00, None,39
314.3, None, None, None,58.5, None,2021-09-24 17:00:00, None,39
204.2, None, None, None,64.0, None,2021-09-24 18:00:00, None,39
188.0, None, None, None,72.6, None,2021-09-24 19:00:00, None,39
194.8, None, None, None,76.2, None,2021-09-24 20:00:00, None,39
178.7, None, None, None,77.6, None,2021-09-24 21:00:00, None,39
169.5, None, None, None,80.1, None,2021-09-24 22:00:00, None,39
170.3, None, None, None,81.5, None,2021-09-24 23:00:00, None,39
188.9, None, None, None,83.6, None,2021-09-25 00:00:00, None,39
160.3, None, None, None,84.1, None,2021-09-25 01:00:00, None,39
188.2, None, None, None,85.7, None,2021-09-25 02:00:00, None,39
164.7, None, None, None,87.0, None,2021-09-25 03:00:00, None,39
210.5, None, None, None,88.2, None,2021-09-25 04:00:00, None,39
161.2, None, None, None,89.0, None,2021-09-25 05:00:00, None,39
158.6, None, None, None,89.9, None,2021-09-25 06:00:00, None,39
155.4, None, None, None,90.7, None,2021-09-25 07:00:00, None,39
103.6, None, None, None,84.5, None,2021-09-25 08:00:00, None,39
357.4, None, None, None,76.0, None,2021-09-25 09:00:00, None,39
102.7, None, None, None,70.4, None,2021-09-25 10:00:00, None,39
102.3, None, None, None,66.2, None,2021-09-25 11:00:00, None,39
100.4, None, None, None,63.3, None,2021-09-25 12:00:00, None,39
103.8, None, None, None,61.2, None,2021-09-25 13:00:00, None,39
96.6, None, None, None,59.6, None,2021-09-25 14:00:00, None,39
142.7, None, None, None,51.1, None,2021-09-25 15:00:00, None,39
123.6, None, None, None,53.1, None,2021-09-25 16:00:00, None,39
110.5, None, None, None,58.4, None,2021-09-25 17:00:00, None,39
158.2, None, None, None,56.7, None,2021-09-25 18:00:00, None,39
143.5, None, None, None,41.8, None,2021-09-25 19:00:00, None,39
112.4, None, None, None,37.1, None,2021-09-25 20:00:00, None,39
195.8, None, None, None,33.0, None,2021-09-25 21:00:00, None,39
180.7, None, None, None,50.3, None,2021-09-25 22:00:00, None,39
168.3, None, None, None,55.5, None,2021-09-25 23:00:00, None,39
161.5, None, None, None,55.2, None,2021-09-26 00:00:00, None,39
198.9, None, None, None,40.6, None,2021-09-26 01:00:00, None,39
193.8, None, None, None,51.0, None,2021-09-26 02:00:00, None,39
184.2, None, None, None,56.6, None,2021-09-26 03:00:00, None,39
188.4, None, None, None,58.5, None,2021-09-26 04:00:00, None,39
157.5, None, None, None,64.2, None,2021-09-26 05:00:00, None,39
119.3, None, None, None,68.9, None,2021-09-26 06:00:00, None,39
128.6, None, None, None,79.1, None,2021-09-26 07:00:00, None,39
144.1, None, None, None,87.8, None,2021-09-26 08:00:00, None,39
147.6, None, None, None,89.4, None,2021-09-26 09:00:00, None,39
143.5, None, None, None,89.7, None,2021-09-26 10:00:00, None,39
113.1, None, None, None,89.9, None,2021-09-26 11:00:00, None,39
142.8, None, None, None,90.0, None,2021-09-26 12:00:00, None,39
142.5, None, None, None,90.0, None,2021-09-26 13:00:00, None,39
141.3, None, None, None,90.0, None,2021-09-26 14:00:00, None,39
158.2, None, None, None,90.2, None,2021-09-26 15:00:00, None,39
99.1, None, None, None,91.4, None,2021-09-26 16:00:00, None,39
119.6, None, None, None,92.0, None,2021-09-26 17:00:00, None,39
131.6, None, None, None,92.1, None,2021-09-26 18:00:00, None,39
131.1, None, None, None,92.5, None,2021-09-26 19:00:00, None,39
138.5, None, None, None,93.0, None,2021-09-26 20:00:00, None,39
148.1, None, None, None,93.0, None,2021-09-26 21:00:00, None,39
158.0, None, None, None,92.3, None,2021-09-26 22:00:00, None,39
156.5, None, None, None,90.6, None,2021-09-26 23:00:00, None,39
173.9, None, None, None,87.9, None,2021-09-27 00:00:00, None,39
183.1, None, None, None,80.2, None,2021-09-27 01:00:00, None,39
184.6, None, None, None,75.6, None,2021-09-27 02:00:00, None,39
175.7, None, None, None,73.5, None,2021-09-27 03:00:00, None,39
186.2, None, None, None,72.1, None,2021-09-27 04:00:00, None,39
176.4, None, None, None,74.1, None,2021-09-27 05:00:00, None,39
169.5, None, None, None,76.9, None,2021-09-27 06:00:00, None,39
175.6, None, None, None,82.5, None,2021-09-27 07:00:00, None,39
161.6, None, None, None,80.7, None,2021-09-27 08:00:00, None,39
155.1, None, None, None,81.5, None,2021-09-27 09:00:00, None,39
148.1, None, None, None,71.4, None,2021-09-27 10:00:00, None,39
139.5, None, None, None,78.3, None,2021-09-27 11:00:00, None,39
201.5, None, None, None,79.7, None,2021-09-27 12:00:00, None,39
173.0, None, None, None,85.7, None,2021-09-27 13:00:00, None,39
152.9, None, None, None,88.6, None,2021-09-27 14:00:00, None,39
144.3, None, None, None,83.8, None,2021-09-27 15:00:00, None,39
161.9, None, None, None,76.7, None,2021-09-27 16:00:00, None,39
173.0, None, None, None,70.1, None,2021-09-27 17:00:00, None,39
166.8, None, None, None,76.5, None,2021-09-27 18:00:00, None,39
128.2, None, None, None,77.6, None,2021-09-27 19:00:00, None,39
146.7, None, None, None,79.3, None,2021-09-27 20:00:00, None,39
154.4, None, None, None,78.4, None,2021-09-27 21:00:00, None,39
139.9, None, None, None,78.2, None,2021-09-27 22:00:00, None,39
132.6, None, None, None,79.7, None,2021-09-27 23:00:00, None,39
127.1, None, None, None,79.9, None,2021-09-28 00:00:00, None,39
144.5, None, None, None,80.7, None,2021-09-28 01:00:00, None,39
153.3, None, None, None,79.2, None,2021-09-28 02:00:00, None,39
157.3, None, None, None,82.5, None,2021-09-28 03:00:00, None,39
175.3, None, None, None,85.5, None,2021-09-28 04:00:00, None,39
176.7, None, None, None,84.2, None,2021-09-28 05:00:00, None,39
184.4, None, None, None,77.3, None,2021-09-28 06:00:00, None,39
196.3, None, None, None,75.6, None,2021-09-28 07:00:00, None,39
