WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,3.3, None,91.9,2017-10-08 00:00:00,41
None,2.9, None,92.4,2017-10-08 01:00:00,41
None,3.1, None,92.3,2017-10-08 02:00:00,41
None,3.3, None,91.5,2017-10-08 03:00:00,41
None,3.5, None,90.2,2017-10-08 04:00:00,41
None,3.6, None,89.9,2017-10-08 05:00:00,41
None,3.8, None,88.5,2017-10-08 06:00:00,41
None,3.9, None,88.7,2017-10-08 07:00:00,41
None,3.8, None,91.0,2017-10-08 08:00:00,41
None,4.1, None,88.6,2017-10-08 09:00:00,41
None,4.7, None,84.7,2017-10-08 10:00:00,41
None,5.5, None,79.6,2017-10-08 11:00:00,41
None,5.9, None,76.7,2017-10-08 12:00:00,41
None,6.8, None,71.5,2017-10-08 13:00:00,41
None,8.3, None,62.5,2017-10-08 14:00:00,41
None,8.2, None,61.2,2017-10-08 15:00:00,41
None,9.5, None,55.2,2017-10-08 16:00:00,41
None,9.7, None,56.7,2017-10-08 17:00:00,41
None,8.0, None,67.7,2017-10-08 18:00:00,41
None,5.6, None,82.9,2017-10-08 19:00:00,41
None,3.3, None,91.9,2017-10-08 20:00:00,41
None,2.1, None,94.0,2017-10-08 21:00:00,41
None,1.2, None,95.4,2017-10-08 22:00:00,41
None,0.6, None,96.0,2017-10-08 23:00:00,41
None,0.2, None,96.4,2017-10-09 00:00:00,41
None,0.5, None,96.0,2017-10-09 01:00:00,41
None,0.7, None,95.9,2017-10-09 02:00:00,41
None,0.9, None,95.7,2017-10-09 03:00:00,41
None,2.6, None,88.8,2017-10-09 04:00:00,41
None,4.6, None,76.7,2017-10-09 05:00:00,41
None,5.9, None,68.3,2017-10-09 06:00:00,41
None,6.4, None,64.6,2017-10-09 07:00:00,41
None,6.7, None,62.6,2017-10-09 08:00:00,41
None,6.8, None,63.6,2017-10-09 09:00:00,41
None,6.9, None,66.2,2017-10-09 10:00:00,41
None,7.5, None,65.5,2017-10-09 11:00:00,41
None,8.6, None,60.0,2017-10-09 12:00:00,41
None,9.1, None,59.4,2017-10-09 13:00:00,41
None,9.7, None,58.4,2017-10-09 14:00:00,41
None,9.3, None,61.3,2017-10-09 15:00:00,41
None,8.3, None,66.6,2017-10-09 16:00:00,41
None,7.6, None,70.1,2017-10-09 17:00:00,41
None,7.3, None,71.9,2017-10-09 18:00:00,41
None,7.2, None,72.4,2017-10-09 19:00:00,41
None,7.1, None,73.1,2017-10-09 20:00:00,41
None,6.8, None,76.2,2017-10-09 21:00:00,41
None,6.7, None,76.2,2017-10-09 22:00:00,41
None,6.4, None,80.5,2017-10-09 23:00:00,41
None,6.3, None,82.1,2017-10-10 00:00:00,41
None,6.7, None,79.4,2017-10-10 01:00:00,41
None,6.1, None,85.2,2017-10-10 02:00:00,41
None,5.8, None,87.4,2017-10-10 03:00:00,41
None,3.9, None,93.6,2017-10-10 04:00:00,41
None,2.6, None,94.2,2017-10-10 05:00:00,41
None,2.3, None,94.1,2017-10-10 06:00:00,41
None,2.0, None,94.3,2017-10-10 07:00:00,41
None,1.7, None,94.8,2017-10-10 08:00:00,41
None,1.7, None,94.4,2017-10-10 09:00:00,41
None,2.0, None,93.8,2017-10-10 10:00:00,41
None,2.1, None,94.8,2017-10-10 11:00:00,41
None,2.5, None,94.0,2017-10-10 12:00:00,41
None,3.4, None,91.1,2017-10-10 13:00:00,41
None,4.7, None,90.4,2017-10-10 14:00:00,41
None,5.9, None,87.0,2017-10-10 15:00:00,41
None,7.2, None,78.3,2017-10-10 16:00:00,41
None,7.1, None,77.8,2017-10-10 17:00:00,41
None,3.6, None,89.7,2017-10-10 18:00:00,41
None,1.9, None,94.0,2017-10-10 19:00:00,41
None,1.5, None,94.8,2017-10-10 20:00:00,41
None,1.1, None,96.0,2017-10-10 21:00:00,41
None,0.6, None,97.2,2017-10-10 22:00:00,41
None,0.6, None,97.7,2017-10-10 23:00:00,41
None,0.8, None,97.3,2017-10-11 00:00:00,41
None,0.9, None,97.2,2017-10-11 01:00:00,41
None,1.0, None,96.7,2017-10-11 02:00:00,41
None,0.9, None,96.9,2017-10-11 03:00:00,41
None,0.9, None,96.9,2017-10-11 04:00:00,41
None,1.0, None,95.9,2017-10-11 05:00:00,41
None,0.9, None,95.7,2017-10-11 06:00:00,41
None,0.9, None,95.3,2017-10-11 07:00:00,41
None,0.8, None,94.3,2017-10-11 08:00:00,41
None,0.9, None,93.0,2017-10-11 09:00:00,41
None,1.3, None,90.6,2017-10-11 10:00:00,41
None,1.7, None,87.6,2017-10-11 11:00:00,41
None,2.6, None,81.3,2017-10-11 12:00:00,41
None,2.8, None,78.5,2017-10-11 13:00:00,41
None,3.2, None,75.2,2017-10-11 14:00:00,41
None,3.3, None,73.9,2017-10-11 15:00:00,41
None,3.4, None,76.4,2017-10-11 16:00:00,41
None,2.9, None,82.1,2017-10-11 17:00:00,41
None,2.7, None,81.7,2017-10-11 18:00:00,41
None,2.4, None,85.0,2017-10-11 19:00:00,41
None,1.7, None,90.3,2017-10-11 20:00:00,41
None,0.7, None,96.2,2017-10-11 21:00:00,41
None,0.4, None,97.6,2017-10-11 22:00:00,41
None,0.3, None,98.1,2017-10-11 23:00:00,41
None,0.3, None,98.4,2017-10-12 00:00:00,41
None,0.4, None,98.5,2017-10-12 01:00:00,41
None,0.5, None,98.3,2017-10-12 02:00:00,41
None,0.4, None,98.4,2017-10-12 03:00:00,41
None,0.4, None,98.4,2017-10-12 04:00:00,41
None,0.4, None,98.5,2017-10-12 05:00:00,41
None,0.4, None,98.5,2017-10-12 06:00:00,41
None,0.4, None,98.5,2017-10-12 07:00:00,41
None,0.4, None,98.6,2017-10-12 08:00:00,41
None,0.4, None,98.6,2017-10-12 09:00:00,41
None,0.4, None,98.5,2017-10-12 10:00:00,41
None,0.7, None,97.9,2017-10-12 11:00:00,41
None,2.1, None,91.0,2017-10-12 12:00:00,41
None,2.9, None,86.9,2017-10-12 13:00:00,41
None,3.6, None,82.4,2017-10-12 14:00:00,41
None,4.6, None,74.6,2017-10-12 15:00:00,41
None,5.0, None,71.8,2017-10-12 16:00:00,41
None,4.7, None,73.7,2017-10-12 17:00:00,41
None,3.8, None,81.2,2017-10-12 18:00:00,41
None,2.4, None,91.8,2017-10-12 19:00:00,41
None,1.9, None,94.1,2017-10-12 20:00:00,41
None,1.7, None,94.7,2017-10-12 21:00:00,41
None,1.4, None,95.4,2017-10-12 22:00:00,41
None,1.0, None,95.7,2017-10-12 23:00:00,41
None,0.7, None,97.2,2017-10-13 00:00:00,41
None,0.5, None,97.5,2017-10-13 01:00:00,41
None,0.3, None,97.9,2017-10-13 02:00:00,41
None,0.2, None,98.0,2017-10-13 03:00:00,41
None,0.1, None,98.2,2017-10-13 04:00:00,41
None,0.0, None,98.3,2017-10-13 05:00:00,41
None,-0.2, None,98.2,2017-10-13 06:00:00,41
None,-0.3, None,98.0,2017-10-13 07:00:00,41
None,-0.4, None,97.6,2017-10-13 08:00:00,41
None,0.0, None,95.9,2017-10-13 09:00:00,41
None,0.4, None,94.5,2017-10-13 10:00:00,41
None,1.3, None,90.4,2017-10-13 11:00:00,41
None,2.2, None,85.2,2017-10-13 12:00:00,41
None,3.0, None,78.7,2017-10-13 13:00:00,41
None,4.1, None,70.1,2017-10-13 14:00:00,41
None,3.6, None,66.2,2017-10-13 15:00:00,41
None,3.5, None,65.2,2017-10-13 16:00:00,41
None,3.5, None,68.4,2017-10-13 17:00:00,41
None,3.0, None,74.7,2017-10-13 18:00:00,41
None,1.9, None,83.8,2017-10-13 19:00:00,41
None,0.3, None,92.1,2017-10-13 20:00:00,41
None,-0.7, None,94.4,2017-10-13 21:00:00,41
None,-0.9, None,94.1,2017-10-13 22:00:00,41
None,-0.8, None,90.2,2017-10-13 23:00:00,41
None,-1.4, None,91.6,2017-10-14 00:00:00,41
None,-1.8, None,94.4,2017-10-14 01:00:00,41
None,-1.8, None,94.9,2017-10-14 02:00:00,41
None,-1.6, None,94.6,2017-10-14 03:00:00,41
None,-1.5, None,94.6,2017-10-14 04:00:00,41
None,-1.6, None,95.0,2017-10-14 05:00:00,41
None,-1.2, None,93.7,2017-10-14 06:00:00,41
None,-1.2, None,94.2,2017-10-14 07:00:00,41
None,-0.3, None,85.8,2017-10-14 08:00:00,41
None,1.1, None,75.2,2017-10-14 09:00:00,41
None,2.3, None,69.1,2017-10-14 10:00:00,41
None,3.0, None,65.9,2017-10-14 11:00:00,41
None,3.5, None,63.7,2017-10-14 12:00:00,41
None,4.1, None,62.3,2017-10-14 13:00:00,41
None,4.8, None,60.8,2017-10-14 14:00:00,41
None,4.9, None,61.1,2017-10-14 15:00:00,41
None,5.3, None,59.9,2017-10-14 16:00:00,41
None,5.3, None,61.3,2017-10-14 17:00:00,41
None,5.0, None,63.0,2017-10-14 18:00:00,41
None,4.5, None,65.9,2017-10-14 19:00:00,41
None,4.5, None,66.9,2017-10-14 20:00:00,41
None,4.5, None,68.2,2017-10-14 21:00:00,41
None,4.4, None,69.5,2017-10-14 22:00:00,41
None,4.3, None,70.8,2017-10-14 23:00:00,41
