ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
2.8,2.8,0.0,2021-03-27, None,13
1.4,1.4,0.0,2021-03-28, 0.0,13
