time,TEMP_MEAN,HUMIDITY,week_of_year
2021-08-27 00:00:00, None,77.1,35
2021-08-27 01:00:00, None,81.1,35
2021-08-27 02:00:00, None,76.0,35
2021-08-27 03:00:00, None,76.6,35
2021-08-27 04:00:00, None,82.1,35
2021-08-27 05:00:00, None,84.1,35
2021-08-27 06:00:00, None,84.1,35
2021-08-27 07:00:00, None,77.7,35
2021-08-27 08:00:00, None,73.0,35
2021-08-27 09:00:00, None,64.9,35
2021-08-27 10:00:00, None,62.8,35
2021-08-27 11:00:00, None,60.6,35
2021-08-27 12:00:00, None,62.2,35
2021-08-27 13:00:00, None,88.7,35
2021-08-27 14:00:00, None,69.9,35
2021-08-27 15:00:00, None,68.5,35
2021-08-27 16:00:00, None,80.1,35
2021-08-27 17:00:00, None,83.5,35
2021-08-27 18:00:00, None,85.6,35
2021-08-27 19:00:00, None,88.4,35
2021-08-27 20:00:00, None,89.5,35
2021-08-27 21:00:00, None,96.0,35
2021-08-27 22:00:00, None,98.3,35
2021-08-27 23:00:00, None,97.9,35
2021-08-28 00:00:00, None,98.5,35
2021-08-28 01:00:00, None,99.1,35
2021-08-28 02:00:00, None,99.1,35
2021-08-28 03:00:00, None,99.4,35
2021-08-28 04:00:00, None,99.1,35
2021-08-28 05:00:00, None,98.8,35
2021-08-28 06:00:00, None,98.6,35
2021-08-28 07:00:00, None,98.4,35
2021-08-28 08:00:00, None,92.9,35
2021-08-28 09:00:00, None,84.7,35
2021-08-28 10:00:00, None,65.3,35
2021-08-28 11:00:00, None,63.0,35
2021-08-28 12:00:00, None,60.3,35
2021-08-28 13:00:00, None,48.9,35
2021-08-28 14:00:00, None,48.7,35
2021-08-28 15:00:00, None,45.1,35
2021-08-28 16:00:00, None,49.4,35
2021-08-28 17:00:00, None,44.3,35
2021-08-28 18:00:00, None,58.4,35
2021-08-28 19:00:00, None,71.5,35
2021-08-28 20:00:00, None,76.2,35
2021-08-28 21:00:00, None,82.6,35
2021-08-28 22:00:00, None,93.4,35
2021-08-28 23:00:00, None,96.0,35
2021-08-29 00:00:00, None,97.7,35
2021-08-29 01:00:00, None,98.1,35
2021-08-29 02:00:00, None,98.7,35
2021-08-29 03:00:00, None,98.7,35
2021-08-29 04:00:00, None,99.0,35
2021-08-29 05:00:00, None,99.4,35
