air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-1.5,-1.5, None,7.7, None, None,2022-05-07 00:00:00, None, None,19
-1.9,-2.1, None,7.7, None, None,2022-05-07 01:00:00, None, None,19
-2.3,-2.3, None,7.7, None, None,2022-05-07 02:00:00, None, None,19
-2.6,-2.7, None,7.7, None, None,2022-05-07 03:00:00, None, None,19
-3.0,-3.3, None,7.7, None, None,2022-05-07 04:00:00, None, None,19
-3.5,-3.6, None,7.7, None, None,2022-05-07 05:00:00, None, None,19
-2.5,-3.6, None,7.7, None, None,2022-05-07 06:00:00, None, None,19
-2.0,-2.5, None,-2.0, None, None,2022-05-07 07:00:00, None, None,19
-1.3,-2.5, None,-1.3, None, None,2022-05-07 08:00:00, None, None,19
0.3,-2.5, None,0.4, None, None,2022-05-07 09:00:00, None, None,19
3.7,-2.5, None,3.7, None, None,2022-05-07 10:00:00, None, None,19
5.9,-2.5, None,6.0, None, None,2022-05-07 11:00:00, None, None,19
6.3,-2.5, None,6.5, None, None,2022-05-07 12:00:00, None, None,19
7.0,-2.5, None,7.5, None, None,2022-05-07 13:00:00, None, None,19
8.2,-2.5, None,8.1, None, None,2022-05-07 14:00:00, None, None,19
8.4,-2.5, None,9.4, None, None,2022-05-07 15:00:00, None, None,19
7.9,-2.5, None,9.7, None, None,2022-05-07 16:00:00, None, None,19
4.6,-2.5, None,10.5, None, None,2022-05-07 17:00:00, None, None,19
2.1,-2.5, None,10.5, None, None,2022-05-07 18:00:00, None, None,19
3.4,1.7, None,4.1, None, None,2022-05-07 19:00:00, None, None,19
3.5,1.7, None,4.1, None, None,2022-05-07 20:00:00, None, None,19
1.8,1.5, None,4.1, None, None,2022-05-07 21:00:00, None, None,19
0.8,0.8, None,4.1, None, None,2022-05-07 22:00:00, None, None,19
-0.7,-0.7, None,4.1, None, None,2022-05-07 23:00:00, None, None,19
-1.2,-1.4, None,4.1, None, None,2022-05-08 00:00:00, None, None,19
-1.6,-1.7, None,4.1, None, None,2022-05-08 01:00:00, None, None,19
-2.3,-2.3, None,4.1, None, None,2022-05-08 02:00:00, None, None,19
-2.9,-2.9, None,4.1, None, None,2022-05-08 03:00:00, None, None,19
-3.2,-3.3, None,4.1, None, None,2022-05-08 04:00:00, None, None,19
-3.4,-3.4, None,4.1, None, None,2022-05-08 05:00:00, None, None,19
-3.7,-3.7, None,4.1, None, None,2022-05-08 06:00:00, None, None,19
-3.3,-3.8, None,-3.3, None, None,2022-05-08 07:00:00, None, None,19
-2.5,-3.8, None,-2.5, None, None,2022-05-08 08:00:00, None, None,19
0.1,-3.8, None,0.1, None, None,2022-05-08 09:00:00, None, None,19
3.6,-3.8, None,3.5, None, None,2022-05-08 10:00:00, None, None,19
5.3,-3.8, None,5.6, None, None,2022-05-08 11:00:00, None, None,19
6.5,-3.8, None,6.4, None, None,2022-05-08 12:00:00, None, None,19
7.5,-3.8, None,7.5, None, None,2022-05-08 13:00:00, None, None,19
8.3,-3.8, None,8.6, None, None,2022-05-08 14:00:00, None, None,19
8.7,-3.8, None,9.0, None, None,2022-05-08 15:00:00, None, None,19
9.1,-3.8, None,9.3, None, None,2022-05-08 16:00:00, None, None,19
8.6,-3.8, None,9.5, None, None,2022-05-08 17:00:00, None, None,19
8.8,-3.8, None,9.5, None, None,2022-05-08 18:00:00, None, None,19
8.6,8.6, None,9.3, None, None,2022-05-08 19:00:00, None, None,19
8.4,8.4, None,9.3, None, None,2022-05-08 20:00:00, None, None,19
6.3,6.3, None,9.3, None, None,2022-05-08 21:00:00, None, None,19
1.6,1.6, None,9.3, None, None,2022-05-08 22:00:00, None, None,19
0.0,-0.1, None,9.3, None, None,2022-05-08 23:00:00, None, None,19
-1.7,-1.8, None,9.3, None, None,2022-05-09 00:00:00, None, None,19
-2.4,-2.4, None,9.3, None, None,2022-05-09 01:00:00, None, None,19
-3.0,-3.0, None,9.3, None, None,2022-05-09 02:00:00, None, None,19
-3.6,-3.7, None,9.3, None, None,2022-05-09 03:00:00, None, None,19
-4.5,-4.8, None,9.3, None, None,2022-05-09 04:00:00, None, None,19
-5.7,-5.8, None,9.3, None, None,2022-05-09 05:00:00, None, None,19
-6.2,-6.3, None,9.3, None, None,2022-05-09 06:00:00, None, None,19
-3.2,-6.2, None,-3.2, None, None,2022-05-09 07:00:00, None, None,19
0.3,-6.2, None,0.4, None, None,2022-05-09 08:00:00, None, None,19
3.2,-6.2, None,3.1, None, None,2022-05-09 09:00:00, None, None,19
5.3,-6.2, None,5.5, None, None,2022-05-09 10:00:00, None, None,19
6.6,-6.2, None,6.9, None, None,2022-05-09 11:00:00, None, None,19
8.2,-6.2, None,8.1, None, None,2022-05-09 12:00:00, None, None,19
9.2,-6.2, None,9.1, None, None,2022-05-09 13:00:00, None, None,19
9.6,-6.2, None,9.6, None, None,2022-05-09 14:00:00, None, None,19
10.5,-6.2, None,10.4, None, None,2022-05-09 15:00:00, None, None,19
10.4,-6.2, None,10.8, None, None,2022-05-09 16:00:00, None, None,19
10.3,-6.2, None,10.9, None, None,2022-05-09 17:00:00, None, None,19
9.8,-6.2, None,10.9, None, None,2022-05-09 18:00:00, None, None,19
9.6,9.5, None,10.2, None, None,2022-05-09 19:00:00, None, None,19
7.7,7.8, None,10.2, None, None,2022-05-09 20:00:00, None, None,19
2.8,2.9, None,10.2, None, None,2022-05-09 21:00:00, None, None,19
0.0,0.0, None,10.2, None, None,2022-05-09 22:00:00, None, None,19
-1.7,-1.6, None,10.2, None, None,2022-05-09 23:00:00, None, None,19
-2.6,-2.6, None,10.2, None, None,2022-05-10 00:00:00, None, None,19
-2.8,-3.2, None,10.2, None, None,2022-05-10 01:00:00, None, None,19
-3.1,-3.6, None,10.2, None, None,2022-05-10 02:00:00, None, None,19
-3.5,-3.6, None,10.2, None, None,2022-05-10 03:00:00, None, None,19
-3.8,-3.9, None,10.2, None, None,2022-05-10 04:00:00, None, None,19
-3.7,-4.0, None,10.2, None, None,2022-05-10 05:00:00, None, None,19
-3.2,-4.0, None,10.2, None, None,2022-05-10 06:00:00, None, None,19
-2.6,-3.2, None,-2.6, None, None,2022-05-10 07:00:00, None, None,19
-1.2,-3.2, None,-1.2, None, None,2022-05-10 08:00:00, None, None,19
3.4,-3.2, None,3.3, None, None,2022-05-10 09:00:00, None, None,19
3.9,-3.2, None,4.1, None, None,2022-05-10 10:00:00, None, None,19
4.2,-3.2, None,4.4, None, None,2022-05-10 11:00:00, None, None,19
3.4,-3.2, None,4.4, None, None,2022-05-10 12:00:00, None, None,19
1.8,-3.2, None,4.4, None, None,2022-05-10 13:00:00, None, None,19
3.7,-3.2, None,4.4, None, None,2022-05-10 14:00:00, None, None,19
4.6,-3.2, None,4.6, None, None,2022-05-10 15:00:00, None, None,19
5.2,-3.2, None,5.2, None, None,2022-05-10 16:00:00, None, None,19
5.7,-3.2, None,6.7, None, None,2022-05-10 17:00:00, None, None,19
5.7,-3.2, None,6.7, None, None,2022-05-10 18:00:00, None, None,19
5.5,5.2, None,5.7, None, None,2022-05-10 19:00:00, None, None,19
5.0,5.1, None,6.1, None, None,2022-05-10 20:00:00, None, None,19
3.9,3.9, None,6.1, None, None,2022-05-10 21:00:00, None, None,19
2.1,2.1, None,6.1, None, None,2022-05-10 22:00:00, None, None,19
0.9,0.9, None,6.1, None, None,2022-05-10 23:00:00, None, None,19
0.1,0.1, None,6.1, None, None,2022-05-11 00:00:00, None, None,19
-1.6,-1.6, None,6.1, None, None,2022-05-11 01:00:00, None, None,19
-1.6,-2.3, None,6.1, None, None,2022-05-11 02:00:00, None, None,19
-2.2,-2.3, None,6.1, None, None,2022-05-11 03:00:00, None, None,19
-2.5,-2.7, None,6.1, None, None,2022-05-11 04:00:00, None, None,19
-2.0,-2.7, None,6.1, None, None,2022-05-11 05:00:00, None, None,19
-1.7,-2.7, None,6.1, None, None,2022-05-11 06:00:00, None, None,19
-1.3,-1.7, None,-1.3, None, None,2022-05-11 07:00:00, None, None,19
0.0,-1.7, None,0.0, None, None,2022-05-11 08:00:00, None, None,19
1.2,-1.7, None,1.2, None, None,2022-05-11 09:00:00, None, None,19
3.0,-1.7, None,3.1, None, None,2022-05-11 10:00:00, None, None,19
4.4,-1.7, None,4.4, None, None,2022-05-11 11:00:00, None, None,19
4.4,-1.7, None,4.8, None, None,2022-05-11 12:00:00, None, None,19
4.2,-1.7, None,6.2, None, None,2022-05-11 13:00:00, None, None,19
7.5,-1.7, None,7.3, None, None,2022-05-11 14:00:00, None, None,19
8.0,-1.7, None,8.7, None, None,2022-05-11 15:00:00, None, None,19
7.8,-1.7, None,8.7, None, None,2022-05-11 16:00:00, None, None,19
6.9,-1.7, None,8.7, None, None,2022-05-11 17:00:00, None, None,19
7.5,-1.7, None,8.7, None, None,2022-05-11 18:00:00, None, None,19
8.0,7.1, None,8.8, None, None,2022-05-11 19:00:00, None, None,19
6.9,7.0, None,8.8, None, None,2022-05-11 20:00:00, None, None,19
4.0,4.1, None,8.8, None, None,2022-05-11 21:00:00, None, None,19
1.3,1.3, None,8.8, None, None,2022-05-11 22:00:00, None, None,19
0.3,0.4, None,8.8, None, None,2022-05-11 23:00:00, None, None,19
-0.5,-0.4, None,8.8, None, None,2022-05-12 00:00:00, None, None,19
-1.6,-1.6, None,8.8, None, None,2022-05-12 01:00:00, None, None,19
-2.4,-2.4, None,8.8, None, None,2022-05-12 02:00:00, None, None,19
-2.5,-2.7, None,8.8, None, None,2022-05-12 03:00:00, None, None,19
-3.1,-3.0, None,8.8, None, None,2022-05-12 04:00:00, None, None,19
-3.0,-3.2, None,8.8, None, None,2022-05-12 05:00:00, None, None,19
-2.8,-3.2, None,8.8, None, None,2022-05-12 06:00:00, None, None,19
-1.9,-2.8, None,-2.0, None, None,2022-05-12 07:00:00, None, None,19
0.5,-2.8, None,0.5, None, None,2022-05-12 08:00:00, None, None,19
3.1,-2.8, None,3.0, None, None,2022-05-12 09:00:00, None, None,19
5.4,-2.8, None,5.6, None, None,2022-05-12 10:00:00, None, None,19
6.1,-2.8, None,6.2, None, None,2022-05-12 11:00:00, None, None,19
6.6,-2.8, None,6.9, None, None,2022-05-12 12:00:00, None, None,19
6.8,-2.8, None,7.0, None, None,2022-05-12 13:00:00, None, None,19
8.0,-2.8, None,7.9, None, None,2022-05-12 14:00:00, None, None,19
6.6,-2.8, None,8.1, None, None,2022-05-12 15:00:00, None, None,19
8.4,-2.8, None,9.1, None, None,2022-05-12 16:00:00, None, None,19
8.8,-2.8, None,9.1, None, None,2022-05-12 17:00:00, None, None,19
8.1,-2.8, None,9.1, None, None,2022-05-12 18:00:00, None, None,19
7.3,7.4, None,8.6, None, None,2022-05-12 19:00:00, None, None,19
7.5,7.3, None,9.3, None, None,2022-05-12 20:00:00, None, None,19
3.3,3.3, None,9.3, None, None,2022-05-12 21:00:00, None, None,19
0.9,1.0, None,9.3, None, None,2022-05-12 22:00:00, None, None,19
-0.9,-0.8, None,9.3, None, None,2022-05-12 23:00:00, None, None,19
-1.7,-1.9, None,9.3, None, None,2022-05-13 00:00:00, None, None,19
-2.8,-2.8, None,9.3, None, None,2022-05-13 01:00:00, None, None,19
-2.4,-2.8, None,9.3, None, None,2022-05-13 02:00:00, None, None,19
-3.2,-3.3, None,9.3, None, None,2022-05-13 03:00:00, None, None,19
-4.0,-4.1, None,9.3, None, None,2022-05-13 04:00:00, None, None,19
-4.3,-4.3, None,9.3, None, None,2022-05-13 05:00:00, None, None,19
-3.6,-4.3, None,9.3, None, None,2022-05-13 06:00:00, None, None,19
-2.6,-3.6, None,-2.6, None, None,2022-05-13 07:00:00, None, None,19
-0.7,-3.6, None,-0.8, None, None,2022-05-13 08:00:00, None, None,19
1.9,-3.6, None,1.8, None, None,2022-05-13 09:00:00, None, None,19
4.8,-3.6, None,5.0, None, None,2022-05-13 10:00:00, None, None,19
8.9,-3.6, None,8.9, None, None,2022-05-13 11:00:00, None, None,19
9.8,-3.6, None,10.4, None, None,2022-05-13 12:00:00, None, None,19
9.9,-3.6, None,10.4, None, None,2022-05-13 13:00:00, None, None,19
10.4,-3.6, None,10.6, None, None,2022-05-13 14:00:00, None, None,19
11.0,-3.6, None,11.9, None, None,2022-05-13 15:00:00, None, None,19
9.9,-3.6, None,11.9, None, None,2022-05-13 16:00:00, None, None,19
9.5,-3.6, None,11.9, None, None,2022-05-13 17:00:00, None, None,19
8.4,-3.6, None,11.9, None, None,2022-05-13 18:00:00, None, None,19
7.2,7.0, None,8.5, None, None,2022-05-13 19:00:00, None, None,19
5.0,5.1, None,8.5, None, None,2022-05-13 20:00:00, None, None,19
2.7,2.7, None,8.5, None, None,2022-05-13 21:00:00, None, None,19
1.3,1.3, None,8.5, None, None,2022-05-13 22:00:00, None, None,19
1.0,0.9, None,8.5, None, None,2022-05-13 23:00:00, None, None,19
