pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.594, 96.1, 3.0, 96.0, -2.0, -1.6, -1.7, -2.0, -0.1, 0.0,2022-05-07 00:00:00, 71.0, 70.81,19
None, -1.974, 97.2, 3.0, 97.0, -2.0, -2.0, -2.1, -2.0, 0.0, 0.0,2022-05-07 01:00:00, 71.0, 70.87,19
None, -1.72, 97.0, 3.0, 97.0, -2.0, -1.7, -2.1, -2.0, 0.0, 0.0,2022-05-07 02:00:00, 71.0, 70.85,19
None, -1.229, 96.6, 3.0, 97.0, -1.0, -1.2, -2.1, -1.0, 0.1, 0.0,2022-05-07 03:00:00, 71.0, 70.88,19
None, -1.087, 95.7, 3.0, 96.0, -1.0, -1.1, -2.1, -1.0, 0.1, 0.0,2022-05-07 04:00:00, 71.0, 70.82,19
None, -0.817, 95.7, 3.0, 96.0, -1.0, -0.8, -2.1, -1.0, 0.1, 0.0,2022-05-07 05:00:00, 71.0, 70.88,19
None, -0.453, 95.3, 3.0, 95.0, -1.0, -0.5, -2.1, -1.0, 0.0, 0.0,2022-05-07 06:00:00, 71.0, 70.78,19
None, -0.136, 91.3, -0.2, 91.0, -1.0, -0.1, -0.5, -1.0, 0.1, 0.0,2022-05-07 07:00:00, 71.0, 70.72,19
None, 0.308, 90.7, 0.3, 91.0, -1.0, 0.3, -0.5, -1.0, 0.2, 0.0,2022-05-07 08:00:00, 71.0, 70.72,19
None, 0.815, 77.96, 0.9, 78.0, -3.0, 0.8, -0.5, -3.0, 0.1, 0.0,2022-05-07 09:00:00, 70.0, 70.46,19
None, 2.415, 64.09, 2.6, 64.0, -4.0, 2.4, -0.5, -4.0, 0.1, 0.0,2022-05-07 10:00:00, 71.0, 70.62,19
None, 2.849, 64.7, 2.9, 65.0, -3.0, 2.8, -0.5, -3.0, 0.1, 2.0,2022-05-07 11:00:00, 72.0, 72.0,19
None, 3.15, 61.13, 3.5, 61.0, -4.0, 3.2, -0.5, -4.0, -0.2, 1.0,2022-05-07 12:00:00, 72.0, 72.43,19
None, 4.631, 53.05, 4.5, 53.0, -4.0, 4.6, -0.5, -4.0, 0.0, -1.0,2022-05-07 13:00:00, 71.0, 71.29,19
None, 4.956, 45.81, 5.6, 46.0, -6.0, 5.0, -0.5, -6.0, -0.2, 0.0,2022-05-07 14:00:00, 71.0, 71.08,19
None, 5.796, 42.6, 5.8, 43.0, -6.0, 5.8, -0.5, -6.0, 0.0, 0.0,2022-05-07 15:00:00, 71.0, 70.7,19
None, 5.447, 45.84, 6.0, 46.0, -5.0, 5.4, -0.5, -5.0, -0.1, 0.0,2022-05-07 16:00:00, 71.0, 70.51,19
