air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
2.1, 2.096, 73.85, 9.4, 74.0, 2.0,2022-05-07 00:00:00, -2.0,19
0.9, 0.92, 76.41, 9.4, 76.0, 0.8,2022-05-07 01:00:00, -3.0,19
1.4, 1.406, 80.8, 9.4, 81.0, 0.5,2022-05-07 02:00:00, -1.0,19
2.0, 1.98, 83.6, 9.4, 84.0, 0.5,2022-05-07 03:00:00, 0.0,19
1.6, 1.649, 82.6, 9.4, 83.0, 0.5,2022-05-07 04:00:00, -1.0,19
1.5, 1.5, 83.7, 9.4, 84.0, 0.5,2022-05-07 05:00:00, -1.0,19
1.9, 1.904, 85.9, 9.4, 86.0, 0.5,2022-05-07 06:00:00, 0.0,19
1.9, 1.895, 91.4, 2.0, 91.0, 1.7,2022-05-07 07:00:00, 1.0,19
3.1, 3.064, 90.8, 3.1, 91.0, 1.7,2022-05-07 08:00:00, 2.0,19
5.3, 5.31, 70.74, 5.3, 71.0, 1.7,2022-05-07 09:00:00, 1.0,19
5.8, 5.785, 61.37, 6.0, 61.0, 1.7,2022-05-07 10:00:00, -1.0,19
6.1, 6.11, 59.48, 6.1, 59.0, 1.7,2022-05-07 11:00:00, -1.0,19
7.0, 7.044, 48.53, 7.4, 49.0, 1.7,2022-05-07 12:00:00, -3.0,19
8.3, 8.26, 47.3, 9.0, 47.0, 1.7,2022-05-07 13:00:00, -2.0,19
8.4, 8.36, 40.73, 9.0, 41.0, 1.7,2022-05-07 14:00:00, -4.0,19
8.5, 8.52, 41.02, 9.0, 41.0, 1.7,2022-05-07 15:00:00, -3.0,19
8.0, 8.0, 44.29, 9.0, 44.0, 1.7,2022-05-07 16:00:00, -3.0,19
7.8, 7.848, 46.24, 9.0, 46.0, 1.7,2022-05-07 17:00:00, -3.0,19
