CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-0.46, 85.6, 9.7, None, 22.65, 0.0, 304.1, -2.0, None, -0.5, -0.4, 1048.7, None, -2.0, 921.0, None, 86.0,2022-05-07 00:00:00, 921.0,19
-1.007, 89.9, 9.7, None, 11.95, 0.0, 302.8, -2.0, None, -1.0, -1.1, 1049.8, None, -2.0, 922.0, None, 90.0,2022-05-07 01:00:00, 922.0,19
-0.639, 90.1, 9.7, None, 29.36, 0.0, 307.1, -2.0, None, -0.6, -1.1, 1047.3, None, -2.0, 920.0, None, 90.0,2022-05-07 02:00:00, 920.0,19
-0.264, 90.9, 9.7, None, 45.86, 0.0, 313.1, -1.0, None, -0.3, -1.1, 1047.3, None, -1.0, 920.0, None, 91.0,2022-05-07 03:00:00, 920.0,19
0.165, 90.4, 9.7, None, 21.99, 0.0, 300.8, -1.0, None, 0.2, -1.1, 1047.3, None, -1.0, 920.0, None, 90.0,2022-05-07 04:00:00, 920.0,19
0.108, 91.5, 9.7, None, 19.67, 0.0, 305.3, -1.0, None, 0.1, -1.1, 1045.0, None, -1.0, 918.0, None, 92.0,2022-05-07 05:00:00, 918.0,19
0.314, 90.7, 9.7, None, 64.12, 0.0, 313.9, -1.0, None, 0.3, -1.1, 1046.1, None, -1.0, 919.0, None, 91.0,2022-05-07 06:00:00, 919.0,19
1.61, 87.7, 1.6, None, 36.82, 0.0, 269.6, 0.0, None, 1.6, 0.3, 1048.5, None, 0.0, 921.0, None, 88.0,2022-05-07 07:00:00, 921.0,19
3.331, 81.2, 3.3, None, 63.44, 0.0, 204.3, 1.0, None, 3.3, 0.3, 1046.7, None, 1.0, 919.0, None, 81.0,2022-05-07 08:00:00, 919.0,19
4.998, 73.05, 5.0, None, 54.34, 0.0, 203.8, 0.0, None, 5.0, 0.3, 1046.6, None, 0.0, 919.0, None, 73.0,2022-05-07 09:00:00, 919.0,19
6.992, 64.13, 7.0, None, 56.32, 0.034, 186.2, 0.0, None, 7.0, 0.3, 1045.1, None, 0.0, 918.0, None, 64.0,2022-05-07 10:00:00, 918.0,19
8.71, 50.15, 8.7, None, 56.48, 0.519, 125.2, -1.0, None, 8.7, 0.3, 1045.1, None, -1.0, 918.0, None, 50.0,2022-05-07 11:00:00, 918.0,19
9.52, 34.68, 9.4, None, 33.27, 1.294, 76.78, -5.0, None, 9.5, 0.3, 1038.3, None, -5.0, 912.0, None, 35.0,2022-05-07 12:00:00, 912.0,19
10.5, 27.95, 10.5, None, 38.51, 7.038, 80.6, -8.0, None, 10.5, 0.3, 1037.1, None, -8.0, 911.0, None, 28.0,2022-05-07 13:00:00, 911.0,19
9.76, 28.36, 11.1, None, 32.82, 7.796, 90.0, -8.0, None, 9.8, 0.3, 1040.6, None, -8.0, 914.0, None, 28.0,2022-05-07 14:00:00, 914.0,19
