pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 6.4, 6.436, 6.3, -0.1, 12.4, None,2022-05-07 01:00:00, None,19
None, 5.9, 5.887, 5.8, 0.0, 12.4, None,2022-05-07 02:00:00, None,19
None, 5.5, 5.505, 5.5, -0.1, 12.4, None,2022-05-07 03:00:00, None,19
None, 5.0, 5.049, 4.9, 0.0, 12.4, None,2022-05-07 04:00:00, None,19
None, 4.9, 4.944, 4.8, 0.0, 12.4, None,2022-05-07 05:00:00, None,19
None, 4.6, 4.629, 4.6, -0.1, 12.4, None,2022-05-07 06:00:00, None,19
None, 5.6, 5.607, 4.6, 0.2, 5.6, None,2022-05-07 07:00:00, None,19
None, 7.0, 6.983, 4.6, 0.5, 7.0, None,2022-05-07 08:00:00, None,19
None, 7.6, 7.55, 4.6, 0.1, 7.8, None,2022-05-07 09:00:00, None,19
None, 9.0, 9.0, 4.6, 0.6, 10.6, None,2022-05-07 10:00:00, None,19
None, 9.8, 9.8, 4.6, -0.8, 10.6, None,2022-05-07 11:00:00, None,19
None, 11.4, 11.43, 4.6, 0.9, 12.0, None,2022-05-07 12:00:00, None,19
None, 12.0, 12.01, 4.6, 0.2, 13.6, None,2022-05-07 13:00:00, None,19
None, 12.4, 12.4, 4.6, -0.6, 13.6, None,2022-05-07 14:00:00, None,19
None, 12.8, 12.83, 4.6, 0.0, 13.6, None,2022-05-07 15:00:00, None,19
None, 12.4, 12.42, 4.6, 0.4, 13.6, None,2022-05-07 16:00:00, None,19
None, 12.3, 12.33, 4.6, 0.2, 13.6, None,2022-05-07 17:00:00, None,19
None, 11.6, 11.64, 4.6, -0.3, 13.6, None,2022-05-07 18:00:00, None,19
None, 11.3, 11.26, 11.1, -0.2, 11.8, None,2022-05-07 19:00:00, None,19
None, 10.6, 10.61, 10.6, -0.1, 11.8, None,2022-05-07 20:00:00, None,19
None, 9.0, 8.97, 9.0, -0.2, 11.8, None,2022-05-07 21:00:00, None,19
None, 8.6, 8.55, 8.5, -0.1, 11.8, None,2022-05-07 22:00:00, None,19
None, 7.9, 7.913, 7.9, -0.2, 11.8, None,2022-05-07 23:00:00, None,19
None, 7.2, 7.197, 7.2, -0.1, 11.8, None,2022-05-08 00:00:00, None,19
None, 6.8, 6.822, 6.8, -0.1, 11.8, None,2022-05-08 01:00:00, None,19
None, 6.9, 6.925, 6.6, 0.1, 11.8, None,2022-05-08 02:00:00, None,19
None, 6.7, 6.723, 6.6, -0.1, 11.8, None,2022-05-08 03:00:00, None,19
None, 6.8, 6.792, 6.6, 0.1, 11.8, None,2022-05-08 04:00:00, None,19
None, 6.9, 6.901, 6.6, -0.1, 11.8, None,2022-05-08 05:00:00, None,19
None, 6.3, 6.298, 6.3, 0.3, 11.8, None,2022-05-08 06:00:00, None,19
None, 5.2, 5.213, 5.1, 1.8, 6.3, None,2022-05-08 07:00:00, None,19
None, 5.8, 5.776, 5.1, 0.3, 6.3, None,2022-05-08 08:00:00, None,19
None, 6.4, 6.417, 5.1, 0.5, 6.5, None,2022-05-08 09:00:00, None,19
None, 7.9, 7.88, 5.1, 0.5, 8.9, None,2022-05-08 10:00:00, None,19
None, 8.3, 8.29, 5.1, -0.7, 9.0, None,2022-05-08 11:00:00, None,19
None, 9.8, 9.76, 5.1, 0.7, 9.9, None,2022-05-08 12:00:00, None,19
None, 10.5, 10.52, 5.1, 0.2, 11.0, None,2022-05-08 13:00:00, None,19
None, 11.6, 11.59, 5.1, 0.6, 12.0, None,2022-05-08 14:00:00, None,19
None, 10.3, 10.28, 5.1, -0.7, 12.2, None,2022-05-08 15:00:00, None,19
None, 12.2, 12.17, 5.1, 0.7, 12.8, None,2022-05-08 16:00:00, None,19
None, 11.0, 10.96, 5.1, -0.6, 12.8, None,2022-05-08 17:00:00, None,19
None, 10.4, 10.44, 5.1, 0.0, 12.8, None,2022-05-08 18:00:00, None,19
None, 10.2, 10.21, 10.1, -0.4, 10.7, None,2022-05-08 19:00:00, None,19
None, 9.7, 9.68, 9.7, -0.1, 10.7, None,2022-05-08 20:00:00, None,19
None, 8.7, 8.67, 8.7, -0.1, 10.7, None,2022-05-08 21:00:00, None,19
None, 7.8, 7.815, 7.8, -0.2, 10.7, None,2022-05-08 22:00:00, None,19
None, 7.5, 7.503, 7.5, -0.1, 10.7, None,2022-05-08 23:00:00, None,19
