pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
0.2, 2.408, 88.4, 8.4, 88.0, 61.45, 2.972, 350.5, 1.0, 2.4, 2.3, 1002.2, 0.0, 1.0, 882.0, 0.0,2022-05-07 00:00:00, 882.0,19
0.2, 2.115, 91.0, 8.4, 91.0, 17.82, 10.3, 328.9, 1.0, 2.1, 1.8, 1002.2, 0.0, 1.0, 882.0, 0.0,2022-05-07 01:00:00, 882.0,19
0.4, 1.524, 97.0, 8.4, 97.0, 15.5, 15.28, 339.6, 1.0, 1.5, 1.4, 1001.9, 0.2, 1.0, 882.0, 0.0,2022-05-07 02:00:00, 882.0,19
0.4, 1.367, 95.5, 8.4, 96.0, 19.14, 8.28, 305.6, 1.0, 1.4, 1.2, 1003.2, 0.0, 1.0, 883.0, 0.0,2022-05-07 03:00:00, 883.0,19
0.4, 1.309, 97.6, 8.4, 98.0, 60.89, 4.399, 313.0, 1.0, 1.3, 1.2, 1003.0, 0.0, 1.0, 883.0, 0.0,2022-05-07 04:00:00, 883.0,19
0.4, 1.61, 87.7, 8.4, 88.0, 35.56, 4.468, 346.0, 0.0, 1.6, 1.2, 1002.9, 0.0, 0.0, 883.0, 0.0,2022-05-07 05:00:00, 883.0,19
0.4, 1.426, 90.4, 8.4, 90.0, 13.17, 8.39, 319.3, 0.0, 1.4, 1.2, 1004.3, 0.0, 0.0, 884.0, 0.0,2022-05-07 06:00:00, 884.0,19
0.4, 1.929, 90.3, 1.9, 90.0, 15.52, 7.425, 318.9, 1.0, 1.9, 1.1, 1004.4, 0.0, 1.0, 884.0, 0.0,2022-05-07 07:00:00, 884.0,19
0.4, 4.286, 78.46, 4.3, 78.0, 35.22, 8.04, 0.502, 1.0, 4.3, 1.1, 1004.3, 0.0, 1.0, 884.0, 0.0,2022-05-07 08:00:00, 884.0,19
0.4, 5.182, 59.05, 5.1, 59.0, 23.21, 9.97, 2.18, -2.0, 5.2, 1.1, 1004.3, 0.0, -2.0, 884.0, 0.0,2022-05-07 09:00:00, 884.0,19
