pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 3.748, 10.0, None, None, None, None, 3.7, 3.7, -0.1, None, 0.0,2022-05-07 00:00:00, 2.0, 2.163, None,19
None, 2.25, 10.0, None, None, None, None, 2.3, 2.3, 0.0, None, 0.0,2022-05-07 01:00:00, 2.0, 2.219, None,19
None, 3.465, 10.0, None, None, None, None, 3.5, 2.2, -0.1, None, 0.0,2022-05-07 02:00:00, 3.0, 2.532, None,19
None, 2.089, 10.0, None, None, None, None, 2.1, 1.8, 0.0, None, 0.0,2022-05-07 03:00:00, 2.0, 2.354, None,19
None, 1.597, 10.0, None, None, None, None, 1.6, 1.6, -0.2, None, 0.0,2022-05-07 04:00:00, 2.0, 2.325, None,19
None, 2.727, 10.0, None, None, None, None, 2.7, 1.5, -0.1, None, 0.0,2022-05-07 05:00:00, 2.0, 2.326, None,19
None, 1.332, 10.0, None, None, None, None, 1.3, 1.3, -0.1, None, 0.0,2022-05-07 06:00:00, 2.0, 2.328, None,19
None, 2.177, 2.3, None, None, None, None, 2.2, 1.3, 0.0, None, 0.0,2022-05-07 07:00:00, 2.0, 2.333, None,19
None, 4.315, 4.7, None, None, None, None, 4.3, 1.3, 0.0, None, 0.0,2022-05-07 08:00:00, 2.0, 2.206, None,19
None, 6.234, 6.2, None, None, None, None, 6.2, 1.3, -0.2, None, 0.0,2022-05-07 09:00:00, 3.0, 2.579, None,19
None, 8.05, 8.3, None, None, None, None, 8.1, 1.3, 0.0, None, 0.0,2022-05-07 10:00:00, 2.0, 2.485, None,19
None, 9.37, 9.4, None, None, None, None, 9.4, 1.3, -0.2, None, 0.0,2022-05-07 11:00:00, 3.0, 2.868, None,19
None, 11.33, 13.0, None, None, None, None, 11.3, 1.3, 0.1, None, -1.0,2022-05-07 12:00:00, 2.0, 2.278, None,19
None, 11.44, 13.0, None, None, None, None, 11.4, 1.3, 0.0, None, 0.0,2022-05-07 13:00:00, 3.0, 2.656, None,19
None, 10.82, 13.2, None, None, None, None, 10.8, 1.3, 0.0, None, 0.0,2022-05-07 14:00:00, 3.0, 2.543, None,19
None, 13.87, 13.9, None, None, None, None, 13.9, 1.3, -0.3, None, 0.0,2022-05-07 15:00:00, 2.0, 2.477, None,19
None, 10.56, 15.0, None, None, None, None, 10.6, 1.3, 0.3, None, 0.0,2022-05-07 16:00:00, 3.0, 2.54, None,19
None, 10.75, 15.0, None, None, None, None, 10.8, 1.3, 0.0, None, 0.0,2022-05-07 17:00:00, 3.0, 2.569, None,19
None, 9.7, 15.0, None, None, None, None, 9.7, 1.3, 0.0, None, 0.0,2022-05-07 18:00:00, 2.0, 2.3, None,19
None, 9.01, 9.9, None, None, None, None, 9.0, 9.0, -0.1, None, 0.0,2022-05-07 19:00:00, 2.0, 2.288, None,19
None, 7.72, 9.9, None, None, None, None, 7.7, 7.7, -0.2, None, 0.0,2022-05-07 20:00:00, 2.0, 2.228, None,19
None, 6.241, 9.9, None, None, None, None, 6.2, 6.2, -0.1, None, 0.0,2022-05-07 21:00:00, 2.0, 2.342, None,19
None, 5.475, 9.9, None, None, None, None, 5.5, 5.5, -0.1, None, 0.0,2022-05-07 22:00:00, 2.0, 2.225, None,19
None, 4.358, 9.9, None, None, None, None, 4.4, 4.3, -0.2, None, 0.0,2022-05-07 23:00:00, 2.0, 2.262, None,19
None, 4.634, 9.9, None, None, None, None, 4.6, 4.2, 0.0, None, 0.0,2022-05-08 00:00:00, 2.0, 2.352, None,19
None, 3.405, 9.9, None, None, None, None, 3.4, 3.0, 0.0, None, 0.0,2022-05-08 01:00:00, 2.0, 2.288, None,19
None, 3.006, 9.9, None, None, None, None, 3.0, 2.4, 0.0, None, 0.0,2022-05-08 02:00:00, 2.0, 2.256, None,19
None, 3.304, 9.9, None, None, None, None, 3.3, 2.4, -0.1, None, 0.0,2022-05-08 03:00:00, 2.0, 2.214, None,19
None, 2.762, 9.9, None, None, None, None, 2.8, 2.4, 0.0, None, 0.0,2022-05-08 04:00:00, 2.0, 2.323, None,19
None, 1.757, 9.9, None, None, None, None, 1.8, 1.8, 0.0, None, 0.0,2022-05-08 05:00:00, 2.0, 2.081, None,19
None, 1.379, 9.9, None, None, None, None, 1.4, 1.1, -0.2, None, 0.0,2022-05-08 06:00:00, 2.0, 2.317, None,19
None, 1.664, 2.1, None, None, None, None, 1.7, 1.4, 0.0, None, 0.0,2022-05-08 07:00:00, 2.0, 2.402, None,19
