pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.9, 1.619, 94.5, 7.6, 95.0, 1.0, 1.6, 1.6, 1.0, 0.0, 0.0,2022-05-07 00:00:00, None,19
0.7, 1.73, 96.2, 7.6, 96.0, 1.0, 1.7, 1.2, 1.0, 0.0, 0.0,2022-05-07 01:00:00, None,19
0.4, 2.213, 93.5, 7.6, 94.0, 1.0, 2.2, 1.2, 1.0, 0.0, 0.0,2022-05-07 02:00:00, None,19
0.4, 2.402, 96.7, 7.6, 97.0, 2.0, 2.4, 1.1, 2.0, 0.0, 0.0,2022-05-07 03:00:00, None,19
0.4, 2.752, 93.1, 7.6, 93.0, 2.0, 2.8, 1.1, 2.0, 0.0, 0.0,2022-05-07 04:00:00, None,19
0.4, 2.332, 94.1, 7.6, 94.0, 1.0, 2.3, 1.1, 1.0, 0.0, 0.0,2022-05-07 05:00:00, None,19
0.4, 2.533, 95.1, 7.6, 95.0, 2.0, 2.5, 1.1, 2.0, 0.0, 0.0,2022-05-07 06:00:00, None,19
0.4, 3.915, 88.5, 3.9, 89.0, 2.0, 3.9, 2.4, 2.0, 0.0, 0.0,2022-05-07 07:00:00, None,19
0.4, 4.728, 84.5, 4.7, 85.0, 2.0, 4.7, 2.4, 2.0, 0.0, 0.0,2022-05-07 08:00:00, None,19
0.4, 6.174, 72.89, 6.5, 73.0, 2.0, 6.2, 2.4, 2.0, 0.0, 0.0,2022-05-07 09:00:00, None,19
0.4, 6.667, 67.77, 6.6, 68.0, 1.0, 6.7, 2.4, 1.0, 0.0, 0.0,2022-05-07 10:00:00, None,19
0.4, 7.346, 61.07, 8.2, 61.0, 1.0, 7.3, 2.4, 1.0, 0.0, 0.0,2022-05-07 11:00:00, None,19
0.4, 7.941, 59.87, 8.3, 60.0, 1.0, 7.9, 2.4, 1.0, 0.0, 0.0,2022-05-07 12:00:00, None,19
0.4, 8.78, 55.63, 9.5, 56.0, 1.0, 8.8, 2.4, 1.0, 0.0, 0.0,2022-05-07 13:00:00, None,19
0.4, 8.24, 62.48, 9.5, 62.0, 2.0, 8.2, 2.4, 2.0, 0.0, 0.0,2022-05-07 14:00:00, None,19
0.4, 7.754, 63.31, 9.5, 63.0, 1.0, 7.8, 2.4, 1.0, 0.0, 0.0,2022-05-07 15:00:00, None,19
0.4, 6.542, 68.83, 9.5, 69.0, 1.0, 6.5, 2.4, 1.0, 0.0, 0.0,2022-05-07 16:00:00, None,19
0.6, 3.583, 89.7, 9.5, 90.0, 2.0, 3.6, 2.4, 2.0, 0.2, 0.0,2022-05-07 17:00:00, None,19
0.8, 3.703, 93.3, 9.5, 93.0, 3.0, 3.7, 2.4, 3.0, 0.2, 0.0,2022-05-07 18:00:00, None,19
0.8, 2.983, 91.2, 3.9, 91.0, 2.0, 3.0, 3.0, 2.0, 0.0, 0.0,2022-05-07 19:00:00, None,19
0.6, 2.592, 92.6, 3.9, 93.0, 2.0, 2.6, 2.6, 2.0, 0.1, 0.0,2022-05-07 20:00:00, None,19
0.4, 2.575, 93.4, 3.9, 93.0, 2.0, 2.6, 2.4, 2.0, 0.0, 0.0,2022-05-07 21:00:00, None,19
0.6, 2.184, 94.0, 3.9, 94.0, 1.0, 2.2, 2.2, 1.0, 0.2, 0.0,2022-05-07 22:00:00, None,19
0.6, 2.343, 95.1, 3.9, 95.0, 2.0, 2.3, 2.1, 2.0, 0.0, 0.0,2022-05-07 23:00:00, None,19
0.6, 2.205, 94.3, 3.9, 94.0, 1.0, 2.2, 2.1, 1.0, 0.0, 0.0,2022-05-08 00:00:00, None,19
0.6, 2.27, 93.8, 3.9, 94.0, 1.0, 2.3, 2.1, 1.0, 0.0, 0.0,2022-05-08 01:00:00, None,19
0.6, 2.066, 93.4, 3.9, 93.0, 1.0, 2.1, 2.1, 1.0, 0.1, 0.0,2022-05-08 02:00:00, None,19
0.6, 1.705, 94.4, 3.9, 94.0, 1.0, 1.7, 1.7, 1.0, 0.1, 0.0,2022-05-08 03:00:00, None,19
0.6, 1.911, 92.6, 3.9, 93.0, 1.0, 1.9, 1.7, 1.0, 0.0, 0.0,2022-05-08 04:00:00, None,19
0.6, 1.489, 91.8, 3.9, 92.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0,2022-05-08 05:00:00, None,19
0.6, 1.181, 89.2, 3.9, 89.0, -1.0, 1.2, 1.1, -1.0, 0.0, 0.0,2022-05-08 06:00:00, None,19
0.6, 1.055, 85.0, 1.2, 85.0, -1.0, 1.1, 1.0, -1.0, 0.0, 0.0,2022-05-08 07:00:00, None,19
0.6, 1.507, 81.2, 1.6, 81.0, -1.0, 1.5, 1.0, -1.0, 0.0, 0.0,2022-05-08 08:00:00, None,19
0.6, 2.25, 74.51, 2.3, 75.0, -2.0, 2.3, 1.0, -2.0, 0.0, 0.0,2022-05-08 09:00:00, None,19
0.6, 3.188, 69.72, 3.1, 70.0, -2.0, 3.2, 1.0, -2.0, 0.0, 0.0,2022-05-08 10:00:00, None,19
0.6, 3.83, 61.73, 3.9, 62.0, -3.0, 3.8, 1.0, -3.0, 0.0, 0.0,2022-05-08 11:00:00, None,19
None, 4.279, 62.95, None, None, None, None, None, -2.0, None, None,2022-05-08 12:00:00, None,19
None, 4.386, 61.88, 4.8, 62.0, -2.0, 4.4, 1.0, -2.0, 0.0, 0.0,2022-05-08 13:00:00, None,19
None, 5.101, 60.59, 5.1, 61.0, -2.0, 5.1, 1.0, -2.0, 0.0, 0.0,2022-05-08 14:00:00, None,19
None, 5.361, 58.67, 5.5, 59.0, -2.0, 5.4, 1.0, -2.0, 0.0, 0.0,2022-05-08 15:00:00, None,19
None, 5.641, 59.02, 6.2, 59.0, -2.0, 5.6, 1.0, -2.0, 0.0, 0.0,2022-05-08 16:00:00, None,19
None, 4.948, 56.88, 6.2, 57.0, -3.0, 4.9, 1.0, -3.0, 0.0, 0.0,2022-05-08 17:00:00, None,19
None, 4.062, 61.6, 6.2, 62.0, -3.0, 4.1, 1.0, -3.0, 0.0, 0.0,2022-05-08 18:00:00, None,19
None, 2.845, 71.4, 4.0, 71.0, -2.0, 2.8, 2.7, -2.0, 0.0, 0.0,2022-05-08 19:00:00, None,19
None, 2.868, 69.73, 4.0, 70.0, -2.0, 2.9, 2.7, -2.0, 0.0, 0.0,2022-05-08 20:00:00, None,19
None, 2.602, 70.72, 4.0, 71.0, -2.0, 2.6, 2.6, -2.0, 0.0, 0.0,2022-05-08 21:00:00, None,19
None, 1.892, 72.04, 4.0, 72.0, -3.0, 1.9, 1.9, -3.0, 0.0, 0.0,2022-05-08 22:00:00, None,19
None, 1.497, 74.5, 4.0, 75.0, -2.0, 1.5, 1.5, -2.0, 0.0, 0.0,2022-05-08 23:00:00, None,19
None, 1.201, 78.05, 4.0, 78.0, -2.0, 1.2, 1.2, -2.0, 0.0, 0.0,2022-05-09 00:00:00, None,19
None, 0.34, 87.7, 4.0, 88.0, -2.0, 0.3, 0.4, -2.0, 0.0, 0.0,2022-05-09 01:00:00, None,19
None, -0.068, 91.6, 4.0, 92.0, -1.0, -0.1, -0.1, -1.0, 0.0, 0.0,2022-05-09 02:00:00, None,19
None, -0.428, 95.2, 4.0, 95.0, -1.0, -0.4, -0.5, -1.0, 0.1, 0.0,2022-05-09 03:00:00, None,19
None, -0.606, 96.6, 4.0, 97.0, -1.0, -0.6, -0.6, -1.0, 0.1, 0.0,2022-05-09 04:00:00, None,19
None, -0.653, 96.9, 4.0, 97.0, -1.0, -0.7, -0.7, -1.0, 0.1, 0.0,2022-05-09 05:00:00, None,19
None, -0.637, 97.1, 4.0, 97.0, -1.0, -0.6, -0.7, -1.0, 0.5, 1.0,2022-05-09 06:00:00, None,19
None, -0.31, 97.0, -0.3, 97.0, -1.0, -0.3, -0.6, -1.0, 0.5, 0.0,2022-05-09 07:00:00, None,19
None, 0.226, 96.8, None, None, None, None, None, 0.0, None, None,2022-05-09 08:00:00, None,19
None, 0.56, 96.1, 0.6, 96.0, 0.0, 0.6, -0.6, 0.0, 0.4, 0.0,2022-05-09 09:00:00, None,19
None, 1.45, 90.8, 1.6, 91.0, 0.0, 1.5, -0.6, 0.0, 0.0, 0.0,2022-05-09 10:00:00, None,19
None, 1.178, 90.6, 1.9, 91.0, 0.0, 1.2, -0.6, 0.0, 0.1, 0.0,2022-05-09 11:00:00, None,19
None, 3.378, 82.0, 3.5, 82.0, 1.0, 3.4, -0.6, 1.0, 0.0, 0.0,2022-05-09 12:00:00, None,19
None, 3.689, 84.6, 4.0, 85.0, 1.0, 3.7, -0.6, 1.0, 0.1, 0.0,2022-05-09 13:00:00, None,19
None, 5.809, 71.65, 5.8, 72.0, 1.0, 5.8, -0.6, 1.0, 0.0, 0.0,2022-05-09 14:00:00, None,19
None, 7.273, 61.91, 7.4, 62.0, 1.0, 7.3, -0.6, 1.0, 0.0, 0.0,2022-05-09 15:00:00, None,19
None, 5.492, 66.97, 7.4, 67.0, 0.0, 5.5, -0.6, 0.0, 0.0, 0.0,2022-05-09 16:00:00, None,19
None, 6.088, 61.16, 7.4, 61.0, -1.0, 6.1, -0.6, -1.0, 0.0, 0.0,2022-05-09 17:00:00, None,19
None, 3.016, 82.8, 7.4, 83.0, 0.0, 3.0, -0.6, 0.0, 0.0, 0.0,2022-05-09 18:00:00, None,19
None, 2.565, 84.5, 3.1, 85.0, 0.0, 2.6, 2.4, 0.0, 0.1, 0.0,2022-05-09 19:00:00, None,19
None, 1.97, 92.9, 3.1, 93.0, 1.0, 2.0, 1.9, 1.0, 0.0, 0.0,2022-05-09 20:00:00, None,19
None, 2.005, 92.6, 3.1, 93.0, 1.0, 2.0, 1.6, 1.0, 0.0, 0.0,2022-05-09 21:00:00, None,19
None, 2.114, 89.1, None, None, None, None, None, 0.0, None, None,2022-05-09 22:00:00, None,19
None, 2.283, 84.7, 3.1, 85.0, 0.0, 2.3, 1.6, 0.0, 0.0, 0.0,2022-05-09 23:00:00, None,19
None, 1.929, 84.0, 3.1, 84.0, -1.0, 1.9, 1.6, -1.0, 0.0, 0.0,2022-05-10 00:00:00, None,19
None, 1.659, 84.4, 3.1, 84.0, -1.0, 1.7, 1.6, -1.0, 0.0, 0.0,2022-05-10 01:00:00, None,19
None, 1.556, 83.4, 3.1, 83.0, -1.0, 1.6, 1.5, -1.0, 0.0, 0.0,2022-05-10 02:00:00, None,19
None, 1.54, 81.4, 3.1, 81.0, -1.0, 1.5, 1.3, -1.0, 0.0, 0.0,2022-05-10 03:00:00, None,19
None, 1.706, 77.44, 3.1, 77.0, -1.0, 1.7, 1.3, -1.0, 0.0, 0.0,2022-05-10 04:00:00, None,19
None, 1.623, 75.1, 3.1, 75.0, -2.0, 1.6, 1.3, -2.0, 0.0, 0.0,2022-05-10 05:00:00, None,19
None, 1.986, 72.26, 3.1, 72.0, -3.0, 2.0, 1.3, -3.0, 0.0, 0.0,2022-05-10 06:00:00, None,19
None, 2.868, 66.39, 2.8, 66.0, -3.0, 2.9, 1.9, -3.0, 0.0, 0.0,2022-05-10 07:00:00, None,19
None, 3.615, 62.36, 3.6, 62.0, -3.0, 3.6, 1.9, -3.0, 0.0, 0.0,2022-05-10 08:00:00, None,19
None, 5.178, 58.41, 5.1, 58.0, -2.0, 5.2, 1.9, -2.0, 0.0, 0.0,2022-05-10 09:00:00, None,19
None, 6.232, 51.38, 6.5, 51.0, -3.0, 6.2, 1.9, -3.0, 0.0, 0.0,2022-05-10 10:00:00, None,19
None, 7.021, 48.19, 7.1, 48.0, -3.0, 7.0, 1.9, -3.0, 0.0, 0.0,2022-05-10 11:00:00, None,19
None, 8.07, 41.61, 8.7, 42.0, -4.0, 8.1, 1.9, -4.0, 0.0, 0.0,2022-05-10 12:00:00, None,19
None, 9.08, 37.76, 9.3, 38.0, -4.0, 9.1, 1.9, -4.0, 0.0, 0.0,2022-05-10 13:00:00, None,19
None, 9.31, 35.94, 9.5, 36.0, -5.0, 9.3, 1.9, -5.0, 0.0, 0.0,2022-05-10 14:00:00, None,19
None, 10.2, 39.66, 10.4, 40.0, -3.0, 10.2, 1.9, -3.0, 0.0, 0.0,2022-05-10 15:00:00, None,19
None, 8.88, 41.68, 10.4, 42.0, -4.0, 8.9, 1.9, -4.0, 0.0, 0.0,2022-05-10 16:00:00, None,19
None, 7.06, 54.88, 10.4, 55.0, -2.0, 7.1, 1.9, -2.0, 0.0, 0.0,2022-05-10 17:00:00, None,19
None, 7.098, 53.28, 10.4, 53.0, -2.0, 7.1, 1.9, -2.0, 0.0, 0.0,2022-05-10 18:00:00, None,19
None, 6.269, 58.8, 7.6, 59.0, -1.0, 6.3, 6.3, -1.0, 0.0, 0.0,2022-05-10 19:00:00, None,19
None, 5.598, 63.23, 7.6, 63.0, -1.0, 5.6, 5.3, -1.0, 0.0, 0.0,2022-05-10 20:00:00, None,19
None, 3.641, 70.91, 7.6, 71.0, -1.0, 3.6, 3.4, -1.0, 0.0, 0.0,2022-05-10 21:00:00, None,19
0.0, 2.363, 77.4, 7.6, 77.0, -1.0, 2.4, 2.4, -1.0, 0.0, 0.0,2022-05-10 22:00:00, None,19
0.0, 2.281, 75.79, 7.6, 76.0, -2.0, 2.3, 1.9, -2.0, 0.0, 0.0,2022-05-10 23:00:00, None,19
0.0, 2.914, 72.08, 7.6, 72.0, -2.0, 2.9, 1.9, -2.0, 0.0, 0.0,2022-05-11 00:00:00, None,19
