pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 0.8, 0.826, 0.7, 0.0, 1.5, None,2021-12-24 00:00:00, None,52
None, 0.9, 0.852, 0.7, -0.4, 1.5, None,2021-12-24 01:00:00, None,52
None, 1.3, 1.318, 0.7, 0.4, 1.5, None,2021-12-24 02:00:00, None,52
None, 1.6, 1.596, 0.7, 1.5, 1.8, None,2021-12-24 03:00:00, None,52
None, 0.3, 0.284, 0.3, -2.0, 1.8, None,2021-12-24 04:00:00, None,52
None, 0.2, 0.183, 0.2, 0.6, 1.8, None,2021-12-24 05:00:00, None,52
None, 0.2, 0.228, 0.1, 0.0, 1.8, None,2021-12-24 06:00:00, None,52
None, 0.4, 0.378, 0.2, 0.4, 0.5, None,2021-12-24 07:00:00, None,52
None, 0.1, 0.102, 0.1, -0.4, 0.5, None,2021-12-24 08:00:00, None,52
None, 0.6, 0.574, 0.0, 1.2, 0.5, None,2021-12-24 09:00:00, None,52
None, 0.9, 0.903, 0.0, 0.8, 0.9, None,2021-12-24 10:00:00, None,52
None, 1.2, 1.176, 0.0, 0.5, 1.1, None,2021-12-24 11:00:00, None,52
None, 1.3, 1.335, 0.0, 1.8, 1.5, None,2021-12-24 12:00:00, None,52
None, 0.0, -0.034, 0.0, -4.1, 1.5, None,2021-12-24 13:00:00, None,52
None, -0.3, -0.299, -0.3, 0.9, 1.5, None,2021-12-24 14:00:00, None,52
None, -0.1, -0.14, -0.3, 1.1, 1.5, None,2021-12-24 15:00:00, None,52
None, -0.9, -0.922, -1.0, -0.8, 1.5, None,2021-12-24 16:00:00, None,52
None, -1.1, -1.059, -1.1, 0.3, 1.5, None,2021-12-24 17:00:00, None,52
None, -0.5, -0.459, -1.1, 0.3, 1.5, None,2021-12-24 18:00:00, None,52
None, -0.6, -0.648, -0.9, -0.4, -0.4, None,2021-12-24 19:00:00, None,52
None, -0.7, -0.74, -0.9, 0.1, -0.3, None,2021-12-24 20:00:00, None,52
None, -0.8, -0.808, -0.9, -0.3, -0.3, None,2021-12-24 21:00:00, None,52
None, -1.0, -0.972, -1.2, 0.0, -0.3, None,2021-12-24 22:00:00, None,52
None, -1.0, -0.988, -1.2, 0.2, -0.3, None,2021-12-24 23:00:00, None,52
None, -0.9, -0.896, -1.2, -0.1, -0.3, None,2021-12-25 00:00:00, None,52
