pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
17.9, None, -9.79, 92.4, None, None, None, None, 28.71, 0.0, 9.33, 172.1, -11.0, None, -9.8, -10.3, 0.0, None, None, -9.6, None, None, 92.0, None,2021-12-24 00:00:00, 148.0, None, 148.4,52
17.3, None, -9.82, 92.3, None, None, None, None, 11.42, 0.0, 11.48, 193.0, -11.0, None, -9.8, -10.3, 0.3, None, None, -9.6, None, None, 92.0, None,2021-12-24 01:00:00, 148.0, None, 148.0,52
15.9, None, -9.8, 92.5, None, None, None, None, 34.45, 0.0, 9.7, 134.6, -11.0, None, -9.8, -10.3, 0.0, None, None, -9.6, None, None, 93.0, None,2021-12-24 02:00:00, 149.0, None, 148.7,52
14.0, None, -9.94, 92.3, None, None, None, None, 19.47, 0.0, 10.88, 94.6, -11.0, None, -9.9, -10.3, 0.0, None, None, -9.6, None, None, 92.0, None,2021-12-24 03:00:00, 149.0, None, 148.5,52
11.7, None, -9.98, 92.2, None, None, None, None, 10.58, 0.0, 14.68, 89.9, -11.0, None, -10.0, -10.3, 0.0, None, None, -9.6, None, None, 92.0, None,2021-12-24 04:00:00, 148.0, None, 148.1,52
8.9, None, -10.13, 92.4, None, None, None, None, 11.31, 0.0, 17.0, 77.74, -11.0, None, -10.1, -10.3, 0.2, None, None, -9.6, None, None, 92.0, None,2021-12-24 05:00:00, 148.0, None, 147.7,52
8.8, None, -9.9, 92.9, None, None, None, None, 7.179, 0.0, 21.35, 64.19, -11.0, None, -9.9, -10.3, 0.2, None, None, -9.6, None, None, 93.0, None,2021-12-24 06:00:00, 148.0, None, 147.5,52
8.3, None, -9.71, 93.0, None, None, None, None, 8.22, 0.0, 20.62, 40.65, -11.0, None, -9.7, -9.9, 0.0, None, None, -9.5, None, None, 93.0, None,2021-12-24 07:00:00, 147.0, None, 146.7,52
7.2, None, -9.48, 92.9, None, None, None, None, 10.07, 0.0, 15.01, 29.03, -10.0, None, -9.5, -9.9, 0.2, None, None, -9.4, None, None, 93.0, None,2021-12-24 08:00:00, 147.0, None, 146.7,52
7.0, None, -9.2, 92.7, None, None, None, None, 7.132, 0.0, 10.48, 14.89, -10.0, None, -9.2, -9.9, 0.6, None, None, -8.9, None, None, 93.0, None,2021-12-24 09:00:00, 146.0, None, 146.1,52
