pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, 7.17, 68.67, None, None, 28.82, 6.66, 350.3, None, None, None, None, None, 2.0, 891.0, None,2021-05-28 00:00:00, None,22
None, 5.436, 80.4, None, None, 29.82, 6.93, 337.4, None, None, None, None, None, 2.0, 892.0, None,2021-05-28 01:00:00, None,22
None, 5.194, 82.8, None, None, 30.24, 2.464, 317.8, None, None, None, None, None, 3.0, 892.0, None,2021-05-28 02:00:00, None,22
None, 4.545, 84.1, None, None, 22.62, 3.025, 311.8, None, None, None, None, None, 2.0, 893.0, None,2021-05-28 03:00:00, None,22
None, 4.839, 82.3, None, None, 28.62, 4.626, 285.7, None, None, None, None, None, 2.0, 894.0, None,2021-05-28 04:00:00, None,22
None, 5.177, 74.99, None, None, 20.04, 4.564, 229.9, None, None, None, None, None, 1.0, 894.0, None,2021-05-28 05:00:00, None,22
None, 5.588, 66.85, None, None, 18.92, 8.47, 216.6, None, None, None, None, None, 0.0, 895.0, None,2021-05-28 06:00:00, None,22
None, 7.405, 58.73, None, None, 20.28, 9.6, 223.7, None, None, None, None, None, 0.0, 895.0, None,2021-05-28 07:00:00, None,22
None, 8.86, 52.76, None, None, 18.42, 12.8, 234.5, None, None, None, None, None, -1.0, 896.0, None,2021-05-28 08:00:00, None,22
None, 8.2, 58.08, None, None, 54.77, 7.962, 344.3, None, None, None, None, None, 1.0, 897.0, None,2021-05-28 09:00:00, None,22
None, 9.25, 53.61, None, None, 38.65, 6.718, 14.12, None, None, None, None, None, 0.0, 897.0, None,2021-05-28 10:00:00, None,22
None, 7.582, 74.21, None, None, 59.74, 9.01, 230.8, None, None, None, None, None, 3.0, 897.0, None,2021-05-28 11:00:00, None,22
None, 9.2, 62.25, None, None, 33.97, 7.155, 212.6, None, None, None, None, None, 3.0, 897.0, None,2021-05-28 12:00:00, None,22
None, 11.43, 52.52, None, None, 69.09, 5.735, 24.2, None, None, None, None, None, 2.0, 898.0, None,2021-05-28 13:00:00, None,22
None, 13.34, 40.7, None, None, 49.21, 7.424, 160.9, None, None, None, None, None, 0.0, 897.0, None,2021-05-28 14:00:00, None,22
None, 12.44, 43.0, None, None, 39.19, 6.242, 204.4, None, None, None, None, None, 1.0, 897.0, None,2021-05-28 15:00:00, None,22
None, 13.69, 34.93, None, None, 29.64, 6.594, 211.8, None, None, None, None, None, -2.0, 897.0, None,2021-05-28 16:00:00, None,22
None, 13.33, 36.31, None, None, 22.54, 12.31, 246.1, None, None, None, None, None, -1.0, 898.0, None,2021-05-28 17:00:00, None,22
None, 15.38, 28.9, None, None, 33.47, 10.48, 244.2, None, None, None, None, None, -2.0, 898.0, None,2021-05-28 18:00:00, None,22
None, 14.26, 34.51, None, None, 26.09, 9.38, 227.4, None, None, None, None, None, -1.0, 898.0, None,2021-05-28 19:00:00, None,22
None, 13.28, 36.11, None, None, 19.3, 9.59, 204.1, None, None, None, None, None, -1.0, 898.0, None,2021-05-28 20:00:00, None,22
None, 11.33, 43.97, None, None, 28.8, 9.92, 232.5, None, None, None, None, None, 0.0, 899.0, None,2021-05-28 21:00:00, None,22
None, 9.93, 48.08, None, None, 45.35, 6.259, 251.0, None, None, None, None, None, 0.0, 899.0, None,2021-05-28 22:00:00, None,22
None, 8.91, 53.34, None, None, 20.97, 5.922, 230.2, None, None, None, None, None, 0.0, 899.0, None,2021-05-28 23:00:00, None,22
None, 8.37, 58.44, None, None, 17.33, 5.768, 222.3, None, None, None, None, None, 1.0, 900.0, None,2021-05-29 00:00:00, None,22
None, 7.778, 59.62, None, None, 15.64, 6.227, 219.1, None, None, None, None, None, 1.0, 900.0, None,2021-05-29 01:00:00, None,22
None, 7.439, 57.32, None, None, 19.37, 5.867, 223.8, None, None, None, None, None, 0.0, 900.0, None,2021-05-29 02:00:00, None,22
None, 6.108, 62.09, None, None, 24.11, 5.922, 229.3, None, None, None, None, None, 0.0, 901.0, None,2021-05-29 03:00:00, None,22
None, 5.198, 70.28, None, None, 22.54, 4.914, 235.3, None, None, None, None, None, 0.0, 901.0, None,2021-05-29 04:00:00, None,22
None, 4.219, 76.05, None, None, 24.1, 4.096, 235.2, None, None, None, None, None, 0.0, 901.0, None,2021-05-29 05:00:00, None,22
None, 5.253, 71.32, None, None, 23.17, 4.027, 222.7, None, None, None, None, None, 1.0, 902.0, None,2021-05-29 06:00:00, None,22
None, 6.718, 63.09, None, None, 33.32, 3.227, 165.6, None, None, None, None, None, 0.0, 902.0, None,2021-05-29 07:00:00, None,22
None, 7.478, 62.91, None, None, 23.85, 5.906, 190.6, None, None, None, None, None, 1.0, 902.0, None,2021-05-29 08:00:00, None,22
None, 10.32, 53.18, None, None, 57.92, 5.006, 179.5, None, None, None, None, None, 1.0, 902.0, None,2021-05-29 09:00:00, None,22
None, 12.36, 42.33, None, None, 41.35, 5.76, 94.3, None, None, None, None, None, 0.0, 902.0, None,2021-05-29 10:00:00, None,22
None, 13.36, 40.14, None, None, 52.93, 5.853, 117.2, None, None, None, None, None, 0.0, 901.0, None,2021-05-29 11:00:00, None,22
None, 15.17, 34.41, None, None, 32.46, 12.05, 175.3, None, None, None, None, None, 0.0, 901.0, None,2021-05-29 12:00:00, None,22
None, 15.72, 31.52, None, None, 29.38, 15.63, 166.2, None, None, None, None, None, -1.0, 900.0, None,2021-05-29 13:00:00, None,22
None, 17.14, 30.04, None, None, 29.4, 13.83, 165.3, None, None, None, None, None, 0.0, 900.0, None,2021-05-29 14:00:00, None,22
None, 18.01, 27.99, None, None, 32.82, 12.12, 160.6, None, None, None, None, None, -1.0, 899.0, None,2021-05-29 15:00:00, None,22
None, 17.91, 28.29, None, None, 30.71, 12.4, 156.8, None, None, None, None, None, -1.0, 899.0, None,2021-05-29 16:00:00, None,22
None, 19.04, 24.69, None, None, 26.15, 11.74, 175.1, None, None, None, None, None, -2.0, 899.0, None,2021-05-29 17:00:00, None,22
None, 19.24, 24.23, None, None, 25.17, 13.32, 170.9, None, None, None, None, None, -2.0, 898.0, None,2021-05-29 18:00:00, None,22
None, 19.02, 25.15, None, None, 21.31, 13.28, 177.8, None, None, None, None, None, -1.0, 898.0, None,2021-05-29 19:00:00, None,22
None, 17.97, 26.36, None, None, 19.73, 11.16, 183.0, None, None, None, None, None, -2.0, 898.0, None,2021-05-29 20:00:00, None,22
None, 15.9, 31.52, None, None, 30.35, 7.359, 219.1, None, None, None, None, None, -1.0, 898.0, None,2021-05-29 21:00:00, None,22
None, 14.79, 33.31, None, None, 28.78, 4.761, 232.1, None, None, None, None, None, -1.0, 899.0, None,2021-05-29 22:00:00, None,22
None, 14.08, 34.38, None, None, 14.67, 7.71, 246.6, None, None, None, None, None, -1.0, 899.0, None,2021-05-29 23:00:00, None,22
None, 13.53, 36.18, None, None, 12.38, 7.216, 259.0, None, None, None, None, None, -1.0, 899.0, None,2021-05-30 00:00:00, None,22
None, 11.79, 40.94, None, None, 54.64, 2.432, 308.8, None, None, None, None, None, -1.0, 899.0, None,2021-05-30 01:00:00, None,22
None, 11.36, 43.9, None, None, 28.01, 3.172, 246.6, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 02:00:00, None,22
None, 10.32, 48.06, None, None, 25.18, 4.491, 215.3, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 03:00:00, None,22
None, 9.59, 51.74, None, None, 19.01, 5.033, 221.2, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 04:00:00, None,22
None, 7.878, 57.0, None, None, 24.27, 4.869, 210.7, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 05:00:00, None,22
None, 8.51, 54.08, None, None, 27.93, 6.127, 203.8, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 06:00:00, None,22
None, 8.46, 55.04, None, None, 19.16, 12.15, 200.9, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 07:00:00, None,22
None, 10.05, 49.39, None, None, 18.4, 12.08, 190.0, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 08:00:00, None,22
None, 11.51, 44.4, None, None, 20.13, 12.38, 174.0, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 09:00:00, None,22
None, 12.67, 40.66, None, None, 17.57, 14.35, 180.0, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 10:00:00, None,22
None, 14.7, 36.44, None, None, 20.58, 13.68, 175.6, None, None, None, None, None, 0.0, 899.0, None,2021-05-30 11:00:00, None,22
None, 15.55, 30.45, None, None, 34.34, 14.76, 194.3, None, None, None, None, None, -1.0, 899.0, None,2021-05-30 12:00:00, None,22
None, 12.61, 51.44, None, None, 17.59, 20.15, 242.1, None, None, None, None, None, 3.0, 900.0, None,2021-05-30 13:00:00, None,22
None, 12.93, 57.97, None, None, 19.3, 13.31, 242.9, None, None, None, None, None, 5.0, 901.0, None,2021-05-30 14:00:00, None,22
None, 16.36, 44.43, None, None, 34.15, 10.05, 196.3, None, None, None, None, None, 4.0, 900.0, None,2021-05-30 15:00:00, None,22
None, 17.84, 36.24, None, None, 26.61, 11.82, 163.3, None, None, None, None, None, 2.0, 900.0, None,2021-05-30 16:00:00, None,22
None, 18.76, 34.61, None, None, 26.42, 12.88, 173.9, None, None, None, None, None, 3.0, 899.0, None,2021-05-30 17:00:00, None,22
None, 18.65, 34.12, None, None, 21.42, 12.22, 170.9, None, None, None, None, None, 2.0, 899.0, None,2021-05-30 18:00:00, None,22
None, 18.08, 35.87, None, None, 22.4, 12.02, 168.4, None, None, None, None, None, 3.0, 899.0, None,2021-05-30 19:00:00, None,22
None, 17.84, 36.42, None, None, 21.46, 11.65, 173.5, None, None, None, None, None, 3.0, 899.0, None,2021-05-30 20:00:00, None,22
None, 17.0, 38.96, None, None, 21.7, 9.47, 189.9, None, None, None, None, None, 3.0, 899.0, None,2021-05-30 21:00:00, None,22
None, 15.15, 44.88, None, None, 19.46, 6.789, 225.8, None, None, None, None, None, 4.0, 900.0, None,2021-05-30 22:00:00, None,22
