CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
5.71,82.1,2021-05-28 00:00:00,3.0,22
4.018,91.0,2021-05-28 01:00:00,3.0,22
3.822,93.0,2021-05-28 02:00:00,3.0,22
2.94,92.9,2021-05-28 03:00:00,2.0,22
2.66,93.8,2021-05-28 04:00:00,2.0,22
2.509,93.8,2021-05-28 05:00:00,2.0,22
1.574,94.9,2021-05-28 06:00:00,1.0,22
3.666,91.2,2021-05-28 07:00:00,2.0,22
7.92,57.74,2021-05-28 08:00:00,0.0,22
7.858,57.36,2021-05-28 09:00:00,0.0,22
8.67,54.18,2021-05-28 10:00:00,0.0,22
9.06,53.8,2021-05-28 11:00:00,0.0,22
8.72,57.18,2021-05-28 12:00:00,1.0,22
12.21,42.48,2021-05-28 13:00:00,0.0,22
11.9,46.74,2021-05-28 14:00:00,1.0,22
12.95,38.82,2021-05-28 15:00:00,-1.0,22
13.82,26.85,2021-05-28 16:00:00,-5.0,22
13.82,31.53,2021-05-28 17:00:00,-3.0,22
14.24,31.39,2021-05-28 18:00:00,-2.0,22
14.7,29.56,2021-05-28 19:00:00,-2.0,22
13.03,42.51,2021-05-28 20:00:00,1.0,22
10.0,59.18,2021-05-28 21:00:00,2.0,22
6.386,72.53,2021-05-28 22:00:00,2.0,22
3.668,79.56,2021-05-28 23:00:00,0.0,22
2.637,80.7,2021-05-29 00:00:00,0.0,22
0.704,84.8,2021-05-29 01:00:00,-2.0,22
-0.474,87.3,2021-05-29 02:00:00,-2.0,22
-1.016,89.2,2021-05-29 03:00:00,-3.0,22
-1.651,89.8,2021-05-29 04:00:00,-3.0,22
-2.193,90.2,2021-05-29 05:00:00,-3.0,22
-1.816,89.5,2021-05-29 06:00:00,-3.0,22
2.637,80.5,2021-05-29 07:00:00,0.0,22
8.65,54.14,2021-05-29 08:00:00,0.0,22
10.82,47.55,2021-05-29 09:00:00,0.0,22
11.84,43.71,2021-05-29 10:00:00,0.0,22
12.51,40.93,2021-05-29 11:00:00,-1.0,22
14.67,33.2,2021-05-29 12:00:00,-1.0,22
15.63,33.08,2021-05-29 13:00:00,0.0,22
16.88,29.61,2021-05-29 14:00:00,-1.0,22
17.88,27.66,2021-05-29 15:00:00,-1.0,22
18.44,27.11,2021-05-29 16:00:00,-1.0,22
18.48,26.36,2021-05-29 17:00:00,-1.0,22
18.18,26.33,2021-05-29 18:00:00,-2.0,22
18.75,25.24,2021-05-29 19:00:00,-2.0,22
17.42,29.17,2021-05-29 20:00:00,0.0,22
12.43,45.76,2021-05-29 21:00:00,1.0,22
9.03,56.6,2021-05-29 22:00:00,1.0,22
8.0,59.04,2021-05-29 23:00:00,0.0,22
6.266,63.58,2021-05-30 00:00:00,0.0,22
4.766,70.0,2021-05-30 01:00:00,0.0,22
3.899,72.55,2021-05-30 02:00:00,0.0,22
2.764,78.9,2021-05-30 03:00:00,0.0,22
1.927,83.6,2021-05-30 04:00:00,-1.0,22
1.341,82.9,2021-05-30 05:00:00,-1.0,22
3.255,80.4,2021-05-30 06:00:00,0.0,22
8.5,57.64,2021-05-30 07:00:00,1.0,22
10.77,49.01,2021-05-30 08:00:00,1.0,22
12.02,44.91,2021-05-30 09:00:00,0.0,22
13.64,39.51,2021-05-30 10:00:00,0.0,22
14.71,36.81,2021-05-30 11:00:00,0.0,22
16.9,26.6,2021-05-30 12:00:00,-2.0,22
13.0,61.82,2021-05-30 13:00:00,6.0,22
13.43,60.58,2021-05-30 14:00:00,6.0,22
