pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 4.334, None, None, None, None, 23.74, 0.0, 2.196, 349.8, -6999.0, None, 4.3, 3.9, -0.2, None, 9.2, None, None, -6999.0, None,2021-05-28 00:00:00, 43.0, None, 42.62, None,22
None, 4.072, None, None, None, None, 35.5, 0.0, 2.303, 354.7, -6999.0, None, 4.1, 3.7, -0.2, None, 9.2, None, None, -6999.0, None,2021-05-28 01:00:00, 42.0, None, 42.29, None,22
None, 4.194, None, None, None, None, 31.2, 0.0, 2.199, 5.888, -6999.0, None, 4.2, 3.7, -0.1, None, 9.2, None, None, -6999.0, None,2021-05-28 02:00:00, 43.0, None, 42.52, None,22
None, 3.498, None, None, None, None, 34.6, None, 2.241, 2.716, -6999.0, None, 3.5, 3.5, -0.1, None, 9.2, None, None, -6999.0, None,2021-05-28 03:00:00, None, None, 42.2, None,22
None, 3.748, None, None, None, None, 45.52, 1.0, 1.896, 353.7, -6999.0, None, 3.7, 2.8, -0.3, None, 9.2, None, None, -6999.0, None,2021-05-28 04:00:00, 43.0, None, 42.61, None,22
None, 3.532, None, None, None, None, 54.86, 0.0, 2.611, 11.26, -6999.0, None, 3.5, 2.8, -0.1, None, 9.2, None, None, -6999.0, None,2021-05-28 05:00:00, 42.0, None, 42.44, None,22
None, 3.743, None, None, None, None, 39.55, 0.0, 2.287, 18.04, -6999.0, None, 3.7, 2.8, 0.0, None, 9.2, None, None, -6999.0, None,2021-05-28 06:00:00, 42.0, None, 42.18, None,22
None, 4.086, None, None, None, None, 50.72, 0.0, 1.825, 23.81, -6999.0, None, 4.1, 3.6, 0.0, None, 4.1, None, None, -6999.0, None,2021-05-28 07:00:00, 42.0, None, 42.1, None,22
None, 4.4, None, None, None, None, 51.26, 1.0, 2.463, 81.4, -6999.0, None, 4.4, 3.6, 0.3, None, 4.6, None, None, -6999.0, None,2021-05-28 08:00:00, 43.0, None, 42.92, None,22
None, 5.042, None, None, None, None, 37.58, -1.0, 3.683, 91.6, -6999.0, None, 5.0, 3.6, -0.1, None, 5.1, None, None, -6999.0, None,2021-05-28 09:00:00, 42.0, None, 42.41, None,22
