AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
8.9, 0.0,0.0, 9.1,2019-07-30 00:00:00, 298.0, 90.0,31
8.9, None,0.0, 9.6,2019-07-30 00:15:00, 289.0, 85.0,31
8.6, None,0.0, 10.2,2019-07-30 00:30:00, 291.0, 81.0,31
9.8, None,0.0, 10.3,2019-07-30 00:45:00, 298.0, 77.0,31
8.8, 0.0,0.0, 9.3,2019-07-30 01:00:00, 292.0, 86.0,31
9.1, None,0.0, 9.8,2019-07-30 01:15:00, 295.0, 79.0,31
9.3, None,0.0, 10.2,2019-07-30 01:30:00, 290.0, 80.0,31
9.0, None,0.0, 9.7,2019-07-30 01:45:00, 301.0, 86.0,31
9.5, 0.0,0.0, 10.0,2019-07-30 02:00:00, 288.0, 74.0,31
9.0, None,0.0, 9.7,2019-07-30 02:15:00, 288.0, 86.0,31
8.8, None,0.0, 9.2,2019-07-30 02:30:00, 290.0, 80.0,31
9.2, None,0.0, 10.3,2019-07-30 02:45:00, 291.0, 82.0,31
8.9, 0.0,0.0, 9.4,2019-07-30 03:00:00, 298.0, 87.0,31
8.2, None,0.0, 10.8,2019-07-30 03:15:00, 290.0, 97.0,31
8.4, None,0.0, 11.2,2019-07-30 03:30:00, 300.0, 94.0,31
8.3, None,0.0, 10.6,2019-07-30 03:45:00, 295.0, 99.0,31
8.3, 0.0,0.0, 9.7,2019-07-30 04:00:00, 297.0, 98.0,31
8.4, None,0.0, 8.9,2019-07-30 04:15:00, 288.0, 98.0,31
8.4, None,0.0, 7.3,2019-07-30 04:30:00, 289.0, 98.0,31
8.3, None,0.0, 6.8,2019-07-30 04:45:00, 289.0, 93.0,31
8.3, 0.0,0.0, 6.9,2019-07-30 05:00:00, 284.0, 90.0,31
8.6, None,0.0, 6.6,2019-07-30 05:15:00, 302.0, 90.0,31
9.2, None,0.0, 6.9,2019-07-30 05:30:00, 310.0, 83.0,31
10.5, None,0.0, 5.1,2019-07-30 05:45:00, 352.0, 79.0,31
10.1, 0.0,0.0, 5.4,2019-07-30 06:00:00, 316.0, 83.0,31
9.6, None,0.0, 6.7,2019-07-30 06:15:00, 303.0, 85.0,31
9.9, None,0.0, 6.6,2019-07-30 06:30:00, 299.0, 82.0,31
9.7, None,0.0, 6.3,2019-07-30 06:45:00, 285.0, 83.0,31
10.0, 0.0,0.0, 7.0,2019-07-30 07:00:00, 300.0, 76.0,31
10.8, None,0.0, 7.2,2019-07-30 07:15:00, 297.0, 71.0,31
11.4, None,0.0, 5.5,2019-07-30 07:30:00, 303.0, 71.0,31
12.2, None,0.0, 4.0,2019-07-30 07:45:00, 301.0, 66.0,31
11.6, 0.0,0.0, 5.4,2019-07-30 08:00:00, 288.0, 68.0,31
12.1, None,0.0, 6.9,2019-07-30 08:15:00, 290.0, 66.0,31
12.8, None,0.0, 6.0,2019-07-30 08:30:00, 303.0, 65.0,31
12.8, None,0.0, 4.5,2019-07-30 08:45:00, 244.0, 67.0,31
12.4, 0.0,0.0, 5.3,2019-07-30 09:00:00, 234.0, 65.0,31
13.0, None,0.0, 4.0,2019-07-30 09:15:00, 295.0, 64.0,31
14.0, None,0.0, 5.0,2019-07-30 09:30:00, 216.0, 64.0,31
14.2, None,0.0, 4.5,2019-07-30 09:45:00, 202.0, 65.0,31
14.5, 0.0,0.0, 4.7,2019-07-30 10:00:00, 187.0, 63.0,31
15.0, None,0.0, 4.4,2019-07-30 10:15:00, 161.0, 62.0,31
14.9, None,0.0, 5.1,2019-07-30 10:30:00, 220.0, 65.0,31
15.0, None,0.0, 4.5,2019-07-30 10:45:00, 186.0, 65.0,31
