CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-3.549, 48.02, None, None,25.56, 3.64,137.1, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 00:00:00, None,12
-4.09, 50.87, None, None,28.02, 3.424,147.2, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 01:00:00, None,12
-4.677, 50.63, None, None,25.19, 2.759,141.9, None, None, None, None, None, None, -13.0, None, None, None,2016-03-18 02:00:00, None,12
-4.842, 52.66, None, None,43.97, 2.152,157.4, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 03:00:00, None,12
-5.846, 56.93, None, None,34.15, 0.951,132.9, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 04:00:00, None,12
-6.918, 63.09, None, None,37.14, 0.542,121.3, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 05:00:00, None,12
-7.359, 65.53, None, None,22.16, 0.251,112.1, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 06:00:00, None,12
-7.996, 65.27, None, None,22.81, 0.403,109.4, None, None, None, None, None, None, -13.0, None, None, None,2016-03-18 07:00:00, None,12
-7.682, 63.32, None, None,21.82, 0.967,111.8, None, None, None, None, None, None, -13.0, None, None, None,2016-03-18 08:00:00, None,12
-5.483, 51.04, None, None,25.95, 2.107,95.8, None, None, None, None, None, None, -13.0, None, None, None,2016-03-18 09:00:00, None,12
-1.75, 42.52, None, None,25.61, 0.761,75.26, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 10:00:00, None,12
-1.668, 44.21, None, None,44.96, 1.669,247.7, None, None, None, None, None, None, -11.0, None, None, None,2016-03-18 11:00:00, None,12
0.344, 38.48, None, None,78.56, 2.231,354.9, None, None, None, None, None, None, -12.0, None, None, None,2016-03-18 12:00:00, None,12
1.805, 33.03, None, None,29.23, 4.007,257.9, None, None, None, None, None, None, -13.0, None, None, None,2016-03-18 13:00:00, None,12
3.596, 26.85, None, None,63.57, 3.056,32.27, None, None, None, None, None, None, -14.0, None, None, None,2016-03-18 14:00:00, None,12
3.791, 26.14, None, None,63.21, 3.195,310.2, None, None, None, None, None, None, -15.0, None, None, None,2016-03-18 15:00:00, None,12
3.715, 26.7, None, None,55.44, 3.623,282.7, None, None, None, None, None, None, -14.0, None, None, None,2016-03-18 16:00:00, None,12
4.36, 23.79, None, None,68.09, 1.521,350.9, None, None, None, None, None, None, -15.0, None, None, None,2016-03-18 17:00:00, None,12
-0.089, 48.91, None, None,40.54, 0.244,131.7, None, None, None, None, None, None, -8.0, None, None, None,2016-03-18 18:00:00, None,12
-0.005, 41.28, None, None,26.33, 0.304,123.5, None, None, None, None, None, None, -11.0, None, None, None,2016-03-18 19:00:00, None,12
-1.88, 52.22, None, None,16.26, 1.593,131.9, None, None, None, None, None, None, -9.0, None, None, None,2016-03-18 20:00:00, None,12
-1.486, 46.55, None, None,24.85, 2.118,141.4, None, None, None, None, None, None, -10.0, None, None, None,2016-03-18 21:00:00, None,12
-1.238, 44.52, None, None,35.15, 3.298,138.4, None, None, None, None, None, None, -11.0, None, None, None,2016-03-18 22:00:00, None,12
-2.144, 48.39, None, None,35.66, 2.788,131.3, None, None, None, None, None, None, -11.0, None, None, None,2016-03-18 23:00:00, None,12
-2.407, 50.56, None, None,34.92, 2.81,137.7, None, None, None, None, None, None, -10.0, None, None, None,2016-03-19 00:00:00, None,12
-3.411, 52.62, None, None,40.15, 2.355,129.2, None, None, None, None, None, None, -11.0, None, None, None,2016-03-19 01:00:00, None,12
-3.812, 54.59, None, None,20.21, 3.186,107.8, None, None, None, None, None, None, -11.0, None, None, None,2016-03-19 02:00:00, None,12
-4.554, 57.93, None, None,18.04, 1.486,106.8, None, None, None, None, None, None, -11.0, None, None, None,2016-03-19 03:00:00, None,12
