WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
155.2,2022-02-19 00:00:00, None,99.1,8
151.9,2022-02-19 01:00:00, None,99.4,8
188.8,2022-02-19 02:00:00, None,98.9,8
298.1,2022-02-19 03:00:00, None,99.6,8
21.2,2022-02-19 04:00:00, None,99.5,8
108.3,2022-02-19 05:00:00, None,99.3,8
96.6,2022-02-19 06:00:00, None,98.9,8
124.6,2022-02-19 07:00:00, None,98.8,8
117.5,2022-02-19 08:00:00, None,99.1,8
85.3,2022-02-19 09:00:00, None,99.4,8
87.1,2022-02-19 10:00:00, None,99.4,8
94.0,2022-02-19 11:00:00, None,99.3,8
326.3,2022-02-19 12:00:00, None,98.9,8
12.7,2022-02-19 13:00:00, None,99.4,8
112.9,2022-02-19 14:00:00, None,99.3,8
112.9,2022-02-19 15:00:00, None,99.1,8
310.5,2022-02-19 16:00:00, None,99.2,8
308.5,2022-02-19 17:00:00, None,99.4,8
308.5,2022-02-19 18:00:00, None,99.4,8
302.2,2022-02-19 19:00:00, None,99.2,8
283.6,2022-02-19 20:00:00, None,98.9,8
298.6,2022-02-19 21:00:00, None,99.4,8
276.3,2022-02-19 22:00:00, None,98.9,8
206.5,2022-02-19 23:00:00, None,99.3,8
167.0,2022-02-20 00:00:00, None,99.7,8
181.0,2022-02-20 01:00:00, None,99.2,8
143.3,2022-02-20 02:00:00, None,99.2,8
103.0,2022-02-20 03:00:00, None,99.2,8
154.1,2022-02-20 04:00:00, None,99.2,8
205.7,2022-02-20 05:00:00, None,99.3,8
182.6,2022-02-20 06:00:00, None,99.2,8
301.6,2022-02-20 07:00:00, None,98.9,8
301.8,2022-02-20 08:00:00, None,99.2,8
78.2,2022-02-20 09:00:00, None,99.3,8
54.6,2022-02-20 10:00:00, None,99.2,8
75.3,2022-02-20 11:00:00, None,93.8,8
94.0,2022-02-20 12:00:00, None,84.6,8
343.7,2022-02-20 13:00:00, None,81.3,8
350.3,2022-02-20 14:00:00, None,78.0,8
349.5,2022-02-20 15:00:00, None,69.9,8
318.8,2022-02-20 16:00:00, None,72.9,8
307.4,2022-02-20 17:00:00, None,64.1,8
257.8,2022-02-20 18:00:00, None,84.0,8
140.3,2022-02-20 19:00:00, None,86.2,8
100.6,2022-02-20 20:00:00, None,88.6,8
93.5,2022-02-20 21:00:00, None,89.5,8
87.6,2022-02-20 22:00:00, None,91.6,8
104.2,2022-02-20 23:00:00, None,89.8,8
107.3,2022-02-21 00:00:00, None,87.2,8
104.0,2022-02-21 01:00:00, None,91.1,8
104.0,2022-02-21 02:00:00, None,95.5,8
99.0,2022-02-21 03:00:00, None,99.1,8
353.3,2022-02-21 04:00:00, None,99.0,8
331.8,2022-02-21 05:00:00, None,98.9,8
278.6,2022-02-21 06:00:00, None,98.8,8
180.1,2022-02-21 07:00:00, None,99.1,8
207.3,2022-02-21 08:00:00, None,99.2,8
101.7,2022-02-21 09:00:00, None,99.4,8
43.3,2022-02-21 10:00:00, None,79.2,8
6.0,2022-02-21 11:00:00, None,45.4,8
353.9,2022-02-21 12:00:00, None,38.9,8
346.2,2022-02-21 13:00:00, None,41.2,8
342.9,2022-02-21 14:00:00, None,30.5,8
339.5,2022-02-21 15:00:00, None,28.9,8
354.1,2022-02-21 16:00:00, None,30.1,8
10.3,2022-02-21 17:00:00, None,28.3,8
20.3,2022-02-21 18:00:00, None,33.0,8
199.3,2022-02-21 19:00:00, None,40.9,8
97.7,2022-02-21 20:00:00, None,35.4,8
91.2,2022-02-21 21:00:00, None,34.5,8
80.2,2022-02-21 22:00:00, None,37.6,8
356.0,2022-02-21 23:00:00, None,29.2,8
338.7,2022-02-22 00:00:00, None,27.1,8
353.6,2022-02-22 01:00:00, None,29.1,8
353.6,2022-02-22 02:00:00, None,28.5,8
355.3,2022-02-22 03:00:00, None,34.5,8
357.1,2022-02-22 04:00:00, None,29.4,8
353.2,2022-02-22 05:00:00, None,33.5,8
356.4,2022-02-22 06:00:00, None,28.3,8
352.7,2022-02-22 07:00:00, None,27.1,8
348.7,2022-02-22 08:00:00, None,27.0,8
347.4,2022-02-22 09:00:00, None,25.9,8
352.0,2022-02-22 10:00:00, None,17.1,8
57.4,2022-02-22 11:00:00, None,16.3,8
72.3,2022-02-22 12:00:00, None,15.0,8
65.3,2022-02-22 13:00:00, None,14.4,8
78.6,2022-02-22 14:00:00, None,20.0,8
69.8,2022-02-22 15:00:00, None,14.6,8
94.7,2022-02-22 16:00:00, None,14.6,8
89.2,2022-02-22 17:00:00, None,17.7,8
93.8,2022-02-22 18:00:00, None,22.6,8
105.6,2022-02-22 19:00:00, None,26.9,8
103.5,2022-02-22 20:00:00, None,25.4,8
99.4,2022-02-22 21:00:00, None,27.9,8
107.1,2022-02-22 22:00:00, None,28.1,8
92.9,2022-02-22 23:00:00, None,28.3,8
184.8,2022-02-23 00:00:00, None,35.9,8
161.3,2022-02-23 01:00:00, None,44.0,8
162.6,2022-02-23 02:00:00, None,46.2,8
168.0,2022-02-23 03:00:00, None,51.4,8
163.9,2022-02-23 04:00:00, None,50.1,8
149.9,2022-02-23 05:00:00, None,60.3,8
155.2,2022-02-23 06:00:00, None,53.0,8
169.9,2022-02-23 07:00:00, None,52.1,8
154.0,2022-02-23 08:00:00, None,51.5,8
85.7,2022-02-23 09:00:00, None,39.8,8
70.1,2022-02-23 10:00:00, None,37.1,8
69.5,2022-02-23 11:00:00, None,34.6,8
81.0,2022-02-23 12:00:00, None,28.7,8
